Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2011-07-17,66.82,2025-07-20,74.93,2010-08-15-2011-04-17,49.1-73.01,Buy,3654 days,12.14%,Rise by 5.07%,12.14%,
2012-04-08,61.57,2012-05-13,58.52,2011-04-17-2011-10-09,59.71-70.44,Sell,24 days,4.95%,Fall by 0.24%,17.09%,
2012-05-27,57.15,2012-07-08,58.73,2010-08-15-2011-04-17,49.1-73.01,Sell,29 days,-2.76%,Fall by 0.6%,14.33%,
2012-08-26,61.5,2012-10-14,60.66,2012-03-04-2012-06-24,57.19-62.95,Sell,34 days,1.37%,Fall by 4.34%,15.69%,
2012-10-21,60.12,2012-12-02,59.77,2011-04-17-2012-06-24,57.19-70.44,Sell,29 days,0.58%,Fall by 8.93%,16.27%,
2012-12-02,59.77,2025-03-16,69.93,2012-06-24-2012-09-16,55.13-63.6,Buy,3204 days,17.0%,Rise by 8.32%,33.27%,
2013-05-12,54.49,2013-07-14,55.08,2012-06-24-2012-09-16,55.13-63.6,Sell,44 days,-1.08%,Fall by 0.11%,32.19%,
2013-10-20,56.56,2013-11-24,55.89,2012-09-16-2013-06-30,54.26-62.27,Sell,24 days,1.18%,Fall by 1.45%,33.37%,
2013-11-24,55.89,2022-07-03,54.57,2013-06-30-2013-09-15,53.44-58.37,Buy,2244 days,-2.36%,Rise by 4.67%,31.01%,
2014-08-31,57.52,2024-05-12,61.28,2013-06-30-2014-06-29,53.44-61.37,Buy,2529 days,6.54%,Rise by 3.64%,37.55%,
2014-11-30,52.9,2014-12-14,50.62,2013-06-30-2014-06-29,53.44-61.37,Sell,9 days,4.31%,Fall by 11.16%,41.86%,
2014-12-07,52.09,2014-12-21,49.84,2013-06-30-2013-09-15,53.44-58.37,Sell,9 days,4.32%,Fall by 9.77%,46.18%,
2015-06-14,45.93,2015-07-26,44.34,2013-09-15-2015-03-22,45.8-56.31,Sell,29 days,3.46%,Fall by 5.64%,49.64%,
2016-07-17,42.76,2016-07-17,42.76,2012-09-16-2016-01-24,39.31-62.27,Sell,0 days,-0.0%,Fall by 0%,49.64%,
2016-08-07,42.23,2018-07-22,41.61,2016-01-24-2016-06-12,38.23-43.86,Buy,509 days,-1.47%,Rise by 2.98%,48.17%,
2017-06-11,37.88,2017-07-09,37.97,2016-01-24-2016-06-12,38.23-43.86,Sell,19 days,-0.24%,Fall by -8.61%,47.94%,
2017-10-15,40.5,2017-10-22,40.12,2016-06-12-2017-06-25,37.5-42.82,Sell,4 days,0.94%,Fall by -2.79%,48.87%,
2017-12-17,40.54,2018-04-22,44.2,2015-05-10-2017-06-25,37.5-46.91,Sell,89 days,-9.03%,Fall by 6.88%,39.85%,
2018-03-11,42.66,2018-09-02,41.67,2012-03-04-2017-06-25,37.5-62.95,Sell,124 days,2.32%,Fall by 9.84%,42.17%,
2018-07-01,43.72,2018-07-15,42.29,2011-04-17-2017-06-25,37.5-70.44,Sell,9 days,3.27%,Fall by 2.67%,45.44%,
2018-09-02,41.67,2024-08-11,60.2,2017-06-25-2018-05-27,36.98-45.44,Buy,1549 days,44.47%,Rise by 6.63%,89.91%,
2018-11-11,40.2,2018-11-25,38.3,2018-05-27-2018-08-19,41.59-44.52,Sell,9 days,4.73%,Fall by 5.14%,94.63%,
2018-11-25,38.3,2018-12-16,38.61,2016-01-24-2018-05-27,38.23-45.44,Sell,14 days,-0.81%,Fall by 5.91%,93.82%,
2019-03-31,38.73,2019-05-12,37.38,2015-05-10-2018-12-30,37.96-46.91,Sell,29 days,3.49%,Fall by 7.2%,97.31%,
2019-05-19,37.66,2019-06-02,36.35,2016-06-12-2018-12-30,37.96-42.82,Sell,9 days,3.48%,Fall by 4.57%,100.79%,
2019-05-26,37.3,2019-06-23,36.78,2017-06-25-2018-05-27,36.98-45.44,Sell,19 days,1.39%,Fall by 5.68%,102.18%,
2019-12-15,36.16,2019-12-22,36.52,2019-04-14-2019-08-18,35.37-39.1,Sell,4 days,-1.0%,Fall by 14.62%,101.18%,
2020-02-02,33.08,2020-02-23,33.75,2019-08-18-2020-01-05,34.59-37.27,Sell,14 days,-2.03%,Fall by 22.61%,99.16%,
2021-04-04,35.87,2021-04-04,35.87,2016-06-12-2020-03-22,25.87-42.82,Sell,0 days,-0.0%,Fall by 0%,99.16%,
2021-07-18,40.46,2021-07-18,40.46,2012-03-04-2019-08-18,35.37-62.95,Sell,0 days,-0.0%,Fall by 0%,99.16%,
2021-09-05,40.29,2021-09-05,40.29,2013-09-15-2020-03-22,25.87-56.31,Sell,0 days,-0.0%,Fall by 0%,99.16%,
