Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2014-05-18,5.96,2014-07-13,5.8,Sell,39 days,Fall by 3.690000%,2.68
2014-09-21,6.31,2016-02-07,5.91,Buy,359 days,Rise by -11.890000%,-6.34
2015-04-19,5.2,2015-06-14,4.66,Sell,39 days,Fall by 10.380000%,10.38
2015-05-17,4.95,2015-07-26,4.62,Sell,49 days,Fall by 6.670000%,6.67
2016-10-09,5.95,2017-01-22,6.26,Buy,74 days,Rise by 6.890000%,5.21
2017-01-15,6.17,2017-03-12,6.29,Buy,39 days,Rise by 1.130000%,1.94
2017-04-02,6.06,2017-07-02,6.0,Sell,64 days,Fall by -0.660000%,0.99
2017-08-06,6.11,2017-09-03,6.2,Buy,19 days,Rise by 9.000000%,1.47
2018-02-18,5.97,2018-04-22,5.7,Sell,44 days,Fall by 4.690000%,4.52
2018-03-11,5.9,2018-05-06,5.78,Sell,39 days,Fall by 11.690000%,2.03
2018-06-03,5.21,2018-07-01,5.44,Sell,19 days,Fall by 12.670000%,-4.41
2019-07-07,3.68,2019-09-15,3.18,Sell,49 days,Fall by 10.050000%,13.59
2019-08-25,3.35,2019-09-29,3.48,Sell,24 days,Fall by -19.400000%,-3.88
2019-10-13,3.99,2020-01-05,4.04,Buy,59 days,Rise by 1.500000%,1.25
2020-07-12,3.8,2020-09-13,3.99,Buy,44 days,Rise by 21.320000%,5.0
2020-09-06,4.0,2020-11-08,4.4,Buy,44 days,Rise by 15.250000%,10.0
2021-05-23,3.85,2021-09-12,3.68,Sell,79 days,Fall by 4.420000%,4.42
2022-01-23,3.78,2023-04-23,3.4,Buy,324 days,Rise by -11.380000%,-10.05
2022-02-13,3.64,2023-04-23,3.4,Buy,309 days,Rise by -12.640000%,-6.59
2022-08-21,3.13,2023-01-08,3.29,Buy,99 days,Rise by 6.390000%,5.11
2022-09-18,3.42,2023-06-04,3.55,Buy,184 days,Rise by -12.280000%,3.8
2023-09-03,3.15,2023-09-24,3.55,Sell,14 days,Fall by 5.400000%,-12.7
2023-10-29,3.07,2023-12-24,3.34,Sell,39 days,Fall by -16.610000%,-8.79
2023-12-17,3.1,2024-01-21,3.5,Buy,24 days,Rise by 18.390000%,12.9
2025-08-10,7.05,2025-09-21,7.24,Buy,29 days,Rise by 15.890000%,2.7
2025-08-31,7.37,2025-10-26,8.35,Buy,39 days,Rise by 10.850000%,13.3
2025-10-05,8.15,2025-10-05,8.15,Buy,0 days,Rise by 0.250000%,0.0
