Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2011-11-06,18.48,2013-08-25,15.24,Buy,469 days,Rise by 8.240000%,-17.49
2012-08-19,15.46,2013-08-25,15.24,Buy,264 days,Rise by -13.650000%,-1.39
2013-01-13,14.59,2013-03-10,15.7,Buy,39 days,Rise by 12.580000%,7.58
2013-07-21,16.82,2014-01-19,17.49,Buy,129 days,Rise by 30.950000%,3.99
2014-02-16,18.85,2014-03-23,20.48,Buy,24 days,Rise by 16.830000%,8.6
2015-04-19,20.2,2016-05-29,19.05,Buy,289 days,Rise by -14.450000%,-5.7
2015-05-17,18.6,2015-07-05,16.5,Sell,34 days,Fall by 11.300000%,11.3
2015-06-14,17.28,2015-07-26,15.03,Sell,29 days,Fall by 13.570000%,13.03
2015-08-23,13.12,2015-10-11,15.69,Sell,34 days,Fall by 8.810000%,-19.55
2016-02-21,13.76,2016-03-06,16.85,Sell,9 days,Fall by -37.340000%,-22.46
2016-03-13,17.68,2016-06-12,17.93,Buy,64 days,Rise by 7.730000%,1.38
2016-09-18,18.89,2016-10-23,21.63,Sell,24 days,Fall by 2.200000%,-14.46
2017-01-29,19.74,2017-03-05,20.48,Sell,24 days,Fall by 9.850000%,-3.75
2017-09-24,20.61,2017-11-26,21.58,Buy,44 days,Rise by 10.000000%,4.7
2018-02-04,20.51,2018-04-01,19.83,Sell,39 days,Fall by 1.790000%,3.3
2018-07-08,23.4,2020-02-02,18.23,Buy,409 days,Rise by -10.520000%,-22.12
2018-09-16,20.3,2018-11-04,18.36,Sell,34 days,Fall by 10.350000%,9.53
2019-08-04,15.43,2019-09-15,16.48,Sell,29 days,Fall by 37.000000%,-6.79
2019-11-17,18.15,2020-01-05,20.36,Buy,34 days,Rise by -18.370000%,12.14
2019-12-15,19.63,2020-01-19,20.28,Buy,24 days,Rise by -13.800000%,3.32
2019-12-22,20.35,2021-02-07,15.81,Buy,294 days,Rise by -16.850000%,-22.31
2020-03-08,14.82,2020-04-05,9.2,Sell,19 days,Fall by 34.730000%,37.94
2020-03-22,5.95,2020-04-05,9.2,Sell,9 days,Fall by -88.560000%,-54.57
2020-11-22,13.92,2020-12-20,15.11,Buy,19 days,Rise by 20.130000%,8.59
2021-03-14,19.69,2021-06-27,22.2,Buy,74 days,Rise by 12.980000%,12.79
2022-01-16,31.92,2022-03-13,38.02,Buy,39 days,Rise by 27.340000%,19.1
2022-10-16,36.78,2022-11-20,39.98,Buy,24 days,Rise by 12.480000%,8.67
2023-06-04,37.64,2023-07-30,39.98,Sell,39 days,Fall by -10.870000%,-6.24
2023-06-11,37.64,2023-07-30,39.98,Sell,34 days,Fall by -10.870000%,-6.24
2023-06-18,36.28,2023-07-30,39.98,Sell,29 days,Fall by -15.010000%,-10.21
2023-06-25,35.17,2023-07-30,39.98,Sell,24 days,Fall by -18.620000%,-13.67
2023-08-20,41.7,2023-11-05,45.78,Buy,54 days,Rise by 9.870000%,9.77
2023-12-17,41.72,2024-03-03,48.85,Sell,54 days,Fall by 2.190000%,-17.08
2024-03-24,50.4,2024-04-21,52.66,Buy,19 days,Rise by -0.780000%,4.48
2024-04-07,55.16,2024-04-07,55.16,Buy,0 days,Rise by -12.310000%,0.0
2024-09-15,43.4,2024-10-06,48.22,Sell,14 days,Fall by 2.070000%,-11.11
2024-10-13,51.71,2024-10-13,51.71,Buy,0 days,Rise by -11.700000%,0.0
2024-11-10,47.57,2025-01-05,45.61,Sell,39 days,Fall by 10.300000%,4.12
2024-11-17,46.61,2025-01-12,47.27,Sell,39 days,Fall by 12.360000%,-1.42
2024-12-08,45.66,2025-01-12,47.27,Sell,24 days,Fall by 10.530000%,-3.53
2024-12-15,44.78,2025-01-12,47.27,Sell,19 days,Fall by 12.370000%,-5.56
2025-06-15,45.9,2025-06-15,45.9,Buy,0 days,Rise by -10.170000%,0.0
