Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2009-08-31,111.9,2010-07-31,116.38,2007-01-31-2008-03-31,99.48-111.77,Buy,239 days,4.0%,Rise by 4.38%,4.0%,
2010-11-30,117.42,2011-04-30,115.79,2007-06-30-2010-05-31,98.33-169.69,Sell,108 days,1.39%,Fall by -4.59%,5.39%,
2011-04-30,115.79,2011-04-30,115.79,2007-06-30-2010-05-31,98.33-169.69,Buy,0 days,0.0%,Rise by 0%,5.39%,
2011-10-31,121.31,2013-11-30,121.75,2007-01-31-2010-05-31,99.48-169.69,Sell,544 days,-0.36%,Fall by -0.99%,5.03%,
2015-08-31,123.45,2016-05-31,125.22,2013-09-30-2015-01-31,118.77-125.2,Buy,196 days,1.43%,Rise by -0.89%,6.46%,
2017-02-28,123.05,2017-02-28,123.05,2013-09-30-2016-07-31,118.77-127.8,Buy,0 days,0.0%,Rise by 0%,6.46%,
2018-09-30,119.07,2018-12-31,121.4,2016-12-31-2017-09-30,121.46-124.98,Sell,65 days,-1.96%,Fall by -9.48%,4.51%,
2021-01-31,132.61,2021-01-31,132.61,2016-07-31-2018-10-31,119.4-126.42,Sell,0 days,-0.0%,Fall by 0%,4.51%,
2021-06-30,130.53,2021-06-30,130.53,2018-10-31-2020-08-31,118.15-134.11,Buy,0 days,0.0%,Rise by 0%,4.51%,
2022-04-30,119.55,2022-08-31,117.89,2016-12-31-2020-08-31,121.46-134.11,Sell,87 days,1.39%,Fall by 4.75%,5.89%,
2022-06-30,119.34,2022-06-30,119.34,2018-10-31-2020-08-31,118.15-134.11,Sell,0 days,-0.0%,Fall by 0%,5.89%,
2023-10-31,112.29,2023-12-31,117.13,2020-08-31-2022-10-31,115.51-133.29,Sell,43 days,-4.31%,Fall by 1.35%,1.58%,
2024-07-31,117.67,2024-07-31,117.67,2010-05-31-2023-10-31,113.26-111.47,Sell,0 days,-0.0%,Fall by 0%,1.58%,
