Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2025-11-16 (Price: 194.93)",Weekly,2026-03-15 (Price: 194.75),No Price Target,2026-03-26 (Avg),12.78%/15.68%,"-4.28%, 4.2 months","2026-03-23 (Price: 186.58), 4.28% below",215.8265 (Historic Rise or Fall to Pivot)/210.4269 (Avg % Gain of Historic Winning trades)/294.0831 (F-Stack 2)/249.7638 (Backtested Max),2026-07-08 (Max)/2026-03-26 (Avg),174.88/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level/191.33,"84.81%, Past 10 years, 79",184.95,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,31.56%,15.32%,16.24%,0.92,0.93,60.0%/25/3.6 months (Across ALL Assets),64.3%/577/3.3 months (Across ALL Assets)
DELTADRIFT,"DIA, Long, 2026-03-23 (Price: 461.97)",Daily,No Exit Yet,No Price Target,2026-03-24 (Min),0.88%/1.16%,"0.0%, 0 days","2026-03-23 (Price: 461.97), 0.0% below",493.7535 (Historic Rise or Fall to Pivot)/471.81 (Avg % Gain of Historic Winning trades)/482.78 (Function Specific Target)/538.1343 (F-Stack 1)/826.9871 (F-Stack 2)/466.03 (EMA 200)/476.0601 (Backtested Max)/467.3289 (Backtested Min),2026-05-09 (Max)/2026-03-24 (Min)/2026-04-06 (Avg),455.89/321.6725/359.6128/249.2814/No stop loss/452.2096/No EMA 200 Stop Loss,"86.67%, Past 4 years, 15",463.3,No Information,No Information,No Information,No Information,No Information,No Information,3.05%/1.16%/2.13%,"6.08%, 6.08%",1.1 month/1 day/10 days,8.1%,6.92%,1.18%,0.39,0.46,73.05%/141/15 days (Across ALL Assets),72.12%/520/15 days (Across ALL Assets)
DELTADRIFT,"DIA, Long, 2026-03-10 (Price: 477.7)",Daily,2026-03-20 (Price: 455.89),No Price Target,2026-03-24 (Avg),4.6%/5.61%,"-3.29%, 13 days","2026-03-23 (Price: 461.97), 3.29% below",510.5658 (Historic Rise or Fall to Pivot)/487.875 (Avg % Gain of Historic Winning trades)/499.22 (Function Specific Target)/538.1343 (F-Stack 1)/826.9871 (F-Stack 2)/492.2698 (Backtested Max)/483.2413 (Backtested Min),2026-04-26 (Max)/2026-03-24 (Avg),475.23/326.1/359.6128/249.2814/No F-Track Level/No F-Track Level/466.03,"86.67%, Past 4 years, 15",477.74,No Information,No Information,No Information,No Information,No Information,No Information,3.05%/1.16%/2.13%,"6.08%, 6.08%",1.1 month/1 day/10 days,8.1%,6.92%,1.18%,0.39,0.46,73.05%/141/15 days (Across ALL Assets),72.12%/520/15 days (Across ALL Assets)
FRACTAL TRACK,"FSF.NZ, Long, 2026-03-19 (Price: 8.245)",Daily,No Exit Yet,8.4284 (F-Stack 1),No Date Target,4.63%/6.87%,"2.24%, 4 days","2026-03-23 (Price: 8.43), 2.24% above",9.1445 (Historic Rise or Fall to Pivot)/9.0093 (Avg % Gain of Historic Winning trades)/8.82 (Function Specific Target)/9.7443 (F-Stack 2)/9.316 (Backtested Max),2030-05-09 (Max)/2026-03-27 (Min)/2026-12-22 (Avg),8.12/2.942/6.3611/No stop loss/No F-Track Level/No F-Track Level/7.63,"100.0%, Past 5 years, 11",8.24,No Information,No Information,No Information,"23.66% (Price: 8.2474), 2.21% above, Upmove Bounce Back","2025-11-24 (Price: 7.51), 2026-03-06 (Price: 8.476)",No Information,12.99%/0.21%/9.27%,"-0.0%, 31.25%",2.9 years/6 days/6.4 months,19.15%,8.37%,10.78%,1.51,0.45,92.03%/276/5.5 months (Across ALL Assets),46.3%/54/5.3 months (Across ALL Assets)
TRENDPULSE,"FSF.NZ, Long, 2025-10-05 (Price: 8.15)",Weekly,No Exit Yet,8.4284 (F-Stack 1),No Date Target,0.9%/2.19%,"3.44%, 5.6 months","2026-03-23 (Price: 8.43), 3.44% above",8.5062 (Historic Rise or Fall to Pivot)/8.6145 (Avg % Gain of Historic Winning trades)/9.53 (Function Specific Target)/9.7443 (F-Stack 2)/9.234 (Backtested Max),2026-10-13 (Max),4.83/2.942/6.3611/No stop loss/No F-Track Level/No F-Track Level/6.09,"80.0%, Past 10 years, 15",7.94,No Information,No Information,No Information,No Information,No Information,6.57% above/5.64% above/3.44% above,13.3%/1.25%/5.7%,"10.05%, 27.7%",8.6 months/28 days/2.8 months,4.39%,0.72%,3.67%,0.36,-0.05,88.82%/152/5.1 months (Across ALL Assets),75.94%/266/3.7 months (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-10-31 (Price: 281.82)",Monthly,2026-03-23 (Price: 299.02),No Price Target,No Date Target,15.76%/38.01%,"6.1%, 4.8 months","2026-03-23 (Price: 299.02), 6.1% above",346.1313 (Historic Rise or Fall to Pivot)/412.669 (Avg % Gain of Historic Winning trades)/443.81 (Function Specific Target)/459.4793 (Backtested Max),2027-01-17 (Max)/2026-06-09 (Min)/2026-07-27 (Avg),156.23/84.6567/240.3589/219.0619/No F-Track Level/No F-Track Level/194.01,"100.0%, Past 20 years, 11",241.18,No Information,No Information,No Information,No Information,No Information,22.78% above/18.8% above/6.1% above,63.04%/12.61%/46.43%,"-0.0%, 18.92%",10.2 months/5.1 months/6.2 months,12.41%,17.09%,-4.68%,1.16,0.87,92.21%/77/10.8 months (Across ALL Assets),62.2%/127/9.6 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2024-12-31 (Price: 219.39)",Monthly,2026-03-23 (Price: 210.14),No Price Target,No Date Target,16.33%/24.48%,"-4.22%, 1.2 year","2026-03-23 (Price: 210.14), 4.22% below",276.9141 (Historic Rise or Fall to Pivot)/286.2381 (Avg % Gain of Historic Winning trades)/244.46 (Function Specific Target)/332.4197 (Backtested Max)/261.5787 (Backtested Min),2027-07-27 (Max)/2026-06-01 (Avg),84.0/81.3658/193.0625/132.2674/No F-Track Level/No F-Track Level/189.74,"100.0%, Past 20 years, 15",209.96,No Information,No Information,No Information,No Information,No Information,1.08% above/4.22% below/4.22% below,51.52%/19.23%/30.47%,"-0.0%, 23.74%",1.8 year/6.1 months/11.9 months,15.9%,18.33%,-2.43%,1.69,0.81,92.21%/77/10.8 months (Across ALL Assets),62.2%/127/9.6 months (Across ALL Assets)
DELTADRIFT,"META, Long, 2026-03-23 (Price: 604.06)",Daily,No Exit Yet,No Price Target,2026-03-24 (Min),3.27%/7.14%,"0.0%, 0 days","2026-03-23 (Price: 604.06), 0.0% below",647.1899 (Historic Rise or Fall to Pivot)/651.4183 (Avg % Gain of Historic Winning trades)/649.3 (Function Specific Target)/742.455 (Horizontal)/915.851 (F-Stack 1)/1095.6891 (F-Stack 2)/690.19 (EMA 200)/693.2193 (Backtested Max)/623.8128 (Backtested Min),2026-05-04 (Max)/2026-03-24 (Min)/2026-04-07 (Avg),593.66/276.89/491.5059/449.4805/No stop loss/No stop loss/No EMA 200 Stop Loss,"72.73%, Past 4 years, 11",605.787,No Information,No Information,No Information,No Information,No Information,No Information,14.76%/3.27%/7.84%,"19.19%, 19.41%",29 days/1 day/11 days,4.74%,13.76%,-9.02%,0.09,0.64,73.05%/141/15 days (Across ALL Assets),72.12%/520/15 days (Across ALL Assets)
TRENDPULSE,"SPY, Long, 2025-09-30 (Price: 666.18)",Monthly,No Exit Yet,No Price Target,2026-03-22 (Min),10.37%/13.08%,"-1.62%, 5.8 months","2026-03-23 (Price: 655.38), 1.62% below",761.9767 (Historic Rise or Fall to Pivot)/741.1252 (Avg % Gain of Historic Winning trades)/1004.58 (Function Specific Target)/969.1148 (F-Stack 1)/1522.3697 (F-Stack 2)/755.4481 (Backtested Max)/723.3382 (Backtested Min),2027-04-26 (Max)/2026-10-17 (Avg),554.54/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/600.46,"80.0%, Past 20 years, 10",637.5,No Information,No Information,No Information,No Information,No Information,1.62% below/1.62% below/1.62% below,13.4%/8.58%/11.25%,"5.51%, 13.47%",1.1 year/4 months/8.8 months,5.38%,4.9%,0.48%,0.81,0.25,92.21%/77/10.8 months (Across ALL Assets),62.2%/127/9.6 months (Across ALL Assets)
DELTADRIFT,"ETH-USD, Long, 2026-02-03 (Price: 2227.5588)",Daily,No Exit Yet,No Price Target,2026-03-22 (Max),9.53%/12.12%,"-3.05%, 1.6 month","2026-03-23 (Price: 2159.5803), 3.05% below",2365.4447 (Historic Rise or Fall to Pivot)/2477.0454 (Avg % Gain of Historic Winning trades)/2421.25 (Function Specific Target)/4922.7188 (Horizontal)/4887.278 (F-Stack 1)/5344.0381 (F-Stack 2)/3160.96 (EMA 200)/2645.6716 (Backtested Max),No Next Date Target,1472.55/1370.4997/1681.3515/1572.5258/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"86.67%, Past 4 years, 15",2344.4458,No Information,No Information,No Information,No Information,No Information,No Information,18.77%/4.94%/11.2%,"24.06%, 28.71%",1.1 month/1 day/9 days,24.3%,11.69%,12.61%,0.56,0.5,73.05%/141/15 days (Across ALL Assets),72.12%/520/15 days (Across ALL Assets)
DELTADRIFT,"PG, Long, 2026-03-23 (Price: 143.99)",Daily,No Exit Yet,No Price Target,2026-03-24 (Min),1.33%/2.39%,"0.0%, 0 days","2026-03-23 (Price: 143.99), 0.0% below",153.6949 (Historic Rise or Fall to Pivot)/147.4314 (Avg % Gain of Historic Winning trades)/150.56 (Function Specific Target)/179.4533 (Horizontal)/202.162 (F-Stack 1)/210.6287 (F-Stack 2)/152.75 (EMA 200)/149.1736 (Backtested Max)/145.9051 (Backtested Min),2026-06-09 (Max)/2026-03-24 (Min)/2026-04-10 (Avg),138.04/130.72/124.1296/103.7096/No stop loss/No stop loss/No EMA 200 Stop Loss,"85.71%, Past 4 years, 14",146.15,No Information,No Information,No Information,No Information,No Information,No Information,3.6%/1.33%/2.39%,"8.75%, 11.0%",1.8 month/1 day/13 days,6.11%,2.91%,3.2%,0.22,0.08,73.05%/141/15 days (Across ALL Assets),72.12%/520/15 days (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2026-03-10 (Price: 203.23)",Daily,No Exit Yet,No Price Target,2026-03-21 (Min),5.29%/6.96%,"-0.27%, 13 days","2026-03-23 (Price: 202.68), 0.27% below",216.7854 (Historic Rise or Fall to Pivot)/220.3623 (Avg % Gain of Historic Winning trades)/241.47 (Function Specific Target)/267.02 (Horizontal)/273.8526 (F-Stack 1)/307.9609 (F-Stack 2)/234.1819 (Backtested Max)/213.4118 (Backtested Min),2026-06-30 (Max)/2026-04-19 (Avg),190.95/72.05/187.3421/170.075/No F-Track Level/No F-Track Level/189.52,"90.91%, Past 4 years, 22",202.51,No Information,No Information,No Information,No Information,No Information,0.0% below/0.27% below/0.27% below,15.23%/5.01%/8.43%,"17.18%, 48.49%",2.6 months/8 days/28 days,23.91%,15.87%,8.04%,0.65,0.71,91.99%/287/1.3 month (Across ALL Assets),79.73%/513/1.4 month (Across ALL Assets)
TRENDPULSE,"BTI, Long, 2026-02-01 (Price: 60.68)",Weekly,No Exit Yet,No Price Target,2026-03-25 (Min),10.24%/11.61%,"-4.55%, 1.7 month","2026-03-23 (Price: 57.92), 4.55% below",64.6424 (Historic Rise or Fall to Pivot)/66.032 (Avg % Gain of Historic Winning trades)/63.85 (Function Specific Target)/82.226 (F-Stack 1)/92.0468 (F-Stack 2)/71.214 (Backtested Max),2027-05-11 (Max)/2026-03-25 (Min)/2026-06-28 (Avg),55.19/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/52.26,"95.65%, Past 10 years, 23",59.3,No Information,No Information,No Information,No Information,No Information,4.55% below/4.01% below/4.55% below,17.36%/1.81%/8.82%,"38.64%, 57.11%",10.7 months/1.2 month/3.4 months,-0.68%,2.1%,-2.78%,0.55,0.05,88.82%/152/5.1 months (Across ALL Assets),75.94%/266/3.7 months (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-02-22 (Price: 58.0)",Weekly,2026-03-23 (Price: 66.49),No Price Target,No Date Target,3.25%/3.9%,"14.64%, 29 days","2026-03-23 (Price: 66.49), 14.64% above",83.76 (Function Specific Target)/68.6522 (F-Stack 2)/69.0838 (Backtested Max),2026-07-24 (Max)/2026-04-03 (Min)/2026-05-11 (Avg),43.99/34.9317/48.4386/46.0303/No F-Track Level/No F-Track Level/45.08,"86.36%, Past 10 years, 22",55.48,No Information,No Information,No Information,No Information,No Information,24.51% above/16.47% above/14.64% above,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,-1.83%,3.94%,-5.77%,0.27,0.24,88.82%/152/5.1 months (Across ALL Assets),75.94%/266/3.7 months (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2025-05-11 (Price: 35.95)",Weekly,2026-03-23 (Price: 37.0),No Price Target,No Date Target,10.62%/12.02%,"2.92%, 10.5 months","2026-03-23 (Price: 37.0), 2.92% above",42.0723 (Avg % Gain of Historic Winning trades)/52.54 (Function Specific Target)/40.9296 (F-Stack 1)/48.5677 (F-Stack 2)/43.1005 (Backtested Max)/41.4468 (Backtested Min),2029-07-01 (Max)/2026-12-05 (Avg),32.55/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 20 years, 11",35.3,No Information,No Information,No Information,"23.66% (Price: 32.958), 12.26% above, Upmove Bounce Back","2018-12-16 (Price: 11.85), 2025-01-26 (Price: 39.5)",No Information,19.89%/15.29%/17.03%,"-0.0%, 42.34%",2.9 years/3.3 months/1.1 year,9.13%,8.49%,0.64%,1.13,0.45,92.75%/69/1.4 year (Across ALL Assets),55.94%/143/7.7 months (Across ALL Assets)
TRENDPULSE,"EFN.TO, Long, 2025-11-30 (Price: 37.23)",Weekly,No Exit Yet,No Price Target,2026-03-22 (Avg),24.0%/30.87%,"-17.54%, 3.8 months","2026-03-23 (Price: 30.7), 17.54% below",40.1786 (Historic Rise or Fall to Pivot)/40.7594 (Avg % Gain of Historic Winning trades)/50.03 (Function Specific Target)/45.1741 (F-Stack 1)/70.5281 (F-Stack 2)/46.9098 (Backtested Max)/38.0677 (Backtested Min),2026-08-22 (Max),34.92/11.7733/29.5041/No stop loss/No F-Track Level/No F-Track Level/33.64,"100.0%, Past 10 years, 22",36.72,No Information,No Information,No Information,No Information,No Information,16.39% below/17.54% below/17.54% below,26.0%/2.25%/9.48%,"-0.0%, 76.43%",6.1 months/1.2 month/2.6 months,-1.8%,10.52%,-12.32%,0.97,0.53,88.82%/152/5.1 months (Across ALL Assets),75.94%/266/3.7 months (Across ALL Assets)
DELTADRIFT,"INDA, Long, 2026-03-23 (Price: 47.63)",Daily,No Exit Yet,No Price Target,2026-03-25 (Min),1.48%/2.43%,"0.0%, 0 days","2026-03-23 (Price: 47.63), 0.0% below",49.9877 (Historic Rise or Fall to Pivot)/48.7874 (Avg % Gain of Historic Winning trades)/49.39 (Function Specific Target)/55.3975 (Horizontal)/60.4014 (F-Stack 1)/73.8934 (F-Stack 2)/53.24 (EMA 200)/49.3637 (Backtested Max)/48.3349 (Backtested Min),2026-05-02 (Max)/2026-03-25 (Min)/2026-04-05 (Avg),46.59/39.0425/41.6131/No stop loss/No stop loss/No stop loss/No EMA 200 Stop Loss,"78.57%, Past 4 years, 14",47.52,No Information,No Information,No Information,No Information,No Information,No Information,3.64%/1.48%/2.43%,"5.35%, 6.14%",28 days/2 days/9 days,5.73%,3.54%,2.19%,0.28,0.12,73.05%/141/15 days (Across ALL Assets),72.12%/520/15 days (Across ALL Assets)
