Symbol,Signal,Signal Date/Price($),Latest Trading Date/Price($),Interval,Current F-Stack Level($),Current Band Price Range($),Width of Current Band(%),Band Composition (F-Stack Level(%) of Low($)-High($) & ..),Trading Days between signal date and Latest Trading date,Price on Latest Trading day vs signal date,Next Band Price Level($),Next Band Price Range($),Next F-Track [%] (Price Level [$]/Retracement Level [%]/Upmove [$]),Next F-Track [%] Price Level vs Price on Latest Trading day,Next Band Price Level vs Price on Latest Trading day
MSFT,Semi-Resistance,2025-10-31 (Price: 517.81),2025-12-22 (Price: 484.92),Monthly,517.4523,517.4523-517.4523,0,1794.4% of 31.2812-58.3750,1.7 month,6.35% below,574.7462,574.7462-574.7462,474.9779/38.2/395.26-533.5,2.05% below,18.52% above
NFLX,Resistance,2025-09-30 (Price: 119.892),2025-12-22 (Price: 93.23),Monthly,123.8617,123.8617-123.8617,0,7601.2% of 4.8801-6.4454,2.8 months,22.24% below,138.6860,138.686-138.686,89.0986/38.2/19.744-133.913,4.43% below,48.76% above
SPOT,Resistance,2025-09-30 (Price: 698.0),2025-12-22 (Price: 578.8),Monthly,692.6317,692.6317-692.6317,0,685.4% of 241.5700-307.3800,2.8 months,17.08% below,971.4029,971.4029-971.4029,511.5969/38.2/79.42-767.34,11.61% below,67.83% above
BYDDY,Semi-Resistance,2025-08-31 (Price: 13.65),2025-12-22 (Price: 12.01),Monthly,15.1137,14.6103-15.6172,6.89,161.8% of 8.2300-12.1733 & 161.8% of 10.5233-13.1750 & 2903.4% of 1.7350-2.2017 & 161.8% of 9.2233-13.1750,3.8 months,12.01% below,17.4655,17.4655-17.4655,12.152/61.8/8.23-16.5,1.18% above,45.42% above
AAPL,Vibration,2025-12-22 (Price: 270.97),2025-12-22 (Price: 270.97),Monthly,275.1059,273.4456-276.7661,1.21,423.6% of 144.2900-174.7800 & 1794.4% of 41.6100-54.7150,0 days,0.0% below,297.1089,296.2756-297.9422,260.3676/23.66/212.5-270.97,3.91% below,9.65% above
^NDX,Vibration,2025-12-22 (Price: 25461.7012),2025-12-22 (Price: 25461.7012),Monthly,25849.2000,25849.2-25849.2,0,4697.8% of 1185.7500-1710.7500,0 days,0.0% below,31284.5255,31125.7197-31443.3312,22457.6702/23.66/11405.5703-25858.1309,11.8% below,22.87% above
MAR,Breakout,2025-12-22 (Price: 313.75),2025-12-22 (Price: 313.75),Monthly,297.0775,297.0775-297.0775,0,685.4% of 126.5500-151.4300,0 days,0.0% below,313.5051,311.8464-315.1638,271.7733/23.66/136.01-313.75,13.38% below,0.08% below
GOOG,Vibration,2025-12-22 (Price: 311.33),2025-12-22 (Price: 311.33),Monthly,306.4481,306.4481-306.4481,0,4697.8% of 10.9706-17.2603,0 days,0.0% below,330.6546,330.6546-330.6546,270.6509/23.66/101.45-320.12,13.07% below,6.21% above
IWM,Vibration,2025-12-22 (Price: 253.58),2025-12-22 (Price: 253.58),Monthly,245.3626,236.3162-254.409,7.66,261.8% of 133.9000-173.0200 & 161.8% of 178.4000-218.1700 & 161.8% of 169.3600-218.1700 & 685.4% of 102.7300-124.8600,0 days,0.0% below,270.9222,270.9222-270.9222,237.7412/23.66/194.86-253.58,6.25% below,6.84% above
GILD,Vibration,2025-12-22 (Price: 124.16),2025-12-22 (Price: 124.16),Monthly,121.0830,121.083-121.083,0,12299.0% of 1.4629-2.4355,0 days,0.0% below,140.4376,140.4376-140.4376,98.3827/23.66/0.6758-125.84,20.76% below,13.11% above
GDX,Breakout,2025-12-22 (Price: 90.18),2025-12-22 (Price: 90.18),Monthly,77.7147,77.7147-77.7147,0,261.8% of 51.4300-61.4700,0 days,0.0% below,86.0690,85.436-86.7019,73.3358/23.66/23.04-90.18,18.68% below,4.56% below
GS,Breakout,2025-12-22 (Price: 899.0),2025-12-22 (Price: 899.0),Monthly,818.1554,802.3383-833.9725,3.94,1794.4% of 173.7600-208.7900 & 685.4% of 148.7200-247.9200 & 685.4% of 303.6100-380.9900,0 days,0.0% below,916.0326,916.0326-916.0326,732.6/23.66/154.59-899.0,18.51% below,1.89% above
^BVSP,Breakout,2025-12-22 (Price: 158141.6562),2025-12-22 (Price: 158141.6562),Monthly,151418.7240,151418.724-151418.724,0,423.6% of 48234.0000-72593.0000,0 days,0.0% below,166057.9160,165046.666-167069.166,153960.0442/23.66/126135.0-158141.6562,2.64% below,5.01% above
TSM,Vibration,2025-12-22 (Price: 293.28),2025-12-22 (Price: 293.28),Monthly,291.0528,290.6075-291.4981,0.31,2903.4% of 36.5600-45.3100 & 7601.2% of 7.1144-10.8557,0 days,0.0% below,360.6179,354.7411-366.4947,253.7535/23.66/82.98-293.28,13.48% below,22.96% above
BDGI.TO,Vibration,2025-12-22 (Price: 75.05),2025-12-22 (Price: 75.05),Monthly,73.0410,72.2104-73.8716,2.30,423.6% of 27.6900-38.2000 & 261.8% of 35.9800-50.2000 & 261.8% of 31.4600-47.6600,0 days,0.0% below,87.1484,83.0931-91.2038,68.5456/23.66/39.28-75.05,8.67% below,16.12% above
BNS.TO,Breakout,2025-12-22 (Price: 100.4),2025-12-22 (Price: 100.4),Monthly,95.6649,94.9631-96.3667,1.48,261.8% of 61.0600-74.0100 & 161.8% of 57.4700-81.5100,0 days,0.0% below,105.6031,103.2883-107.918,90.1179/23.66/56.15-100.4,10.24% below,5.18% above
^GSPC,Vibration,2025-12-22 (Price: 6878.4902),2025-12-22 (Price: 6878.4902),Monthly,6878.3796,6878.3796-6878.3796,0,423.6% of 3785.3799-4515.5498,0 days,0.0% below,7229.8880,7229.888-7229.888,6109.0953/23.66/3871.98-6840.2002,11.19% below,5.11% above
SLV,Breakout,2025-12-22 (Price: 62.47),2025-12-22 (Price: 62.47),Monthly,48.3627,47.8298-48.8956,2.23,423.6% of 17.5000-24.6600 & 685.4% of 20.5200-24.6600,0 days,0.0% below,59.2029,59.2029-59.2029,50.5263/23.66/13.05-62.47,19.12% below,5.23% below
QQQ,Vibration,2025-12-22 (Price: 619.21),2025-12-22 (Price: 619.21),Monthly,634.1966,634.1966-634.1966,0,4697.8% of 29.1200-42.0000,0 days,0.0% below,765.0054,761.2354-768.7753,546.4514/23.66/277.95-629.07,11.75% below,23.55% above
TD.TO,Breakout,2025-12-22 (Price: 127.98),2025-12-22 (Price: 127.98),Monthly,116.5496,114.0838-119.0154,4.32,161.8% of 83.1800-102.2800 & 161.8% of 77.4600-102.2800 & 161.8% of 75.2000-102.2800,0 days,0.0% below,127.7222,127.7222-127.7222,109.9942/23.66/59.83-127.98,14.05% below,0.2% below
PPH,Vibration,2025-12-22 (Price: 102.97),2025-12-22 (Price: 102.97),Monthly,102.4808,99.3823-105.5792,6.24,261.8% of 58.6200-74.1900 & 261.8% of 57.4100-74.1900 & 261.8% of 55.6300-74.1900 & 261.8% of 54.7900-74.1900,0 days,0.0% below,126.5323,124.5745-128.4901,97.4344/23.66/89.46-102.51,5.38% below,22.88% above
NU,Vibration,2025-12-21 (Price: 16.34),2025-12-22 (Price: 16.62),Weekly,16.0685,16.0685-16.0685,0,161.8% of 10.8100-14.0600,1 day,1.71% above,19.3185,19.3185-19.3185,15.7508/23.66/12.43-16.62,5.23% below,16.24% above
BN.TO,Vibration,2025-12-10 (Price: 65.41),2025-12-22 (Price: 63.49),Daily,63.3841,62.8575-63.9107,1.68,423.6% of 39.3333-44.8867 & 685.4% of 36.8600-40.8067,12 days,2.94% below,69.5978,67.9825-71.2132,61.972/23.66/44.9933-63.56,2.39% below,9.62% above
WPM,Semi-Breakout,2025-11-30 (Price: 110.05),2025-12-22 (Price: 122.21),Monthly,102.4252,102.4252-102.4252,0,1794.4% of 20.7800-25.3300,22 days,11.05% above,119.4321,117.5058-121.3584,101.2957/23.66/32.36-122.21,17.11% below,2.27% below
ATZ.TO,Breakout,2025-11-30 (Price: 110.5),2025-12-22 (Price: 118.27),Monthly,79.1477,79.1477-79.1477,0,161.8% of 26.3200-58.9700,22 days,7.03% above,111.7977,111.7977-111.7977,95.9412/23.66/26.32-118.27,18.88% below,5.47% below
DOL.TO,Breakout,2025-11-30 (Price: 199.95),2025-12-22 (Price: 204.3),Monthly,171.1219,171.1219-171.1219,0,1109.0% of 39.0400-50.9500,22 days,2.18% above,252.7530,252.753-252.753,167.5471/23.66/32.47-204.3,17.99% below,23.72% above
RY.TO,Breakout,2025-11-30 (Price: 216.14),2025-12-22 (Price: 233.56),Monthly,200.2171,200.2171-200.2171,0,261.8% of 110.7600-144.9300,22 days,8.06% above,225.3281,225.3281-225.3281,195.8922/23.66/87.17-233.56,16.13% below,3.52% below
EFA,Breakout,2025-11-30 (Price: 95.19),2025-12-22 (Price: 95.7),Monthly,86.3568,83.1471-89.5666,7.72,161.8% of 58.7800-73.8400 & 261.8% of 57.3200-68.3700 & 161.8% of 59.3100-78.0100,22 days,0.54% above,98.2071,98.2071-98.2071,85.1901/23.66/53.46-95.7,10.98% below,2.62% above
EWJ,Breakout,2025-11-30 (Price: 83.01),2025-12-22 (Price: 80.46),Monthly,78.3516,77.2272-79.476,2.91,161.8% of 58.9600-70.2500 & 261.8% of 52.7200-62.9400,22 days,3.07% below,83.8122,82.7605-84.8639,76.3973/23.66/49.99-80.46,5.05% below,4.17% above
FRW.NZ,Breakout,2025-11-30 (Price: 13.95),2025-12-22 (Price: 13.89),Monthly,12.9950,12.995-12.995,0,685.4% of 5.2500-6.3800,22 days,0.43% below,14.9925,14.5647-15.4203,13.0889/23.66/7.45-14.72,5.77% below,7.94% above
JPM,Vibration,2025-11-30 (Price: 313.08),2025-12-22 (Price: 323.09),Monthly,313.5620,312.3064-314.8175,0.80,423.6% of 125.8800-169.8900 & 1109.0% of 29.2500-55.0000,22 days,3.2% above,357.3035,348.7963-365.8108,270.7166/23.66/125.88-323.09,16.21% below,10.59% above
XIU.TO,Breakout,2025-11-30 (Price: 46.43),2025-12-22 (Price: 47.29),Monthly,41.5586,41.5586-41.5586,0,685.4% of 16.6100-20.2500,22 days,1.85% above,48.3988,48.3988-48.3988,42.6685/23.66/29.86-47.29,9.77% below,2.34% above
USCI,Breakout,2025-11-30 (Price: 78.85),2025-12-22 (Price: 78.79),Monthly,75.2881,74.352-76.2242,2.52,161.8% of 38.4000-60.6200 & 261.8% of 25.7700-44.9800 & 261.8% of 53.5000-62.1800,22 days,0.08% below,81.0354,81.0354-81.0354,66.7575/23.66/25.9-78.85,15.27% below,2.85% above
TSLA,Semi-Breakout,2025-11-30 (Price: 430.17),2025-12-22 (Price: 488.73),Monthly,443.0324,443.0324-443.0324,0,161.8% of 282.1600-381.5867,22 days,13.61% above,461.2057,461.2057-461.2057,404.8874/23.66/173.22-488.73,17.16% below,5.63% below
XLU,Breakout,2025-11-30 (Price: 45.315),2025-12-22 (Price: 42.47),Monthly,43.1213,43.1213-43.1213,0,423.6% of 14.3800-21.1650,22 days,6.28% below,60.8844,60.8844-60.8844,42.2713/23.66/29.845-44.55,0.47% below,43.36% above
SOXX,Breakout,2025-11-30 (Price: 296.74),2025-12-22 (Price: 303.84),Monthly,267.2317,267.2317-267.2317,0,161.8% of 183.8400-235.3800,22 days,2.39% above,320.8469,316.8455-324.8483,277.3551/23.66/183.84-303.84,8.72% below,5.6% above
IBKR,Semi-Breakout,2025-10-31 (Price: 70.36),2025-12-22 (Price: 65.795),Monthly,64.9573,64.9573-64.9573,0,1109.0% of 15.3850-19.8550,1.7 month,6.49% below,77.1458,77.1458-77.1458,59.0818/23.66/15.385-70.36,10.2% below,17.25% above
VGT,Breakout,2025-10-31 (Price: 793.21),2025-12-22 (Price: 760.78),Monthly,671.1312,671.1312-671.1312,0,261.8% of 326.5500-458.1700,1.7 month,4.09% below,884.0923,884.0923-884.0923,685.0535/23.66/330.2-793.21,9.95% below,16.21% above
GLD,Breakout,2025-10-31 (Price: 368.12),2025-12-22 (Price: 408.23),Monthly,288.3021,282.8263-293.7778,3.87,1109.0% of 71.3400-90.4100 & 423.6% of 116.1200-158.0600,1.7 month,10.9% above,408.5544,403.5768-413.5321,347.489/23.66/164.81-408.23,14.88% below,0.08% above
EFN.TO,Breakout,2025-09-30 (Price: 36.04),2025-12-22 (Price: 36.8),Monthly,33.6344,33.6344-33.6344,0,685.4% of 8.9600-12.5600,2.8 months,2.11% above,48.8840,48.884-48.884,30.6746/23.66/8.56-37.83,16.65% below,32.84% above
HDFCBANK.NS,Vibration,2025-09-30 (Price: 951.0),2025-12-22 (Price: 987.7),Monthly,976.4995,967.9018-985.0971,1.78,261.8% of 430.9500-636.0500 & 2903.4% of 46.1375-78.4775,2.8 months,3.86% above,1299.7536,1299.7536-1299.7536,940.3577/23.66/701.7-987.3,4.79% below,31.59% above
ACWX,Breakout,2025-09-30 (Price: 65.01),2025-12-22 (Price: 66.74),Monthly,60.1332,59.305-60.9614,2.79,161.8% of 41.9600-52.6800 & 261.8% of 37.1900-46.2700,2.8 months,2.66% above,67.4663,64.9075-70.025,59.3786/23.66/37.65-66.74,11.03% below,1.09% above
UBER,Breakout,2025-09-30 (Price: 97.97),2025-12-22 (Price: 81.26),Monthly,87.2921,87.2921-87.2921,0,161.8% of 60.3200-76.9900,2.8 months,17.06% below,103.1697,102.3772-103.9621,82.5663/23.66/20.46-97.97,1.61% above,26.96% above
META,Breakout,2025-09-30 (Price: 734.38),2025-12-22 (Price: 661.5),Monthly,722.2832,722.2832-722.2832,0,1109.0% of 118.1000-172.5800,2.8 months,9.92% below,875.5866,875.5866-875.5866,628.6993/23.66/118.1-738.7,4.96% below,32.36% above
^STI,Breakout,2025-09-30 (Price: 4300.1602),2025-12-22 (Price: 4610.29),Monthly,3917.8269,3917.8269-3917.8269,0,161.8% of 2790.8899-3487.3899,2.8 months,7.21% above,4873.9114,4238.2072-5509.6156,4221.5039/23.66/3018.8-4610.29,8.43% below,5.72% above
TRI.TO,Breakout,2025-08-31 (Price: 243.91),2025-12-22 (Price: 182.89),Monthly,251.6694,251.6694-251.6694,0,423.6% of 130.0000-158.7227,3.8 months,25.02% below,308.8111,308.8111-308.8111,161.3528/78.6/130.0-278.08,11.78% below,68.85% above
MSE.PA,Semi-Breakout,2025-08-31 (Price: 59.41),2025-12-22 (Price: 64.0),Monthly,58.6808,57.8884-59.4733,2.74,423.6% of 21.8400-30.3500 & 423.6% of 29.0800-36.2550,3.8 months,7.73% above,79.2125,78.2575-80.1675,57.2282/23.66/33.825-63.16,10.58% below,23.77% above
MCD,Vibration,2025-08-31 (Price: 313.54),2025-12-22 (Price: 316.22),Monthly,306.2751,303.1092-309.441,2.09,261.8% of 165.3500-217.9700 & 1794.4% of 30.1875-45.7500,3.8 months,0.85% above,322.8370,322.837-322.837,306.7319/23.66/265.4-312.37,3.0% below,2.09% above
