Symbol,Signal,Signal Date/Price($),Latest Trading Date/Price($),Interval,Current F-Stack Level($),Current Band Price Range($),Width of Current Band(%),Band Composition (F-Stack Level(%) of Low($)-High($) & ..),Trading Days between signal date and Latest Trading date,Price on Latest Trading day vs signal date,Next Band Price Level($),Next Band Price Range($),Next F-Track [%] (Price Level [$]/Retracement Level [%]/Upmove [$]),Next F-Track [%] Price Level vs Price on Latest Trading day,Next Band Price Level vs Price on Latest Trading day
NFLX,Resistance,2025-09-30 (Price: 119.892),2025-12-05 (Price: 100.24),Monthly,123.8617,123.8617-123.8617,0,7601.2% of 4.8801-6.4454,2.2 months,16.39% below,138.6860,138.686-138.686,89.0986/38.2/19.744-133.913,11.11% below,38.35% above
SPOT,Resistance,2025-09-30 (Price: 698.0),2025-12-05 (Price: 564.93),Monthly,692.6317,692.6317-692.6317,0,685.4% of 241.5700-307.3800,2.2 months,19.06% below,971.4029,971.4029-971.4029,511.5969/38.2/79.42-767.34,9.44% below,71.95% above
BYDDY,Semi-Resistance,2025-08-31 (Price: 13.65),2025-12-05 (Price: 12.6),Monthly,15.1137,14.6103-15.6172,6.89,161.8% of 8.2300-12.1733 & 161.8% of 10.5233-13.1750 & 2903.4% of 1.7350-2.2017 & 161.8% of 9.2233-13.1750,3.2 months,7.69% below,17.4655,17.4655-17.4655,12.152/61.8/8.23-16.5,3.56% below,38.62% above
AAPL,Vibration,2025-12-05 (Price: 278.78),2025-12-05 (Price: 278.78),Monthly,275.1059,273.4456-276.7661,1.21,423.6% of 144.2900-174.7800 & 1794.4% of 41.6100-54.7150,0 days,0.0% below,297.1089,296.2756-297.9422,260.3676/23.66/212.5-278.78,6.6% below,6.57% above
^GSPC,Vibration,2025-12-05 (Price: 6870.3999),2025-12-05 (Price: 6870.3999),Monthly,6878.3796,6878.3796-6878.3796,0,423.6% of 3785.3799-4515.5498,0 days,0.0% below,7229.8880,7229.888-7229.888,6109.0953/23.66/3871.98-6840.2002,11.08% below,5.23% above
TD.TO,Breakout,2025-12-05 (Price: 122.2),2025-12-05 (Price: 122.2),Monthly,116.5496,114.0838-119.0154,4.32,161.8% of 83.1800-102.2800 & 161.8% of 77.4600-102.2800 & 161.8% of 75.2000-102.2800,0 days,0.0% below,127.7222,127.7222-127.7222,104.9138/23.66/59.83-122.2,14.15% below,4.52% above
NA.TO,Breakout,2025-12-05 (Price: 170.76),2025-12-05 (Price: 170.76),Monthly,162.0277,159.8045-164.2509,2.78,685.4% of 54.3900-69.7700 & 1794.4% of 33.1700-40.4750,0 days,0.0% below,185.7170,185.416-186.018,159.5889/23.66/121.08-170.76,6.54% below,8.76% above
PPH,Vibration,2025-12-05 (Price: 99.61),2025-12-05 (Price: 99.61),Monthly,102.4808,99.3823-105.5792,6.24,261.8% of 58.6200-74.1900 & 261.8% of 57.4100-74.1900 & 261.8% of 55.6300-74.1900 & 261.8% of 54.7900-74.1900,0 days,0.0% below,126.5323,124.5745-128.4901,97.4344/23.66/89.46-102.51,2.18% below,27.03% above
MAR,Vibration,2025-12-05 (Price: 292.59),2025-12-05 (Price: 292.59),Monthly,297.0775,297.0775-297.0775,0,685.4% of 126.5500-151.4300,0 days,0.0% below,313.5051,311.8464-315.1638,267.2158/23.66/136.01-292.59,8.67% below,7.15% above
GILD,Vibration,2025-12-05 (Price: 121.22),2025-12-05 (Price: 121.22),Monthly,124.0112,124.0112-124.0112,0,1109.0% of 16.6600-26.3400,0 days,0.0% below,135.1689,132.6783-137.6594,98.3827/23.66/0.6758-125.84,18.84% below,11.51% above
GOOG,Breakout,2025-12-05 (Price: 322.09),2025-12-05 (Price: 322.09),Monthly,306.4481,306.4481-306.4481,0,4697.8% of 10.9706-17.2603,0 days,0.0% below,330.6546,330.6546-330.6546,270.6509/23.66/101.45-320.12,15.97% below,2.66% above
GS,Breakout,2025-12-05 (Price: 854.56),2025-12-05 (Price: 854.56),Monthly,818.1554,802.3383-833.9725,3.94,1794.4% of 173.7600-208.7900 & 685.4% of 148.7200-247.9200 & 685.4% of 303.6100-380.9900,0 days,0.0% below,916.0326,916.0326-916.0326,684.5822/23.66/154.59-854.56,19.89% below,7.19% above
^BVSP,Vibration,2025-12-05 (Price: 157369.3594),2025-12-05 (Price: 157369.3594),Monthly,151418.7240,151418.724-151418.724,0,423.6% of 48234.0000-72593.0000,0 days,0.0% below,166057.9160,165046.666-167069.166,153960.0204/23.66/126135.0-157369.3594,2.17% below,5.52% above
BNS.TO,Vibration,2025-12-05 (Price: 99.26),2025-12-05 (Price: 99.26),Monthly,95.6649,94.9631-96.3667,1.48,261.8% of 61.0600-74.0100 & 161.8% of 57.4700-81.5100,0 days,0.0% below,105.6031,103.2883-107.918,88.9194/23.66/56.15-99.26,10.42% below,6.39% above
GDX,Breakout,2025-12-05 (Price: 81.03),2025-12-05 (Price: 81.03),Monthly,77.7147,77.7147-77.7147,0,261.8% of 51.4300-61.4700,0 days,0.0% below,86.0690,85.436-86.7019,68.7859/23.66/23.04-72.06,15.11% below,6.22% above
SLV,Breakout,2025-12-05 (Price: 52.95),2025-12-05 (Price: 52.95),Monthly,48.3627,47.8298-48.8956,2.23,423.6% of 17.5000-24.6600 & 685.4% of 20.5200-24.6600,0 days,0.0% below,59.2029,59.2029-59.2029,43.6557/23.66/13.05-52.95,17.55% below,11.81% above
QQQ,Vibration,2025-12-05 (Price: 625.48),2025-12-05 (Price: 625.48),Monthly,634.1966,634.1966-634.1966,0,4697.8% of 29.1200-42.0000,0 days,0.0% below,765.0054,761.2354-768.7753,546.4514/23.66/277.95-629.07,12.63% below,22.31% above
JPM,Vibration,2025-11-30 (Price: 313.08),2025-12-05 (Price: 315.04),Monthly,313.5620,312.3064-314.8175,0.80,423.6% of 125.8800-169.8900 & 1109.0% of 29.2500-55.0000,4 days,0.63% above,357.3035,348.7963-365.8108,269.9685/23.66/125.88-313.08,14.31% below,13.42% above
EFA,Breakout,2025-11-30 (Price: 95.19),2025-12-05 (Price: 95.81),Monthly,86.3568,83.1471-89.5666,7.72,161.8% of 58.7800-73.8400 & 261.8% of 57.3200-68.3700 & 161.8% of 59.3100-78.0100,4 days,0.65% above,98.2071,98.2071-98.2071,84.6329/23.66/53.46-95.19,11.67% below,2.5% above
RY.TO,Breakout,2025-11-30 (Price: 216.14),2025-12-05 (Price: 224.72),Monthly,200.2171,200.2171-200.2171,0,261.8% of 110.7600-144.9300,4 days,3.97% above,225.3281,225.3281-225.3281,189.1628/23.66/87.17-224.72,15.82% below,0.27% above
DOL.TO,Breakout,2025-11-30 (Price: 199.95),2025-12-05 (Price: 201.11),Monthly,171.1219,171.1219-171.1219,0,1109.0% of 39.0400-50.9500,4 days,0.58% above,252.7530,252.753-252.753,163.2644/23.66/32.47-199.95,18.82% below,25.68% above
BDGI.TO,Vibration,2025-11-30 (Price: 72.81),2025-12-05 (Price: 76.5),Monthly,73.0410,72.2104-73.8716,2.30,423.6% of 27.6900-38.2000 & 261.8% of 35.9800-50.2000 & 261.8% of 31.4600-47.6600,4 days,5.07% above,87.1484,83.0931-91.2038,66.5225/23.66/39.28-76.5,13.04% below,13.92% above
ATZ.TO,Breakout,2025-11-30 (Price: 110.5),2025-12-05 (Price: 113.29),Monthly,79.1477,79.1477-79.1477,0,161.8% of 26.3200-58.9700,4 days,2.52% above,111.7977,111.7977-111.7977,91.5593/23.66/26.32-113.29,19.18% below,1.32% below
FRW.NZ,Breakout,2025-11-30 (Price: 13.95),2025-12-05 (Price: 14.05),Monthly,12.9950,12.995-12.995,0,685.4% of 5.2500-6.3800,4 days,0.72% above,14.9925,14.5647-15.4203,13.0889/23.66/7.45-14.72,6.84% below,6.71% above
WPM,Semi-Breakout,2025-11-30 (Price: 110.05),2025-12-05 (Price: 108.09),Monthly,102.4252,102.4252-102.4252,0,1794.4% of 20.7800-25.3300,4 days,1.78% below,119.4321,117.5058-121.3584,94.0739/23.66/32.36-96.52,12.97% below,10.49% above
^NDX,Vibration,2025-11-30 (Price: 25434.8906),2025-12-05 (Price: 25692.0508),Monthly,25849.2000,25849.2-25849.2,0,4697.8% of 1185.7500-1710.7500,4 days,1.01% above,31284.5255,31125.7197-31443.3312,22457.6702/23.66/11405.5703-25858.1309,12.59% below,21.77% above
TSLA,Vibration,2025-11-30 (Price: 430.17),2025-12-05 (Price: 455.0),Monthly,443.0324,443.0324-443.0324,0,161.8% of 282.1600-381.5867,4 days,5.77% above,461.2057,461.2057-461.2057,397.0397/23.66/173.22-403.84,12.74% below,1.36% above
IWM,Vibration,2025-11-30 (Price: 248.75),2025-12-05 (Price: 250.77),Monthly,245.3626,236.3162-254.409,7.66,261.8% of 133.9000-173.0200 & 161.8% of 178.4000-218.1700 & 161.8% of 169.3600-218.1700 & 685.4% of 102.7300-124.8600,4 days,0.81% above,270.9222,270.9222-270.9222,233.5959/23.66/194.86-246.23,6.85% below,8.04% above
TSM,Vibration,2025-11-30 (Price: 291.51),2025-12-05 (Price: 294.72),Monthly,291.0528,290.6075-291.4981,0.31,2903.4% of 36.5600-45.3100 & 7601.2% of 7.1144-10.8557,4 days,1.1% above,360.6179,354.7411-366.4947,251.761/23.66/82.98-300.43,14.58% below,22.36% above
SOXX,Breakout,2025-11-30 (Price: 296.74),2025-12-05 (Price: 309.4),Monthly,267.2317,267.2317-267.2317,0,161.8% of 183.8400-235.3800,4 days,4.27% above,320.8469,316.8455-324.8483,273.9046/23.66/183.84-309.4,11.47% below,3.7% above
XLU,Breakout,2025-11-30 (Price: 90.63),2025-12-05 (Price: 43.3),Monthly,86.2425,86.2425-86.2425,0,423.6% of 28.7600-42.3300,4 days,52.22% below,121.7688,121.7688-121.7688,59.216/88.6/59.69-89.1,36.76% above,181.22% above
EWJ,Breakout,2025-11-30 (Price: 83.01),2025-12-05 (Price: 83.7),Monthly,78.3516,77.2272-79.476,2.91,161.8% of 58.9600-70.2500 & 261.8% of 52.7200-62.9400,4 days,0.83% above,83.8122,82.7605-84.8639,75.8095/23.66/49.99-83.01,9.43% below,0.13% above
XIU.TO,Breakout,2025-11-30 (Price: 46.43),2025-12-05 (Price: 46.42),Monthly,41.5586,41.5586-41.5586,0,685.4% of 16.6100-20.2500,4 days,0.02% below,48.3988,48.3988-48.3988,42.1342/23.66/29.86-46.42,9.23% below,4.26% above
PLTR,Vibration,2025-11-09 (Price: 177.93),2025-12-05 (Price: 181.76),Weekly,174.7671,174.7671-174.7671,0,2903.4% of 23.5000-28.7100,26 days,2.15% above,268.2554,268.2554-268.2554,No Support,No Support,47.59% above
MSFT,Vibration,2025-10-31 (Price: 517.81),2025-12-05 (Price: 483.16),Monthly,517.4523,517.4523-517.4523,0,1794.4% of 31.2812-58.3750,1.2 month,6.69% below,574.7462,574.7462-574.7462,474.9779/38.2/395.26-533.5,1.69% below,18.96% above
GLD,Breakout,2025-10-31 (Price: 368.12),2025-12-05 (Price: 386.44),Monthly,288.3021,282.8263-293.7778,3.87,1109.0% of 71.3400-90.4100 & 423.6% of 116.1200-158.0600,1.2 month,4.98% above,408.5544,403.5768-413.5321,343.5041/23.66/164.81-368.12,11.11% below,5.72% above
VGT,Breakout,2025-10-31 (Price: 793.21),2025-12-05 (Price: 767.97),Monthly,671.1312,671.1312-671.1312,0,261.8% of 326.5500-458.1700,1.2 month,3.18% below,884.0923,884.0923-884.0923,685.0535/23.66/330.2-793.21,10.8% below,15.12% above
IBKR,Semi-Breakout,2025-10-31 (Price: 70.36),2025-12-05 (Price: 64.5),Monthly,64.9573,64.9573-64.9573,0,1109.0% of 15.3850-19.8550,1.2 month,8.33% below,77.1458,77.1458-77.1458,59.0818/23.66/15.385-70.36,8.4% below,19.61% above
HDFCBANK.NS,Vibration,2025-09-30 (Price: 951.0),2025-12-05 (Price: 1003.3),Monthly,976.4995,967.9018-985.0971,1.78,261.8% of 430.9500-636.0500 & 2903.4% of 46.1375-78.4775,2.2 months,5.5% above,1299.7536,1299.7536-1299.7536,940.3577/23.66/701.7-987.3,6.27% below,29.55% above
EFN.TO,Breakout,2025-09-30 (Price: 36.04),2025-12-05 (Price: 36.46),Monthly,33.6344,33.6344-33.6344,0,685.4% of 8.9600-12.5600,2.2 months,1.17% above,48.8840,48.884-48.884,30.6746/23.66/8.56-37.83,15.87% below,34.08% above
UBER,Breakout,2025-09-30 (Price: 97.97),2025-12-05 (Price: 91.32),Monthly,87.2921,87.2921-87.2921,0,161.8% of 60.3200-76.9900,2.2 months,6.79% below,103.1697,102.3772-103.9621,82.5663/23.66/20.46-97.97,9.59% below,12.98% above
META,Breakout,2025-09-30 (Price: 734.38),2025-12-05 (Price: 673.42),Monthly,722.2832,722.2832-722.2832,0,1109.0% of 118.1000-172.5800,2.2 months,8.3% below,875.5866,875.5866-875.5866,628.6993/23.66/118.1-738.7,6.64% below,30.02% above
ACWX,Breakout,2025-09-30 (Price: 65.01),2025-12-05 (Price: 66.97),Monthly,60.1332,59.305-60.9614,2.79,161.8% of 41.9600-52.6800 & 261.8% of 37.1900-46.2700,2.2 months,3.01% above,67.4663,64.9075-70.025,59.1953/23.66/37.65-66.49,11.61% below,0.74% above
TRI.TO,Breakout,2025-08-31 (Price: 243.91),2025-12-05 (Price: 184.66),Monthly,251.6694,251.6694-251.6694,0,423.6% of 130.0000-158.7227,3.2 months,24.29% below,308.8111,308.8111-308.8111,161.3528/78.6/130.0-278.08,12.62% below,67.23% above
MSE.PA,Semi-Breakout,2025-08-31 (Price: 59.41),2025-12-05 (Price: 63.78),Monthly,58.6808,57.8884-59.4733,2.74,423.6% of 21.8400-30.3500 & 423.6% of 29.0800-36.2550,3.2 months,7.36% above,79.2125,78.2575-80.1675,57.2282/23.66/33.825-63.16,10.27% below,24.2% above
MCD,Vibration,2025-08-31 (Price: 313.54),2025-12-05 (Price: 311.23),Monthly,306.2751,303.1092-309.441,2.09,261.8% of 165.3500-217.9700 & 1794.4% of 30.1875-45.7500,3.2 months,0.74% below,322.8370,322.837-322.837,306.7319/23.66/265.4-312.37,1.45% below,3.73% above
