Symbol,Signal,Signal Date/Price($),Latest Trading Date/Price($),Interval,Current F-Stack Level($),Current Band Price Range($),Width of Current Band(%),Band Composition (F-Stack Level(%) of Low($)-High($) & ..),Trading Days between signal date and Latest Trading date,Price on Latest Trading day vs signal date,Next Band Price Level($),Next Band Price Range($),Next F-Track [%] (Price Level [$]/Retracement Level [%]/Upmove [$]),Next F-Track [%] Price Level vs Price on Latest Trading day,Next Band Price Level vs Price on Latest Trading day
CNU.NZ,Resistance,2025-11-30 (Price: 9.15),2026-01-05 (Price: 9.44),Monthly,9.7276,9.5777-9.8775,3.13,161.8% of 7.1750-8.6600 & 161.8% of 6.6900-8.6600,1.2 month,3.17% above,11.0627,11.0627-11.0627,7.9204/23.66/1.44-9.56,16.1% below,17.19% above
GLXY.TO,Semi-Resistance,2025-11-30 (Price: 37.33),2026-01-05 (Price: 36.19),Weekly,52.5617,52.5617-52.5617,0,261.8% of 22.3500-33.8900,1.2 month,3.05% below,71.2334,71.2334-71.2334,No Support,No Support,96.83% above
MSFT,Semi-Resistance,2025-10-31 (Price: 517.81),2026-01-05 (Price: 472.85),Monthly,517.4523,517.4523-517.4523,0,1794.4% of 31.2812-58.3750,2.2 months,8.68% below,574.7462,574.7462-574.7462,474.9779/38.2/395.26-533.5,0.45% above,21.55% above
BPCL.NS,Vibration,2026-01-05 (Price: 377.9),2026-01-05 (Price: 377.9),Monthly,382.1589,382.1589-382.1589,0,261.8% of 201.9750-270.8000,0 days,0.0% below,420.2463,414.0079-426.4846,351.6805/23.66/278.47-377.9,6.94% below,11.21% above
TD,Breakout,2026-01-05 (Price: 96.11),2026-01-05 (Price: 96.11),Monthly,92.1326,87.6103-96.6549,10.32,261.8% of 44.2300-60.8000 & 161.8% of 64.9700-80.6900 & 161.8% of 63.9900-80.6900 & 161.8% of 59.9000-80.6900 & 423.6% of 39.8300-52.6300 & 423.6% of 39.8000-52.6300 & 423.6% of 49.7200-60.8000,0 days,0.0% below,106.6129,105.5153-107.7106,85.5801/23.66/53.24-96.11,10.96% below,10.93% above
TD.TO,Vibration,2026-01-05 (Price: 132.27),2026-01-05 (Price: 132.27),Monthly,127.7222,127.7222-127.7222,0,1794.4% of 14.6750-20.9750,0 days,0.0% below,133.1838,133.1838-133.1838,112.7157/23.66/59.83-132.27,14.78% below,0.69% above
RY.TO,Breakout,2026-01-05 (Price: 238.25),2026-01-05 (Price: 238.25),Monthly,225.3281,225.3281-225.3281,0,1109.0% of 69.0700-83.1600,0 days,0.0% below,240.0573,234.9422-245.1723,198.9305/23.66/87.17-238.25,16.5% below,0.76% above
SLV,Breakout,2026-01-05 (Price: 69.08),2026-01-05 (Price: 69.08),Monthly,59.2029,59.2029-59.2029,0,161.8% of 26.9400-46.8800,0 days,0.0% below,67.0665,66.4326-67.7004,56.9465/23.66/13.05-64.42,17.56% below,2.91% below
ATZ.TO,Breakout,2026-01-05 (Price: 117.21),2026-01-05 (Price: 117.21),Monthly,111.7977,111.7977-111.7977,0,261.8% of 26.3200-58.9700,0 days,0.0% below,164.6254,164.6254-164.6254,98.0177/23.66/26.32-117.21,16.37% below,40.45% above
XLF,Vibration,2026-01-05 (Price: 56.13),2026-01-05 (Price: 56.13),Monthly,54.2495,54.2495-54.2495,0,1109.0% of 17.1324-20.4793,0 days,0.0% below,60.5544,60.3676-60.7412,50.1407/23.66/33.98-56.13,10.67% below,7.88% above
GOOG,Vibration,2025-12-31 (Price: 313.8),2026-01-05 (Price: 317.32),Monthly,306.4481,306.4481-306.4481,0,4697.8% of 10.9706-17.2603,5 days,1.12% above,330.6546,330.6546-330.6546,270.6509/23.66/101.45-320.12,14.71% below,4.2% above
IWM,Vibration,2025-12-31 (Price: 246.16),2026-01-05 (Price: 252.73),Monthly,245.3626,236.3162-254.409,7.66,261.8% of 133.9000-173.0200 & 161.8% of 178.4000-218.1700 & 161.8% of 169.3600-218.1700 & 685.4% of 102.7300-124.8600,5 days,2.67% above,270.9222,270.9222-270.9222,237.7412/23.66/194.86-246.16,5.93% below,7.2% above
JPM,Vibration,2025-12-31 (Price: 322.22),2026-01-05 (Price: 334.04),Monthly,313.5620,312.3064-314.8175,0.80,423.6% of 125.8800-169.8900 & 1109.0% of 29.2500-55.0000,5 days,3.67% above,357.3035,348.7963-365.8108,281.4195/23.66/125.88-334.04,15.75% below,6.96% above
MAR,Breakout,2025-12-31 (Price: 310.24),2026-01-05 (Price: 311.03),Monthly,297.0775,297.0775-297.0775,0,685.4% of 126.5500-151.4300,5 days,0.25% above,313.5051,311.8464-315.1638,272.7581/23.66/136.01-310.24,12.3% below,0.8% above
PPH,Vibration,2025-12-31 (Price: 103.17),2026-01-05 (Price: 103.06),Monthly,102.4808,99.3823-105.5792,6.24,261.8% of 58.6200-74.1900 & 261.8% of 57.4100-74.1900 & 261.8% of 55.6300-74.1900 & 261.8% of 54.7900-74.1900,5 days,0.11% below,126.5323,124.5745-128.4901,98.1291/23.66/89.46-103.17,4.78% below,22.78% above
AAPL,Vibration,2025-12-31 (Price: 271.86),2026-01-05 (Price: 267.26),Monthly,275.1059,273.4456-276.7661,1.21,423.6% of 144.2900-174.7800 & 1794.4% of 41.6100-54.7150,5 days,1.69% below,297.1089,296.2756-297.9422,260.3676/23.66/212.5-271.86,2.58% below,11.17% above
WPM,Semi-Breakout,2025-12-31 (Price: 117.52),2026-01-05 (Price: 120.99),Monthly,102.4252,102.4252-102.4252,0,1794.4% of 20.7800-25.3300,5 days,2.95% above,119.4321,117.5058-121.3584,102.6622/23.66/32.36-120.99,15.15% below,1.29% below
GDX,Breakout,2025-12-31 (Price: 85.77),2026-01-05 (Price: 88.45),Monthly,77.7147,77.7147-77.7147,0,261.8% of 51.4300-61.4700,5 days,3.12% above,86.0690,85.436-86.7019,73.8091/23.66/23.04-85.77,16.55% below,2.69% below
BDGI.TO,Vibration,2025-12-31 (Price: 73.13),2026-01-05 (Price: 73.41),Monthly,73.0410,72.2104-73.8716,2.30,423.6% of 27.6900-38.2000 & 261.8% of 35.9800-50.2000 & 261.8% of 31.4600-47.6600,5 days,0.38% above,87.1484,83.0931-91.2038,68.5456/23.66/39.28-73.13,6.63% below,18.71% above
EFN.TO,Breakout,2025-12-31 (Price: 36.05),2026-01-05 (Price: 35.62),Monthly,33.6344,33.6344-33.6344,0,685.4% of 8.9600-12.5600,5 days,1.19% below,48.8840,48.884-48.884,30.6746/23.66/8.56-37.83,13.88% below,37.24% above
NA.TO,Breakout,2025-12-31 (Price: 172.61),2026-01-05 (Price: 175.57),Monthly,162.0277,159.8045-164.2509,2.78,685.4% of 54.3900-69.7700 & 1794.4% of 33.1700-40.4750,5 days,1.71% above,185.7170,185.416-186.018,160.7722/23.66/121.08-172.61,8.43% below,5.78% above
EWJ,Breakout,2025-12-31 (Price: 80.74),2026-01-05 (Price: 83.13),Monthly,78.3516,77.2272-79.476,2.91,161.8% of 58.9600-70.2500 & 261.8% of 52.7200-62.9400,5 days,2.96% above,83.8122,82.7605-84.8639,76.3973/23.66/49.99-80.74,8.1% below,0.82% above
FRW.NZ,Breakout,2025-12-31 (Price: 14.45),2026-01-05 (Price: 14.05),Monthly,12.9950,12.995-12.995,0,685.4% of 5.2500-6.3800,5 days,2.77% below,14.9925,14.5647-15.4203,13.0889/23.66/7.45-14.72,6.84% below,6.71% above
GILD,Vibration,2025-12-31 (Price: 122.74),2026-01-05 (Price: 118.3),Monthly,124.0112,124.0112-124.0112,0,1109.0% of 16.6600-26.3400,5 days,3.62% below,135.1689,132.6783-137.6594,98.3827/23.66/0.6758-125.84,16.84% below,14.26% above
GS,Breakout,2025-12-31 (Price: 879.0),2026-01-05 (Price: 948.44),Monthly,818.1554,802.3383-833.9725,3.94,1794.4% of 173.7600-208.7900 & 685.4% of 148.7200-247.9200 & 685.4% of 303.6100-380.9900,5 days,7.9% above,916.0326,916.0326-916.0326,765.0904/23.66/154.59-948.44,19.33% below,3.42% below
BNS.TO,Breakout,2025-12-31 (Price: 101.23),2026-01-05 (Price: 102.82),Monthly,95.6649,94.9631-96.3667,1.48,261.8% of 61.0600-74.0100 & 161.8% of 57.4700-81.5100,5 days,1.57% above,105.6031,103.2883-107.918,91.7669/23.66/56.15-102.82,10.75% below,2.71% above
TSLA,Vibration,2025-12-31 (Price: 449.72),2026-01-05 (Price: 451.67),Monthly,443.0324,443.0324-443.0324,0,161.8% of 282.1600-381.5867,5 days,0.43% above,461.2057,461.2057-461.2057,413.6469/23.66/183.28-449.72,8.42% below,2.11% above
HDFCBANK.NS,Vibration,2025-12-31 (Price: 991.2),2026-01-05 (Price: 977.5),Monthly,976.4995,967.9018-985.0971,1.78,261.8% of 430.9500-636.0500 & 2903.4% of 46.1375-78.4775,5 days,1.38% below,1299.7536,1299.7536-1299.7536,940.3577/23.66/701.7-987.3,3.8% below,32.97% above
QQQ,Vibration,2025-12-31 (Price: 614.31),2026-01-05 (Price: 617.99),Monthly,610.7303,610.7303-610.7303,0,261.8% of 266.2800-397.8500,5 days,0.6% above,836.2536,823.6105-848.8968,546.4514/23.66/277.95-629.07,11.58% below,35.32% above
^BVSP,Breakout,2025-12-31 (Price: 161125.0),2026-01-05 (Price: 161869.7656),Monthly,151418.7240,151418.724-151418.724,0,423.6% of 48234.0000-72593.0000,5 days,0.46% above,166057.9160,165046.666-167069.166,153960.0442/23.66/126135.0-161125.0,4.89% below,2.59% above
^GSPC,Vibration,2025-12-31 (Price: 6845.5),2026-01-05 (Price: 6902.0498),Monthly,6878.3796,6878.3796-6878.3796,0,423.6% of 3785.3799-4515.5498,5 days,0.83% above,7229.8880,7229.888-7229.888,6128.5087/23.66/3871.98-6845.5,11.21% below,4.75% above
^NDX,Vibration,2025-12-31 (Price: 25249.8496),2026-01-05 (Price: 25401.3203),Monthly,25849.2000,25849.2-25849.2,0,4697.8% of 1185.7500-1710.7500,5 days,0.6% above,31284.5255,31125.7197-31443.3312,22457.6702/23.66/11405.5703-25858.1309,11.59% below,23.16% above
SOXX,Breakout,2025-12-31 (Price: 301.15),2026-01-05 (Price: 318.06),Monthly,267.2317,267.2317-267.2317,0,161.8% of 183.8400-235.3800,5 days,5.62% above,320.8469,316.8455-324.8483,281.3935/23.66/183.84-318.06,11.53% below,0.88% above
XLU,Breakout,2025-12-31 (Price: 42.69),2026-01-05 (Price: 42.7),Monthly,43.1213,43.1213-43.1213,0,423.6% of 14.3800-21.1650,5 days,0.02% above,60.8844,60.8844-60.8844,42.2713/23.66/29.845-44.55,1.0% below,42.59% above
TSM,Breakout,2025-12-31 (Price: 303.89),2026-01-05 (Price: 322.25),Monthly,274.0270,268.6422-279.4118,4.01,1794.4% of 8.1581-22.6746 & 2903.4% of 4.7452-14.0963 & 261.8% of 166.0000-209.3200,5 days,6.04% above,334.3060,334.306-334.306,266.9374/23.66/82.98-322.25,17.16% below,3.74% above
WPM.TO,Semi-Breakout,2025-12-31 (Price: 161.36),2026-01-05 (Price: 166.36),Monthly,150.6362,149.7559-151.5165,1.18,1794.4% of 29.8900-36.5700 & 423.6% of 44.7300-69.6600 & 1794.4% of 31.8300-38.5000,5 days,3.1% above,177.4321,177.4321-177.4321,141.4296/23.66/44.73-166.36,14.99% below,6.66% above
NU,Vibration,2025-12-21 (Price: 16.34),2026-01-05 (Price: 17.94),Weekly,16.0685,16.0685-16.0685,0,161.8% of 10.8100-14.0600,15 days,9.79% above,19.3185,19.3185-19.3185,15.9774/23.66/12.43-17.94,10.94% below,7.68% above
USCI,Breakout,2025-11-30 (Price: 78.85),2026-01-05 (Price: 78.83),Monthly,75.2881,74.352-76.2242,2.52,161.8% of 38.4000-60.6200 & 261.8% of 25.7700-44.9800 & 261.8% of 53.5000-62.1800,1.2 month,0.03% below,81.0354,81.0354-81.0354,66.7575/23.66/25.9-78.85,15.31% below,2.8% above
DOL.TO,Breakout,2025-11-30 (Price: 199.95),2026-01-05 (Price: 199.3),Monthly,171.1219,171.1219-171.1219,0,1109.0% of 39.0400-50.9500,1.2 month,0.33% below,252.7530,252.753-252.753,167.5471/23.66/32.47-205.14,15.93% below,26.82% above
ACWX,Breakout,2025-11-30 (Price: 66.49),2026-01-05 (Price: 68.88),Monthly,61.9685,61.9685-61.9685,0,161.8% of 37.6500-52.6800,1.2 month,3.59% above,69.6679,69.6679-69.6679,61.7922/23.66/41.42-68.88,10.29% below,1.14% above
XIU.TO,Breakout,2025-11-30 (Price: 46.43),2026-01-05 (Price: 47.71),Monthly,41.5586,41.5586-41.5586,0,685.4% of 16.6100-20.2500,1.2 month,2.76% above,48.3988,48.3988-48.3988,42.9815/23.66/29.86-47.71,9.91% below,1.44% above
EFA,Breakout,2025-11-30 (Price: 95.19),2026-01-05 (Price: 98.15),Monthly,86.3568,83.1471-89.5666,7.72,161.8% of 58.7800-73.8400 & 261.8% of 57.3200-68.3700 & 161.8% of 59.3100-78.0100,1.2 month,3.11% above,98.2071,98.2071-98.2071,85.7474/23.66/53.46-98.15,12.64% below,0.06% above
VGT,Breakout,2025-10-31 (Price: 793.21),2026-01-05 (Price: 757.42),Monthly,671.1312,671.1312-671.1312,0,261.8% of 326.5500-458.1700,2.2 months,4.51% below,884.0923,884.0923-884.0923,685.0535/23.66/330.2-793.21,9.55% below,16.72% above
GLD,Breakout,2025-10-31 (Price: 368.12),2026-01-05 (Price: 408.76),Monthly,288.3021,282.8263-293.7778,3.87,1109.0% of 71.3400-90.4100 & 423.6% of 116.1200-158.0600,2.2 months,11.04% above,408.5544,403.5768-413.5321,355.0696/23.66/164.81-396.31,13.13% below,0.05% below
IBKR,Semi-Breakout,2025-10-31 (Price: 70.36),2026-01-05 (Price: 71.57),Monthly,64.9573,64.9573-64.9573,0,1109.0% of 15.3850-19.8550,2.2 months,1.72% above,77.1458,77.1458-77.1458,59.0818/23.66/15.385-70.36,17.45% below,7.79% above
^STI,Breakout,2025-09-30 (Price: 4300.1602),2026-01-05 (Price: 4680.5),Monthly,3917.8269,3917.8269-3917.8269,0,161.8% of 2790.8899-3487.3899,3.2 months,8.84% above,4873.9114,4238.2072-5509.6156,4280.0263/23.66/3018.8-4680.5,8.56% below,4.13% above
