Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-01-08,0.95,2012-08-05,0.99,Buy,149 days,Rise by -3.040000%,3.58,
2012-12-23,0.91,2013-03-10,0.94,Sell,54 days,Fall by -2.000000%,-3.32,
2013-02-17,0.92,2013-03-24,0.95,Buy,24 days,Rise by 5.190000%,2.61,
2013-03-03,0.94,2013-03-31,0.95,Buy,19 days,Rise by 3.510000%,1.29,
2014-01-19,0.9,2014-09-21,0.93,Buy,174 days,Rise by -0.750000%,3.27,
2014-05-25,0.89,2014-08-17,0.91,Buy,59 days,Rise by 8.770000%,1.38,
2014-09-14,0.94,2014-10-26,0.95,Buy,29 days,Rise by 3.930000%,1.9,
2015-11-08,1.0,2016-12-18,1.03,Buy,289 days,Rise by 1.870000%,3.48,
2016-01-24,1.01,2017-01-08,1.01,Buy,249 days,Rise by -1.740000%,0.19,
2016-03-06,0.99,2016-04-10,0.96,Sell,24 days,Fall by 3.080000%,3.65,
2016-10-16,0.99,2016-12-11,1.02,Buy,39 days,Rise by 4.380000%,2.97,
2016-10-23,0.99,2016-12-18,1.03,Buy,39 days,Rise by 3.770000%,3.77,
2016-11-20,1.01,2017-01-08,1.01,Buy,34 days,Rise by 0.610000%,0.27,
2017-03-26,0.99,2017-06-18,0.98,Sell,59 days,Fall by 4.210000%,1.8,
2017-05-28,0.97,2017-07-30,0.96,Sell,44 days,Fall by 2.240000%,0.98,
2017-06-04,0.97,2017-09-17,0.96,Sell,74 days,Fall by 2.030000%,1.0,
2017-07-02,0.96,2017-10-29,1.0,Sell,84 days,Fall by 0.610000%,-4.48,
2018-05-06,1.0,2019-05-05,1.02,Buy,259 days,Rise by 0.540000%,2.22,
2018-11-18,1.01,2021-05-02,0.91,Buy,639 days,Rise by 0.400000%,-9.7,
2019-02-17,1.0,2021-05-02,0.91,Buy,574 days,Rise by 1.480000%,-9.55,
2019-09-22,0.99,2021-05-02,0.91,Buy,419 days,Rise by 0.570000%,-8.43,
2019-12-22,0.98,2020-01-26,0.97,Sell,24 days,Fall by 3.430000%,0.89,
2020-01-05,0.97,2020-03-22,0.99,Sell,54 days,Fall by 2.740000%,-1.8,
2020-03-08,0.95,2020-03-22,0.99,Sell,9 days,Fall by 4.130000%,-4.54,
2020-06-14,0.94,2020-08-16,0.91,Sell,44 days,Fall by 3.960000%,3.64,
2020-08-02,0.91,2020-12-27,0.89,Sell,104 days,Fall by 2.620000%,1.94,
2020-12-20,0.88,2021-03-07,0.93,Sell,54 days,Fall by -1.120000%,-5.04,
2021-04-04,0.94,2021-12-26,0.92,Buy,189 days,Rise by -1.720000%,-2.49,
2021-11-28,0.94,2022-05-15,1.0,Buy,119 days,Rise by -0.470000%,7.24,
2022-03-20,0.94,2022-05-15,1.0,Buy,39 days,Rise by 7.160000%,7.16,
2022-04-17,0.94,2022-05-22,0.97,Buy,24 days,Rise by 4.250000%,3.11,
2022-10-16,1.0,2025-02-16,0.9,Buy,609 days,Rise by -5.940000%,-9.81,
2022-12-04,0.94,2023-02-05,0.91,Sell,44 days,Fall by 2.480000%,2.48,
2022-12-18,0.93,2023-04-23,0.89,Sell,89 days,Fall by 1.550000%,3.81,
2023-04-23,0.89,2023-08-06,0.87,Sell,74 days,Fall by 3.720000%,2.03,
2023-05-28,0.9,2025-02-16,0.9,Buy,449 days,Rise by 1.080000%,-0.2,
2023-06-18,0.89,2023-08-13,0.88,Sell,39 days,Fall by 5.410000%,1.66,
2023-08-06,0.87,2023-09-10,0.89,Buy,24 days,Rise by 4.640000%,2.12,
2023-08-27,0.89,2023-10-08,0.91,Buy,29 days,Rise by 3.300000%,3.11,
2024-03-31,0.9,2025-02-16,0.9,Buy,229 days,Rise by 1.460000%,0.23,
2024-07-07,0.9,2025-01-26,0.91,Buy,144 days,Rise by 1.310000%,0.8,
2024-11-17,0.89,2025-01-26,0.91,Buy,49 days,Rise by 2.440000%,1.92,
2024-12-22,0.9,2025-01-26,0.91,Buy,24 days,Rise by -10.010000%,0.95,
2024-12-29,0.9,2025-01-26,0.91,Buy,19 days,Rise by -10.000000%,0.96,
2025-01-12,0.91,2025-01-12,0.91,Buy,0 days,Rise by -10.010000%,0.0,
2025-04-20,0.81,2025-07-27,0.79,Sell,69 days,Fall by 2.420000%,2.32,
2025-06-08,0.82,2025-07-27,0.79,Sell,34 days,Fall by 1.830000%,2.97,
2025-09-21,0.79,2025-09-21,0.79,Sell,0 days,Fall by -1.480000%,0.0,
