Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2012-01-15,35.92,2012-02-19,38.47,Buy,24 days,Rise by 28.010000%,7.1
2012-12-09,42.56,2013-01-13,46.14,Buy,24 days,Rise by 17.950000%,8.41
2013-09-01,50.53,2013-11-17,54.87,Sell,54 days,Fall by -9.020000%,-8.59
2013-11-03,52.51,2013-11-24,57.46,Sell,14 days,Fall by -4.910000%,-9.43
2014-04-20,55.22,2014-07-20,58.23,Sell,64 days,Fall by -1.770000%,-5.45
2014-07-06,57.05,2014-09-21,61.11,Sell,54 days,Fall by 1.490000%,-7.12
2014-08-10,56.34,2014-09-21,61.11,Sell,29 days,Fall by 0.250000%,-8.47
2015-01-18,55.93,2015-02-15,59.67,Sell,19 days,Fall by -8.730000%,-6.69
2015-06-28,68.95,2016-12-04,81.6,Buy,374 days,Rise by -10.800000%,18.35
2015-09-27,61.47,2015-11-08,68.46,Sell,29 days,Fall by 7.350000%,-11.37
2016-01-10,58.92,2016-04-17,61.87,Sell,69 days,Fall by -1.150000%,-5.01
2016-01-17,57.04,2016-04-17,61.87,Sell,64 days,Fall by -4.490000%,-8.47
2017-11-05,101.41,2017-12-31,106.94,Buy,39 days,Rise by 16.400000%,5.45
2017-12-24,107.45,2018-02-04,114.28,Buy,29 days,Rise by 9.860000%,6.36
2018-01-14,112.67,2018-08-26,114.68,Buy,159 days,Rise by 4.770000%,1.78
2018-06-03,108.4,2018-07-29,116.03,Sell,39 days,Fall by 4.590000%,-7.04
2018-06-24,105.75,2018-07-29,116.03,Sell,24 days,Fall by 2.200000%,-9.72
2018-11-25,106.65,2019-01-06,100.69,Sell,29 days,Fall by 6.460000%,5.59
2018-12-16,100.29,2019-01-20,104.59,Sell,24 days,Fall by 0.530000%,-4.29
2018-12-23,94.17,2019-01-20,104.59,Sell,19 days,Fall by -5.940000%,-11.07
2019-04-21,113.46,2019-11-10,130.38,Buy,144 days,Rise by 2.430000%,14.91
2019-08-18,107.72,2019-09-15,120.23,Sell,19 days,Fall by 22.480000%,-11.61
2019-10-27,126.03,2019-12-01,131.76,Buy,24 days,Rise by 10.400000%,4.55
2019-11-10,130.38,2020-01-05,138.34,Buy,39 days,Rise by 6.720000%,6.11
2019-12-15,136.81,2021-02-14,141.25,Buy,304 days,Rise by -15.130000%,3.25
2020-09-27,93.47,2020-10-11,101.2,Sell,9 days,Fall by -60.680000%,-8.27
2020-10-18,101.51,2020-12-06,122.34,Buy,34 days,Rise by 63.960000%,20.52
2020-11-15,114.08,2020-12-20,119.08,Buy,24 days,Rise by 45.900000%,4.38
2021-01-17,138.64,2021-03-14,156.15,Buy,39 days,Rise by 20.050000%,12.63
2021-03-14,156.15,2021-06-06,166.44,Buy,59 days,Rise by 6.590000%,6.59
2021-10-10,170.22,2023-01-01,134.1,Buy,319 days,Rise by -1.800000%,-21.22
2022-01-23,145.08,2022-03-20,140.1,Sell,39 days,Fall by 11.160000%,3.43
2022-10-30,126.08,2022-12-04,135.16,Buy,24 days,Rise by 13.430000%,7.2
2023-04-23,140.54,2023-07-30,156.91,Buy,69 days,Rise by 11.650000%,11.65
2023-06-11,141.01,2023-07-30,156.91,Buy,34 days,Rise by 11.280000%,11.28
2023-07-23,154.95,2023-12-31,170.1,Buy,114 days,Rise by -12.430000%,9.78
2024-02-25,183.99,2024-03-31,200.3,Buy,24 days,Rise by 11.300000%,8.86
2024-11-17,245.31,2025-02-16,276.59,Buy,64 days,Rise by 12.750000%,12.75
2025-01-26,264.84,2025-07-13,286.86,Buy,119 days,Rise by -12.230000%,8.31
2025-03-16,232.44,2025-04-13,236.2,Sell,19 days,Fall by -33.850000%,-1.62
2025-06-29,287.11,2025-09-07,294.38,Buy,49 days,Rise by 10.080000%,2.53
