Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2003-02-28,3.88,2003-09-30,4.4,Buy,151 days,Rise by 68.410000%,13.64
2005-01-31,5.66,2005-05-31,6.21,Buy,85 days,Rise by 19.750000%,9.64
2005-11-30,5.8,2006-03-31,6.83,Sell,86 days,Fall by -4.100000%,-17.93
2007-03-31,8.11,2008-08-31,7.36,Buy,369 days,Rise by -10.530000%,-9.23
2008-09-30,6.89,2009-02-28,5.24,Sell,108 days,Fall by 23.910000%,23.91
2009-02-28,5.24,2010-04-30,5.5,Sell,303 days,Fall by 4.710000%,-5.04
2010-10-31,5.28,2013-02-28,5.39,Buy,607 days,Rise by -13.540000%,2.11
2010-12-31,5.62,2013-02-28,5.39,Buy,563 days,Rise by -10.960000%,-4.11
2011-07-31,4.83,2012-05-31,4.76,Sell,217 days,Fall by 5.470000%,1.35
2011-12-31,5.03,2012-05-31,4.76,Sell,107 days,Fall by -1.750000%,5.34
2014-10-31,6.2,2016-09-30,5.04,Buy,499 days,Rise by -19.190000%,-18.71
2015-07-31,4.95,2016-04-30,5.08,Sell,195 days,Fall by 9.490000%,-2.63
2018-06-30,5.85,2019-05-31,7.37,Buy,238 days,Rise by 45.980000%,25.98
2019-01-31,6.04,2019-06-30,8.0,Buy,106 days,Rise by 41.390000%,32.45
2019-03-31,6.94,2019-09-30,8.54,Buy,129 days,Rise by 23.050000%,23.05
2020-03-31,5.76,2020-09-30,6.65,Sell,130 days,Fall by -35.940000%,-15.45
2022-08-31,7.88,2023-12-31,8.01,Buy,347 days,Rise by 6.220000%,1.65
2023-06-30,8.1,2024-07-31,8.5,Buy,282 days,Rise by 13.830000%,4.94
2023-08-31,8.37,2024-10-31,8.59,Buy,304 days,Rise by 10.160000%,2.63
2024-04-30,8.67,2025-07-31,9.11,Buy,326 days,Rise by 9.570000%,5.07
2024-08-31,8.33,2024-12-31,9.5,Sell,85 days,Fall by -6.360000%,-14.05
2025-03-31,9.16,2025-03-31,9.16,Buy,0 days,Rise by 1.750000%,0.0
