Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1994-12-31,4353.8999,1995-01-31,3885.0,1993-04-30-1994-09-30,23.7-5637.7002,Sell,21 days,10.77%,Fall by -223.5%,10.77%,
1997-07-31,12872.0,1997-08-31,10609.0,1995-03-31-1997-07-31,2110.0-14005.0,Sell,21 days,17.58%,Fall by 39.0%,28.35%,
1998-01-31,9720.0,1998-03-31,11947.0,1993-04-30-1997-07-31,23.7-14005.0,Sell,41 days,-22.91%,Fall by 45.83%,5.44%,
1998-11-30,8631.0,2004-07-31,22337.0,1995-03-31-1997-07-31,2110.0-14005.0,Buy,1479 days,158.8%,Rise by 25.97%,164.24%,
2000-04-30,15538.0,2000-05-31,14957.0,1998-09-30-2000-03-31,4576.0-19047.0,Sell,22 days,3.74%,Fall by 11.17%,167.98%,
2000-08-31,17347.0,2000-09-30,15928.0,1997-07-31-1998-09-30,7453.0-10765.0,Sell,21 days,8.18%,Fall by 13.65%,176.16%,
2001-08-31,12841.0,2001-09-30,10636.0,2000-11-30-2001-01-31,12969.0-18023.0,Sell,20 days,17.17%,Fall by 18.93%,193.33%,
2001-11-30,12932.0,2005-06-30,25051.0,1993-04-30-2000-03-31,23.7-19047.0,Buy,934 days,93.71%,Rise by 61.12%,287.04%,
2004-02-29,21755.0,2004-04-30,19607.0,2002-10-31-2004-01-31,8225.0-24518.0,Sell,44 days,9.87%,Fall by -85.9%,296.92%,
2004-04-30,19607.0,2004-07-31,22337.0,2000-11-30-2004-01-31,12969.0-24518.0,Sell,65 days,-13.92%,Fall by -62.21%,282.99%,
2004-05-31,19545.0,2004-07-31,22337.0,1998-09-30-2004-01-31,4576.0-24518.0,Sell,44 days,-14.28%,Fall by -62.21%,268.71%,
2004-06-30,21149.0,2004-06-30,21149.0,2001-01-31-2002-10-31,10598.0-15174.0,Sell,0 days,-0.0%,Fall by 0%,268.71%,
2004-07-31,22337.0,2005-06-30,25051.0,2000-11-30-2004-01-31,12969.0-24518.0,Buy,238 days,12.15%,Rise by 61.12%,280.86%,
