Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2006-07-02,36631.0,2019-04-14,92875.0,2005-11-13-2006-05-14,30218.0-42062.0,Buy,3334 days,153.54%,Rise by 12.07%,153.54%,
2008-01-20,57506.0,2008-02-10,59076.0,2006-06-18-2007-12-09,32057.0-66529.0,Sell,14 days,-2.73%,Fall by 12.08%,150.81%,
2008-02-10,59076.0,2008-02-10,59076.0,2006-06-18-2007-12-09,32057.0-66529.0,Buy,0 days,0.0%,Rise by 0%,150.81%,
2008-07-06,59365.0,2008-07-27,57199.0,2005-11-13-2008-06-01,30218.0-73920.0,Sell,14 days,3.65%,Fall by 11.22%,154.46%,
2008-07-27,57199.0,2008-08-17,54244.0,2006-06-18-2008-06-01,32057.0-73920.0,Sell,14 days,5.17%,Fall by 17.93%,159.63%,
2008-11-16,35789.0,2008-11-23,31251.0,2005-11-13-2006-05-14,30218.0-42062.0,Sell,4 days,12.68%,Fall by -18.73%,172.31%,
2009-03-22,40076.0,2009-03-22,40076.0,2006-05-14-2008-11-02,37945.0-40121.0,Sell,0 days,-0.0%,Fall by 0%,172.31%,
2009-08-02,54766.0,2018-06-10,72942.0,2006-06-18-2008-06-01,32057.0-73920.0,Buy,2309 days,33.19%,Rise by 11.64%,205.5%,
2010-05-23,60259.0,2010-07-25,66323.0,2008-11-02-2010-04-11,29435.0-71989.0,Sell,44 days,-10.06%,Fall by -2.5%,195.43%,
2010-09-12,66807.0,2011-01-02,69305.0,2010-01-17-2010-05-23,63593.0-68695.0,Sell,79 days,-3.74%,Fall by 11.9%,191.69%,
2011-01-02,69305.0,2017-11-26,74157.0,2010-05-23-2010-11-07,57634.0-73103.0,Buy,1799 days,7.0%,Rise by 17.71%,198.69%,
2011-02-27,66903.0,2017-11-19,73437.0,2008-11-02-2010-11-07,29435.0-73103.0,Buy,1754 days,9.77%,Rise by 18.87%,208.46%,
