Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2011-08-31,116.37,2011-09-30,108.57,2009-03-31-2010-11-30,76.65-123.96,Sell,22 days,6.7%,Fall by -5.31%,6.7%,
2011-12-31,115.35,2013-08-31,119.01,2009-03-31-2010-11-30,76.65-123.96,Buy,434 days,3.17%,Rise by 4.69%,9.88%,
2012-07-31,119.64,2012-08-31,120.42,2010-11-30-2011-10-31,119.1-118.89,Sell,23 days,-0.65%,Fall by 1.62%,9.22%,
2014-12-31,115.83,2015-02-28,119.34,2013-06-30-2014-06-30,114.63-125.46,Sell,42 days,-3.03%,Fall by 10.36%,6.19%,
2015-02-28,119.34,2015-02-28,119.34,2011-10-31-2013-05-31,102.27-125.85,Buy,0 days,0.0%,Rise by 0%,6.19%,
2015-12-31,101.73,2016-04-30,105.9,2011-10-31-2013-05-31,102.27-125.85,Sell,86 days,-4.1%,Fall by -0.51%,2.09%,
2017-06-30,111.6,2018-01-31,110.1,2009-03-31-2013-05-31,76.65-125.85,Sell,153 days,1.34%,Fall by 3.32%,3.44%,
2017-12-31,110.16,2017-12-31,110.16,2013-05-31-2016-02-29,100.44-121.62,Sell,0 days,-0.0%,Fall by 0%,3.44%,
2018-04-30,107.61,2018-04-30,107.61,2016-02-29-2017-07-31,93.81-112.38,Buy,0 days,0.0%,Rise by 0%,3.44%,
2019-11-30,108.34,2019-11-30,108.34,2017-07-31-2018-12-31,104.46-110.34,Sell,0 days,-0.0%,Fall by 0%,3.44%,
2020-03-31,94.74,2020-05-31,101.99,2018-12-31-2020-01-31,98.76-110.33,Sell,43 days,-7.65%,Fall by 11.06%,-4.21%,
2022-02-28,104.3,2022-04-30,97.61,2017-07-31-2020-03-31,108.48-110.34,Sell,44 days,6.41%,Fall by 10.0%,2.2%,
2022-08-31,91.89,2022-08-31,91.89,2020-03-31-2021-09-30,83.18-110.14,Buy,0 days,0.0%,Rise by 0%,2.2%,
2023-07-31,92.75,2023-10-31,88.92,2021-09-30-2022-10-31,91.61-109.23,Sell,66 days,4.13%,Fall by -7.37%,6.33%,
2025-06-30,97.27,2025-06-30,97.27,2022-10-31-2024-09-30,86.28-97.9,Buy,0 days,0.0%,Rise by 0%,6.33%,
