Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-04-01,12354.3496,2007-06-03,13668.1104,2006-05-14-2006-07-23,11038.4805-11374.7402,Sell,44 days,-10.63%,Fall by 4.31%,-10.63%
2007-12-16,13339.8496,2014-02-16,16154.3896,2006-07-23-2007-10-14,10683.3203-14198.0996,Buy,1609 days,21.1%,Rise by 5.85%,10.46%
2008-06-29,11346.5098,2008-06-29,11346.5098,2007-07-22-2008-01-27,12486.8896-13797.6699,Sell,0 days,-0.0%,Fall by 0%,10.46%
2008-09-21,11388.4404,2008-10-05,10325.3799,2006-07-23-2007-10-14,10683.3203-14198.0996,Sell,9 days,9.33%,Fall by 22.07%,19.8%
2009-02-15,7850.4102,2009-02-15,7850.4102,2006-05-14-2008-11-23,8571.2998-11374.7402,Sell,0 days,-0.0%,Fall by 0%,19.8%
2009-07-19,8743.9404,2009-07-26,9093.2402,2008-05-25-2008-11-23,8571.2998-12460.0898,Sell,4 days,-3.99%,Fall by -10.11%,15.8%
2010-02-28,10325.2598,2010-05-23,10193.3896,2006-05-14-2009-03-08,7058.9502-11374.7402,Sell,59 days,1.28%,Fall by -25.67%,17.08%
2010-05-09,10380.4297,2010-06-06,9931.9697,2009-03-08-2010-05-02,6469.9502-11258.0098,Sell,19 days,4.32%,Fall by -26.82%,21.4%
2010-06-06,9931.9697,2010-07-18,10097.9004,2007-10-14-2009-03-08,7058.9502-13950.25,Sell,29 days,-1.67%,Fall by -18.19%,19.73%
2010-07-18,10097.9004,2012-05-27,12454.8301,2009-03-08-2010-05-02,6469.9502-11258.0098,Buy,484 days,23.34%,Rise by 9.28%,43.07%
2011-03-27,12220.5898,2011-04-03,12376.7197,2008-05-25-2009-03-08,7058.9502-12460.0898,Sell,4 days,-1.28%,Fall by 3.57%,41.79%
2011-07-03,12582.7695,2011-07-03,12582.7695,2010-07-04-2011-05-08,9614.3203-12876.0,Buy,0 days,0.0%,Rise by 0%,41.79%
