Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2012-05-20,157.39,2012-07-01,168.66,Sell,29 days,Fall by -12.370000%,-7.16
2012-08-12,178.77,2012-11-04,184.68,Buy,59 days,Rise by 9.680000%,3.31
2013-07-07,201.23,2014-04-27,216.75,Buy,209 days,Rise by 3.170000%,7.71
2013-09-08,198.41,2014-04-13,218.01,Buy,154 days,Rise by 4.640000%,9.88
2014-04-06,215.84,2014-06-08,256.56,Buy,44 days,Rise by 19.400000%,18.87
2014-09-28,213.33,2014-11-02,228.71,Sell,24 days,Fall by 7.820000%,-7.21
2015-03-01,195.56,2015-04-12,206.72,Sell,29 days,Fall by 2.300000%,-5.7
2015-05-03,197.12,2015-06-21,227.82,Sell,34 days,Fall by 3.070000%,-15.57
2015-06-28,228.74,2016-04-03,236.46,Buy,199 days,Rise by -12.820000%,3.37
2015-10-18,209.11,2016-01-10,234.47,Buy,59 days,Rise by 17.330000%,12.13
2015-12-27,228.71,2016-04-03,236.46,Buy,69 days,Rise by 6.550000%,3.39
2016-02-14,207.22,2016-03-06,230.05,Sell,14 days,Fall by -3.050000%,-11.01
2016-04-03,236.46,2016-10-16,246.33,Buy,139 days,Rise by 7.210000%,4.18
2016-09-25,252.08,2017-03-26,294.13,Buy,129 days,Rise by -10.460000%,16.68
2017-03-05,287.68,2017-04-30,318.92,Buy,39 days,Rise by 28.890000%,10.86
2017-06-25,328.21,2017-08-06,370.8,Buy,29 days,Rise by 32.480000%,12.97
2017-10-29,425.1,2018-07-01,444.57,Buy,174 days,Rise by 3.880000%,4.58
2018-07-22,515.98,2018-09-02,567.64,Buy,29 days,Rise by 13.290000%,10.01
2019-01-27,569.63,2019-04-07,618.96,Buy,49 days,Rise by 13.070000%,8.66
2019-07-28,554.91,2019-08-18,584.26,Sell,14 days,Fall by 16.140000%,-5.29
2020-01-19,722.78,2020-07-19,882.25,Buy,129 days,Rise by -19.610000%,22.06
2020-03-15,505.31,2020-04-12,557.72,Sell,19 days,Fall by -73.480000%,-10.37
2020-05-24,660.66,2020-06-07,729.95,Sell,9 days,Fall by -32.690000%,-10.49
2020-07-19,882.25,2020-08-23,960.77,Buy,24 days,Rise by 21.340000%,8.9
2020-10-18,1004.13,2020-11-22,876.62,Sell,24 days,Fall by 10.530000%,12.7
2020-11-01,948.15,2020-12-20,919.1,Sell,34 days,Fall by 10.350000%,3.06
2021-03-07,1005.47,2021-09-26,1145.77,Buy,144 days,Rise by -12.590000%,13.95
2021-09-12,1119.41,2021-10-24,1212.54,Buy,29 days,Rise by 4.680000%,8.32
2022-01-09,1124.21,2022-04-17,1177.59,Buy,69 days,Rise by 14.540000%,4.75
2022-02-06,1075.89,2022-03-20,1145.3,Sell,29 days,Fall by -4.090000%,-6.45
2022-04-03,1225.67,2023-08-06,1254.78,Buy,349 days,Rise by -0.860000%,2.37
2022-06-26,1153.77,2022-08-14,1215.13,Sell,34 days,Fall by 5.170000%,-5.32
2022-10-02,1097.33,2022-11-06,1196.55,Sell,24 days,Fall by 2.050000%,-9.04
2022-11-13,1214.58,2023-08-06,1254.78,Buy,189 days,Rise by -11.190000%,3.31
2024-10-13,1372.1,2024-11-24,1265.4,Sell,29 days,Fall by 12.160000%,7.78
2024-12-22,1205.3,2025-01-19,1302.35,Sell,19 days,Fall by 0.430000%,-8.05
2025-03-23,1276.35,2025-05-25,1426.8,Buy,44 days,Rise by 14.110000%,11.79
2025-04-20,1274.5,2025-05-25,1426.8,Buy,24 days,Rise by 19.840000%,11.95
2025-05-04,1419.8,2025-07-13,1495.2,Buy,49 days,Rise by 7.570000%,5.31
