Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2011-12-18,21.1,2012-01-29,21.56,Buy,29 days,Rise by 4.860000%,2.18,
2013-01-20,26.67,2013-02-24,28.55,Buy,24 days,Rise by 23.660000%,7.05,
2014-03-02,38.38,2015-06-28,36.15,Buy,344 days,Rise by -1.720000%,-5.81,
2014-07-20,36.67,2015-01-18,36.51,Sell,129 days,Fall by 6.330000%,0.44,
2015-02-08,33.65,2015-04-26,36.24,Sell,54 days,Fall by -4.520000%,-7.7,
2015-06-14,36.04,2015-09-06,33.36,Sell,59 days,Fall by 12.040000%,7.44,
2015-11-29,33.49,2017-04-02,32.03,Buy,349 days,Rise by -10.030000%,-4.36,
2016-06-05,33.07,2017-04-02,32.03,Buy,214 days,Rise by -10.220000%,-3.14,
2017-02-26,30.6,2017-04-02,32.03,Buy,24 days,Rise by 12.320000%,4.67,
2017-03-05,32.42,2017-05-28,33.96,Buy,59 days,Rise by 6.010000%,4.75,
2017-05-07,34.22,2018-09-30,30.16,Buy,364 days,Rise by -6.430000%,-11.86,
2017-07-23,32.27,2018-09-30,30.16,Buy,309 days,Rise by -0.770000%,-6.54,
2017-12-03,31.91,2018-09-30,30.16,Buy,214 days,Rise by -11.440000%,-5.48,
2018-04-15,28.2,2018-06-24,27.77,Sell,49 days,Fall by 6.420000%,1.52,
2018-07-15,29.05,2018-08-19,30.12,Buy,24 days,Rise by 6.570000%,3.68,
2019-01-13,32.41,2019-03-03,34.8,Buy,34 days,Rise by 7.370000%,7.37,
2019-02-17,34.02,2019-10-13,36.33,Buy,169 days,Rise by 4.640000%,6.79,
2019-03-03,34.8,2019-10-20,36.81,Buy,164 days,Rise by 2.300000%,5.78,
2019-04-28,32.66,2019-06-23,35.6,Sell,39 days,Fall by -21.710000%,-9.0,
2019-09-29,36.46,2019-11-24,38.07,Buy,39 days,Rise by 20.760000%,4.42,
2019-12-29,40.64,2020-02-09,43.32,Buy,29 days,Rise by 8.340000%,6.59,
2020-03-15,40.3,2020-05-17,45.61,Buy,44 days,Rise by 13.180000%,13.18,
2020-04-26,45.06,2021-07-11,48.14,Buy,314 days,Rise by 0.930000%,6.84,
2020-11-01,39.99,2021-01-17,44.56,Sell,54 days,Fall by -1.150000%,-11.43,
2020-11-29,41.73,2021-06-13,47.56,Sell,139 days,Fall by 3.070000%,-13.97,
2021-03-07,40.59,2021-06-13,47.56,Sell,69 days,Fall by -13.350000%,-17.17,
2021-05-16,42.13,2021-06-20,47.08,Buy,24 days,Rise by 19.390000%,11.75,
2021-12-19,51.19,2024-09-29,40.14,Buy,724 days,Rise by -10.060000%,-21.59,
2022-05-15,39.75,2022-11-13,43.25,Sell,129 days,Fall by 0.380000%,-8.81,
2023-04-16,38.73,2023-05-28,40.26,Buy,29 days,Rise by 4.290000%,3.95,
2023-05-28,40.26,2024-09-29,40.14,Buy,349 days,Rise by -10.660000%,-0.3,
2023-07-23,39.8,2024-09-29,40.14,Buy,309 days,Rise by -13.890000%,0.85,
2024-01-14,36.97,2024-08-18,40.56,Buy,154 days,Rise by -10.520000%,9.71,
2024-03-10,33.9,2024-08-11,40.18,Buy,109 days,Rise by -10.770000%,18.53,
2024-06-16,34.67,2024-08-11,40.18,Buy,39 days,Rise by 22.090000%,15.89,
2024-06-23,35.59,2024-08-11,40.18,Buy,34 days,Rise by 18.940000%,12.9,
2024-07-21,39.27,2024-09-08,40.49,Buy,34 days,Rise by 3.310000%,3.11,
2024-11-17,35.84,2025-02-02,39.25,Sell,54 days,Fall by -5.050000%,-9.51,
2025-02-09,39.77,2025-03-16,43.26,Buy,24 days,Rise by 3.900000%,8.78,
2025-06-15,41.32,2025-06-15,41.32,Buy,0 days,Rise by -2.200000%,0.0,
2025-08-31,40.77,2025-08-31,40.77,Buy,0 days,Rise by -0.880000%,0.0,
2025-10-12,45.66,2025-10-12,45.66,Buy,0 days,Rise by -11.500000%,0.0,
