Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2004-01-31,21.92,2005-02-28,26.5,Buy,279 days,Rise by 20.890000%,20.89
2007-04-30,30.98,2007-11-30,26.99,Sell,153 days,Fall by 12.040000%,12.88
2007-07-31,30.46,2007-12-31,26.14,Sell,108 days,Fall by 14.180000%,14.18
2008-12-31,15.65,2009-02-28,18.94,Sell,42 days,Fall by -73.960000%,-21.02
2009-06-30,26.88,2009-11-30,31.59,Buy,108 days,Rise by 17.540000%,17.54
2010-10-31,33.56,2011-03-31,39.4,Buy,107 days,Rise by 20.590000%,17.37
2011-03-31,39.4,2012-07-31,37.34,Buy,347 days,Rise by -11.300000%,-5.22
2011-09-30,34.94,2012-01-31,37.61,Sell,86 days,Fall by -4.120000%,-7.63
2013-03-31,37.3,2013-09-30,42.54,Sell,129 days,Fall by -18.510000%,-14.02
2013-10-31,45.24,2014-11-30,53.13,Buy,281 days,Rise by 17.440000%,17.44
2014-08-31,52.31,2017-04-30,53.05,Buy,694 days,Rise by -15.480000%,1.41
2015-06-30,46.92,2015-11-30,43.77,Sell,108 days,Fall by 14.090000%,6.71
2015-08-31,43.3,2016-03-31,42.49,Sell,152 days,Fall by 14.870000%,1.87
2015-09-30,42.6,2016-03-31,42.49,Sell,130 days,Fall by 13.470000%,0.26
2016-04-30,44.84,2016-12-31,54.53,Buy,174 days,Rise by 26.400000%,21.61
2019-12-31,72.08,2021-06-30,92.77,Buy,390 days,Rise by -16.810000%,28.7
2021-03-31,85.37,2021-08-31,100.14,Buy,108 days,Rise by 20.020000%,17.3
2021-04-30,89.36,2021-09-30,97.28,Buy,108 days,Rise by 14.660000%,8.86
2021-12-31,96.44,2022-08-31,86.89,Sell,172 days,Fall by 12.410000%,9.9
2022-04-30,89.72,2022-11-30,95.93,Sell,151 days,Fall by 3.900000%,-6.92
2023-09-30,90.23,2023-12-31,101.0,Sell,64 days,Fall by -31.630000%,-11.94
2024-03-31,114.06,2024-12-31,131.04,Buy,195 days,Rise by 21.610000%,14.89
