Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2016-09-11,5.6,2018-01-28,5.52,Buy,359 days,Rise by -13.210000%,-1.43,
2016-12-18,4.53,2017-02-26,5.08,Sell,49 days,Fall by -2.650000%,-12.14,
2017-06-04,4.87,2017-07-09,4.69,Sell,24 days,Fall by 2.260000%,3.7,
2017-06-18,4.69,2017-08-20,5.2,Sell,44 days,Fall by -1.490000%,-10.77,
2017-12-24,5.38,2018-02-18,5.62,Buy,39 days,Rise by 44.980000%,4.46,
2018-03-04,6.27,2018-04-01,6.94,Buy,19 days,Rise by 24.400000%,10.69,
2019-04-14,5.82,2019-06-09,5.55,Sell,39 days,Fall by 6.360000%,4.64,
2019-09-15,6.35,2019-11-03,6.54,Buy,34 days,Rise by 45.350000%,2.99,
2020-03-22,4.33,2020-03-29,5.35,Sell,4 days,Fall by -200.920000%,-23.56,
2020-10-25,10.5,2020-12-13,11.04,Buy,34 days,Rise by 20.380000%,5.14,
2021-09-05,15.5,2023-08-20,9.95,Buy,509 days,Rise by -10.450000%,-35.81,
2021-11-14,13.88,2021-12-19,13.01,Sell,24 days,Fall by 14.190000%,6.27,
2021-11-28,12.94,2022-02-20,11.44,Sell,59 days,Fall by 11.590000%,11.59,
2022-01-30,11.91,2022-04-24,11.55,Sell,59 days,Fall by 10.660000%,3.02,
2022-08-07,10.92,2023-08-20,9.95,Buy,269 days,Rise by -12.180000%,-8.88,
2023-06-25,9.56,2023-08-06,10.21,Buy,29 days,Rise by 16.950000%,6.8,
2023-12-31,10.25,2024-02-04,11.1,Buy,24 days,Rise by 9.270000%,8.29,
2024-11-24,13.1,2024-11-24,13.1,Buy,0 days,Rise by -10.840000%,0.0,
2025-03-02,12.34,2025-04-13,11.04,Sell,29 days,Fall by 10.860000%,10.53,
