Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2005-03-31,24.17,2005-12-31,26.15,Sell,196 days,Fall by 6.290000%,-8.19
2006-05-31,22.65,2006-09-30,27.35,Sell,87 days,Fall by -23.050000%,-20.75
2006-11-30,29.36,2008-03-31,28.38,Buy,346 days,Rise by 25.370000%,-3.34
2007-01-31,30.86,2008-03-31,28.38,Buy,302 days,Rise by 19.280000%,-8.04
2007-05-31,30.69,2010-08-31,23.47,Buy,847 days,Rise by 19.940000%,-23.53
2008-06-30,27.51,2009-01-31,17.1,Sell,154 days,Fall by 26.500000%,37.84
2008-10-31,22.33,2009-03-31,18.37,Sell,106 days,Fall by 17.730000%,17.73
2010-06-30,23.01,2010-10-31,26.67,Sell,87 days,Fall by -8.690000%,-15.91
2012-02-29,31.74,2014-01-31,37.84,Buy,501 days,Rise by -10.080000%,19.22
2012-11-30,26.62,2013-04-30,33.1,Sell,106 days,Fall by -51.770000%,-24.34
2013-05-31,34.9,2014-05-31,40.94,Buy,260 days,Rise by 9.260000%,17.31
2014-07-31,43.16,2016-01-31,55.09,Buy,391 days,Rise by 12.700000%,27.64
2014-08-31,45.43,2016-02-29,50.88,Buy,389 days,Rise by -11.070000%,12.0
2014-09-30,46.36,2016-02-29,50.88,Buy,368 days,Rise by -12.300000%,9.75
2014-10-31,46.95,2016-02-29,50.88,Buy,345 days,Rise by -13.400000%,8.37
2017-11-30,84.17,2018-06-30,98.61,Buy,151 days,Rise by 35.880000%,17.16
2020-07-31,205.01,2021-03-31,235.77,Buy,172 days,Rise by 64.050000%,15.0
2020-08-31,225.53,2021-07-31,284.91,Buy,239 days,Rise by 49.120000%,26.33
2021-08-31,301.88,2023-08-31,327.76,Buy,521 days,Rise by -14.920000%,8.57
2023-04-30,307.26,2023-09-30,315.75,Buy,109 days,Rise by 36.930000%,2.76
