Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1998-06-30,18.2,1998-09-30,12.5,1995-03-31-1998-06-30,6.0625-22.35,Sell,66 days,31.32%,Fall by -16.2%,31.32%,
2002-09-30,22.4,2002-12-31,26.33,1995-03-31-2002-06-30,6.0625-28.095,Sell,66 days,-17.54%,Fall by -50.21%,13.77%,
2006-06-30,44.22,2006-12-31,52.1,2002-12-31-2005-12-31,21.01-49.8,Sell,130 days,-17.82%,Fall by 10.65%,-4.05%,
2006-12-31,52.1,2009-03-31,31.07,1998-12-31-2005-12-31,11.4-49.8,Buy,586 days,-40.36%,Rise by 87.0%,-44.41%,
2008-03-31,46.55,2008-12-31,33.31,1998-12-31-2007-06-30,11.4-54.73,Sell,197 days,28.44%,Fall by -78.6%,-15.97%,
2008-06-30,46.67,2008-12-31,33.31,2002-12-31-2007-06-30,21.01-54.73,Sell,132 days,28.63%,Fall by -78.6%,12.66%,
2008-12-31,33.31,2009-03-31,31.07,1998-12-31-2005-12-31,11.4-49.8,Sell,64 days,6.72%,Fall by -87.0%,19.38%,
2009-03-31,31.07,2009-06-30,43.42,1995-03-31-2005-12-31,6.0625-49.8,Sell,65 days,-39.75%,Fall by -21.42%,-20.37%,
2009-09-30,48.87,2015-09-30,58.83,2002-12-31-2005-12-31,21.01-49.8,Buy,1565 days,20.38%,Rise by 37.89%,0.01%,
2011-09-30,52.72,2011-12-31,50.83,2009-03-31-2011-03-31,23.99-61.28,Sell,65 days,3.58%,Fall by -25.97%,3.6%,
2011-12-31,50.83,2012-12-31,57.46,1998-12-31-2011-03-31,11.4-61.28,Sell,260 days,-13.04%,Fall by -10.58%,-9.44%,
2012-06-30,52.74,2015-06-30,64.47,2009-03-31-2011-03-31,23.99-61.28,Buy,781 days,22.24%,Rise by 24.4%,12.8%,
2015-03-31,63.54,2015-09-30,58.83,2009-03-31-2014-09-30,23.99-74.93,Sell,131 days,7.41%,Fall by -37.89%,20.21%,
2015-09-30,58.83,2015-12-31,55.97,2002-12-31-2014-09-30,21.01-74.93,Sell,66 days,4.86%,Fall by -41.79%,25.07%,
2015-12-31,55.97,2016-03-31,63.47,2011-12-31-2014-09-30,47.54-74.93,Sell,65 days,-13.4%,Fall by -17.28%,11.67%,
2016-09-30,69.52,2023-03-31,68.07,2011-12-31-2014-09-30,47.54-74.93,Buy,1695 days,-2.09%,Rise by 10.62%,9.59%,
2018-03-31,79.36,2018-06-30,74.44,2016-03-31-2017-12-31,51.17-85.5,Sell,64 days,6.2%,Fall by 25.69%,15.79%,
2018-06-30,74.44,2018-12-31,68.05,2011-12-31-2017-12-31,47.54-85.5,Sell,130 days,8.58%,Fall by 15.55%,24.37%,
2018-12-31,68.05,2019-09-30,75.25,2009-03-31-2017-12-31,23.99-85.5,Sell,195 days,-10.58%,Fall by 25.34%,13.79%,
2019-06-30,70.34,2023-03-31,68.07,2011-12-31-2017-12-31,47.54-85.5,Buy,979 days,-3.23%,Rise by 10.62%,10.56%,
2020-03-31,57.47,2020-03-31,57.47,1998-12-31-2017-12-31,11.4-85.5,Sell,0 days,-0.0%,Fall by 0%,10.56%,
2020-09-30,55.32,2020-12-31,68.8,1995-03-31-2017-12-31,6.0625-85.5,Sell,66 days,-24.37%,Fall by 1.06%,-13.81%,
2022-06-30,76.18,2022-09-30,65.7,2016-03-31-2022-03-31,51.17-95.0,Sell,66 days,13.76%,Fall by 7.34%,-0.05%,
2022-09-30,65.7,2023-06-30,66.28,1998-12-31-2022-03-31,11.4-95.0,Sell,195 days,-0.88%,Fall by -35.77%,-0.93%,
2023-06-30,66.28,2023-09-30,60.88,2020-03-31-2022-03-31,46.38-95.0,Sell,65 days,8.15%,Fall by -51.1%,7.22%,
2024-06-30,62.58,2024-06-30,62.58,2016-03-31-2022-03-31,51.17-95.0,Buy,0 days,0.0%,Rise by 0%,7.22%,
2025-03-31,68.23,2025-03-31,68.23,2009-03-31-2022-03-31,23.99-95.0,Buy,0 days,0.0%,Rise by 0%,7.22%,
