Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1998-06-30,18.2,1998-07-31,16.975,1995-01-31-1998-04-30,6.0625-22.35,Sell,23 days,6.73%,Fall by 12.96%,6.73%,
1999-10-31,16.8,2007-08-31,52.24,1995-01-31-1998-04-30,6.0625-22.35,Buy,2044 days,210.95%,Rise by -10.89%,217.68%,
2002-07-31,24.625,2002-08-31,23.5,1995-01-31-2002-05-31,6.0625-28.095,Sell,22 days,4.57%,Fall by -68.09%,222.25%,
2002-08-31,23.5,2002-09-30,22.4,1998-10-31-2002-05-31,11.4-28.095,Sell,20 days,4.68%,Fall by -78.57%,226.93%,
2006-05-31,44.18,2006-10-31,49.3,2002-10-31-2005-11-30,21.01-49.8,Sell,109 days,-11.59%,Fall by -0.3%,215.34%,
2006-07-31,45.55,2011-10-31,52.53,1998-10-31-2005-11-30,11.4-49.8,Buy,1370 days,15.32%,Rise by 6.38%,230.67%,
2007-10-31,53.48,2011-10-31,52.53,2002-10-31-2007-04-30,21.01-54.73,Buy,1043 days,-1.78%,Rise by 6.38%,228.89%,
2008-01-31,48.19,2008-03-31,46.55,2002-10-31-2007-04-30,21.01-54.73,Sell,42 days,3.4%,Fall by 13.66%,232.29%,
2008-03-31,46.55,2008-10-31,40.19,1995-01-31-2007-04-30,6.0625-54.73,Sell,154 days,13.66%,Fall by 22.69%,245.96%,
2008-05-31,49.75,2009-04-30,33.94,2002-10-31-2005-11-30,21.01-49.8,Buy,238 days,-31.78%,Rise by 43.99%,214.18%,
2008-10-31,40.19,2008-11-30,37.0,1995-01-31-2005-11-30,6.0625-49.8,Sell,20 days,7.94%,Fall by -21.16%,222.12%,
2008-11-30,37.0,2008-12-31,33.31,1998-10-31-2005-11-30,11.4-49.8,Sell,22 days,9.97%,Fall by -34.58%,232.09%,
2009-04-30,33.94,2010-03-31,50.88,1998-10-31-2002-05-31,11.4-28.095,Buy,239 days,49.91%,Rise by 7.94%,282.0%,
2010-03-31,50.88,2011-09-30,52.72,1998-10-31-2007-04-30,11.4-54.73,Buy,392 days,3.62%,Rise by 5.99%,285.62%,
2011-07-31,54.18,2011-10-31,52.53,2007-04-30-2009-02-28,31.55-52.85,Sell,65 days,3.05%,Fall by 0.53%,288.66%,
2011-09-30,52.72,2011-12-31,50.83,2009-02-28-2011-02-28,23.99-61.28,Sell,65 days,3.58%,Fall by -2.79%,292.25%,
2011-11-30,51.55,2012-07-31,52.35,1998-10-31-2011-02-28,11.4-61.28,Sell,174 days,-1.55%,Fall by -7.39%,290.69%,
2012-02-29,53.35,2014-10-31,69.02,2009-02-28-2011-02-28,23.99-61.28,Buy,697 days,29.37%,Rise by -12.75%,320.07%,
2012-07-31,52.35,2014-12-31,66.31,1998-10-31-2011-02-28,11.4-61.28,Buy,631 days,26.67%,Rise by -11.28%,346.73%,
2013-08-31,58.5,2013-11-30,65.21,2011-02-28-2011-12-31,51.77-56.64,Sell,64 days,-11.47%,Fall by 6.36%,335.26%,
2015-01-31,61.06,2015-09-30,58.83,2009-02-28-2014-07-31,23.99-74.93,Sell,172 days,3.65%,Fall by 6.92%,338.92%,
2015-03-31,63.54,2017-05-31,76.22,2011-12-31-2014-07-31,47.54-74.93,Buy,566 days,19.96%,Rise by 9.26%,358.87%,
2015-07-31,64.19,2015-08-31,60.22,2002-10-31-2014-07-31,21.01-74.93,Sell,21 days,6.18%,Fall by 9.07%,365.06%,
2015-08-31,60.22,2015-12-31,55.97,1998-10-31-2014-07-31,11.4-74.93,Sell,88 days,7.06%,Fall by -39.79%,372.11%,
2015-10-31,61.49,2017-01-31,77.76,2009-02-28-2013-03-31,23.99-61.84,Buy,326 days,26.46%,Rise by 0.32%,398.57%,
2015-12-31,55.97,2016-03-31,63.47,2011-12-31-2014-07-31,47.54-74.93,Sell,65 days,-13.4%,Fall by -19.0%,385.17%,
2017-07-31,77.67,2018-06-30,74.44,2014-07-31-2016-01-31,57.39-71.13,Sell,239 days,4.16%,Fall by 8.58%,389.33%,
2018-02-28,79.5,2018-06-30,74.44,2016-01-31-2017-11-30,51.17-85.5,Sell,87 days,6.36%,Fall by 8.58%,395.7%,
2018-04-30,78.92,2022-06-30,76.18,2011-12-31-2017-11-30,47.54-85.5,Buy,1088 days,-3.47%,Rise by -12.92%,392.22%,
2018-06-30,74.44,2018-10-31,70.65,2011-12-31-2017-11-30,47.54-85.5,Sell,87 days,5.09%,Fall by 18.66%,397.32%,
2018-09-30,76.99,2018-09-30,76.99,2016-01-31-2017-11-30,51.17-85.5,Buy,0 days,0.0%,Rise by 0%,397.32%,
2018-10-31,70.65,2018-12-31,68.05,2009-02-28-2017-11-30,23.99-85.5,Sell,43 days,3.68%,Fall by 15.55%,401.0%,
2018-12-31,68.05,2019-07-31,70.46,2009-02-28-2017-02-28,23.99-82.3,Sell,152 days,-3.54%,Fall by 18.44%,397.45%,
2019-02-28,73.14,2019-05-31,68.56,2016-01-31-2017-02-28,51.17-82.3,Sell,66 days,6.26%,Fall by 16.18%,403.72%,
2019-07-31,70.46,2021-09-30,77.96,2009-02-28-2017-02-28,23.99-82.3,Buy,566 days,10.64%,Rise by 17.82%,414.36%,
2020-01-31,72.28,2020-03-31,57.47,2011-12-31-2017-02-28,47.54-82.3,Sell,42 days,20.49%,Fall by -26.36%,434.85%,
2020-03-31,57.47,2020-05-31,55.17,2018-12-31-2019-11-30,66.36-76.75,Sell,43 days,4.0%,Fall by -19.36%,438.85%,
2020-04-30,55.8,2020-05-31,55.17,2017-11-30-2018-12-31,73.17-81.25,Sell,21 days,1.13%,Fall by -19.36%,439.98%,
2020-05-31,55.17,2020-05-31,55.17,2009-02-28-2017-11-30,23.99-85.5,Buy,0 days,0.0%,Rise by 0%,439.98%,
2020-07-31,55.01,2020-11-30,63.2,1998-10-31-2017-02-28,11.4-82.3,Sell,86 days,-14.89%,Fall by -3.96%,425.09%,
2020-11-30,63.2,2022-06-30,76.18,1995-01-31-2017-02-28,6.0625-82.3,Buy,413 days,20.54%,Rise by -12.92%,445.63%,
2021-11-30,79.78,2022-10-31,65.85,2018-12-31-2019-11-30,66.36-76.75,Buy,239 days,-17.46%,Rise by -14.73%,428.17%,
2022-04-30,81.35,2022-06-30,76.18,2020-03-31-2022-02-28,46.38-95.0,Sell,43 days,6.36%,Fall by 12.92%,434.53%,
2022-06-30,76.18,2022-08-31,72.62,2018-12-31-2022-02-28,66.36-95.0,Sell,44 days,4.67%,Fall by 9.71%,439.2%,
2022-07-31,78.01,2022-08-31,72.62,2017-11-30-2020-03-31,71.17-81.25,Sell,22 days,6.91%,Fall by 9.71%,446.11%,
2022-08-31,72.62,2022-09-30,65.7,1998-10-31-2022-02-28,11.4-95.0,Sell,22 days,9.53%,Fall by 0.2%,455.64%,
2022-09-30,65.7,2023-09-30,60.88,1995-02-28-2022-02-28,6.375-95.0,Sell,260 days,7.34%,Fall by -2.79%,462.97%,
2022-12-31,66.34,2025-03-31,68.23,2009-02-28-2014-07-31,23.99-74.93,Buy,585 days,2.85%,Rise by 34.82%,465.82%,
2023-12-31,64.5,2023-12-31,64.5,2016-01-31-2022-02-28,51.17-95.0,Buy,0 days,0.0%,Rise by 0%,465.82%,
2024-08-31,67.27,2024-10-31,71.69,2022-02-28-2023-10-31,61.03-87.65,Sell,43 days,-6.57%,Fall by 4.83%,459.25%,
2024-10-31,71.69,2024-10-31,71.69,2009-02-28-2022-02-28,23.99-95.0,Buy,0 days,0.0%,Rise by 0%,459.25%,
