Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2018-01-21,13.67,2018-06-17,15.28,Buy,104 days,Rise by -12.440000%,11.78
2018-04-01,12.06,2018-05-20,14.08,Sell,34 days,Fall by -26.370000%,-16.75
2018-10-14,18.35,2019-11-17,19.42,Buy,284 days,Rise by -16.950000%,5.83
2019-04-21,18.84,2020-01-19,24.71,Buy,194 days,Rise by -10.930000%,31.16
2019-08-25,16.85,2019-10-20,18.61,Sell,39 days,Fall by 5.160000%,-10.45
2019-10-06,16.06,2019-10-20,18.61,Sell,9 days,Fall by 31.010000%,-15.88
2019-10-27,18.75,2020-01-19,24.71,Buy,59 days,Rise by 37.170000%,31.79
2020-01-19,24.71,2021-02-14,28.32,Buy,279 days,Rise by -14.850000%,14.61
2020-03-22,11.08,2020-03-29,12.41,Sell,4 days,Fall by -57.040000%,-12.0
2020-06-07,21.0,2020-12-13,24.15,Buy,134 days,Rise by -12.900000%,15.0
2021-08-22,39.28,2021-09-26,42.61,Buy,24 days,Rise by 34.040000%,8.48
2021-09-05,40.66,2021-11-14,52.46,Buy,49 days,Rise by 29.490000%,29.02
2021-09-19,42.5,2021-11-14,52.46,Buy,39 days,Rise by 23.880000%,23.44
2021-10-24,49.59,2022-02-13,55.93,Buy,79 days,Rise by 20.490000%,12.78
2022-03-06,44.35,2022-03-20,49.25,Sell,9 days,Fall by 10.260000%,-11.05
2022-05-15,38.54,2022-07-10,37.7,Sell,39 days,Fall by 12.480000%,2.18
2022-05-22,37.7,2022-07-10,37.7,Sell,34 days,Fall by 10.530000%,0.0
2024-07-14,47.66,2025-01-05,57.6,Buy,124 days,Rise by 7.510000%,20.86
2025-01-12,67.86,2025-07-27,74.75,Buy,139 days,Rise by -14.240000%,10.15
2025-01-26,71.17,2025-09-14,84.25,Buy,164 days,Rise by -26.370000%,18.38
2025-07-06,74.02,2025-09-21,89.8,Buy,54 days,Rise by 21.320000%,21.32
