Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-09-02,33.6,2010-05-30,33.42,2005-11-13-2007-05-27,24.7316-36.2933,Buy,714 days,-0.54%,Rise by 12.96%,-0.54%
2007-11-18,32.53,2007-11-18,32.53,2007-02-11-2007-08-19,33.74-33.4621,Sell,0 days,-0.0%,Fall by 0%,-0.54%
2008-01-20,28.51,2008-02-10,32.12,2005-11-13-2007-05-27,24.7316-36.2933,Sell,14 days,-12.66%,Fall by 6.04%,-13.2%
2008-04-06,31.24,2008-04-13,30.18,2007-10-14-2008-01-27,29.86-34.9,Sell,4 days,3.39%,Fall by 3.25%,-9.8%
2008-10-12,23.04,2008-10-26,22.61,2008-01-27-2008-05-18,26.3-35.02,Sell,9 days,1.87%,Fall by 13.98%,-7.94%
2009-11-22,30.01,2019-08-25,131.67,2008-01-27-2008-05-18,26.3-35.02,Buy,2544 days,338.75%,Rise by 15.12%,330.82%
2010-02-07,29.54,2010-03-07,33.22,2008-09-21-2009-03-15,17.64-31.5,Sell,19 days,-12.46%,Fall by 1.05%,318.36%
2010-05-09,33.41,2010-07-04,31.38,2009-03-15-2010-05-09,15.14-37.98,Sell,39 days,6.08%,Fall by -4.46%,324.43%
2010-05-16,34.06,2010-05-23,32.87,2005-11-13-2010-05-09,24.7316-37.98,Sell,4 days,3.49%,Fall by 0.27%,327.93%
2010-07-18,33.03,2011-01-30,38.85,2005-11-13-2010-05-09,24.7316-37.98,Buy,139 days,17.62%,Rise by 10.94%,345.55%
2011-04-10,41.76,2011-06-05,39.38,2007-10-14-2009-03-15,17.64-34.9,Sell,39 days,5.7%,Fall by 10.67%,351.25%
2011-06-12,38.5,2011-07-10,39.91,2008-01-27-2011-03-06,26.3-44.34,Sell,19 days,-3.66%,Fall by 18.82%,347.58%
2011-07-10,39.91,2012-10-21,51.9,2009-03-15-2011-03-06,15.14-44.34,Buy,334 days,30.04%,Rise by 29.48%,377.63%
2011-08-07,35.18,2011-08-14,33.09,2009-03-15-2011-03-06,15.14-44.34,Sell,4 days,5.94%,Fall by -46.84%,383.57%
