Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1996-03-31,0.8984,1996-05-31,1.0859,1994-06-30-1996-01-31,0.207-1.3281,Sell,44 days,-20.87%,Fall by 32.73%,-20.87%
1996-06-30,0.7891,1996-06-30,0.7891,1992-01-31-1994-06-30,0.2812-0.5391,Sell,0 days,-0.0%,Fall by 0%,-20.87%
1998-02-28,1.1191,1998-05-31,1.0117,1994-06-30-1997-09-30,0.207-1.4766,Sell,64 days,9.6%,Fall by 12.36%,-11.27%
1998-07-31,0.7344,1998-08-31,0.5703,1996-07-31-1997-09-30,0.5078-1.4766,Sell,21 days,22.34%,Fall by -156.51%,11.07%
1999-09-30,2.0059,1999-11-30,1.5,1998-09-30-1999-09-30,0.5625-2.9844,Sell,43 days,25.22%,Fall by -35.41%,36.29%
1999-10-31,1.9746,1999-11-30,1.5,1996-07-31-1999-09-30,0.5078-2.9844,Sell,21 days,24.04%,Fall by -35.41%,60.33%
2000-02-29,2.3906,2000-03-31,1.9805,1997-09-30-1998-09-30,0.8828-1.0117,Sell,23 days,17.15%,Fall by -2.56%,77.48%
2000-10-31,2.6875,2000-11-30,2.5449,1996-07-31-2000-09-30,0.5078-3.6914,Sell,22 days,5.31%,Fall by -52.85%,82.79%
2000-11-30,2.5449,2001-01-31,2.1152,1998-09-30-2000-09-30,0.5625-3.6914,Sell,44 days,16.88%,Fall by -83.91%,99.67%
2001-03-31,2.0312,2001-03-31,2.0312,1994-06-30-2000-09-30,0.207-3.6914,Buy,0 days,0.0%,Rise by 0%,99.67%
2002-04-30,3.89,2002-05-31,4.4575,1998-09-30-2002-03-31,0.5625-4.875,Sell,23 days,-14.59%,Fall by -52.19%,85.08%
2002-09-30,4.1912,2003-12-31,7.285,1998-09-30-2002-03-31,0.5625-4.875,Buy,327 days,73.82%,Rise by 28.28%,158.9%
2003-04-30,5.7675,2006-07-31,15.38,1996-07-31-2002-03-31,0.5078-4.875,Buy,848 days,166.67%,Rise by 34.54%,325.57%
2003-09-30,7.005,2004-02-29,6.7838,1998-09-30-2003-07-31,0.5625-8.8263,Sell,108 days,3.16%,Fall by -21.98%,328.72%
2003-10-31,6.8187,2004-04-30,7.6175,2002-07-31-2003-07-31,3.26-8.8263,Sell,130 days,-11.71%,Fall by -8.63%,317.01%
2005-04-30,9.2775,2006-03-31,15.555,2002-07-31-2003-07-31,3.26-8.8263,Buy,239 days,67.66%,Rise by 10.74%,384.67%
2008-09-30,22.815,2008-12-31,25.57,2002-07-31-2008-08-31,3.26-28.815,Sell,66 days,-12.08%,Fall by 15.72%,372.6%
2010-09-30,17.805,2010-09-30,17.805,2002-07-31-2008-08-31,3.26-28.815,Buy,0 days,0.0%,Rise by 0%,372.6%
2011-10-31,20.83,2011-10-31,20.83,1998-09-30-2008-08-31,0.5625-28.815,Buy,0 days,0.0%,Rise by 0%,372.6%
2012-07-31,27.165,2012-09-30,33.165,2008-08-31-2010-07-31,17.745-26.17,Sell,43 days,-22.09%,Fall by -113.66%,350.51%
2014-12-31,94.26,2015-01-31,104.83,2010-07-31-2014-10-31,15.865-116.83,Sell,22 days,-11.21%,Fall by 6.33%,339.3%
2015-08-31,105.07,2015-09-30,98.19,2010-07-31-2015-06-30,15.865-123.37,Sell,22 days,6.55%,Fall by 11.14%,345.85%
2016-04-30,88.21,2016-04-30,88.21,2010-07-31-2015-06-30,15.865-123.37,Buy,0 days,0.0%,Rise by 0%,345.85%
2017-04-30,68.55,2017-04-30,68.55,2010-07-31-2014-10-31,15.865-116.83,Buy,0 days,0.0%,Rise by 0%,345.85%
2017-08-31,83.71,2017-08-31,83.71,2002-07-31-2015-06-30,3.26-123.37,Buy,0 days,0.0%,Rise by 0%,345.85%
2018-05-31,67.4,2018-07-31,77.83,2017-06-30-2018-01-31,63.76-89.54,Sell,43 days,-15.47%,Fall by 19.63%,330.37%
2019-02-28,65.02,2019-02-28,65.02,2002-07-31-2014-10-31,3.26-116.83,Buy,0 days,0.0%,Rise by 0%,330.37%
2019-06-30,67.56,2019-06-30,67.56,1998-09-30-2015-06-30,0.5625-123.37,Buy,0 days,0.0%,Rise by 0%,330.37%
2020-08-31,66.75,2020-09-30,63.19,2018-01-31-2018-12-31,72.9-71.72,Sell,22 days,5.33%,Fall by -2.67%,335.7%
2020-09-30,63.19,2020-10-31,58.15,2018-12-31-2020-03-31,60.32-85.97,Sell,22 days,7.98%,Fall by -11.57%,343.68%
2022-05-31,64.85,2022-05-31,64.85,1994-06-30-2014-10-31,0.207-116.83,Buy,0 days,0.0%,Rise by 0%,343.68%
2023-02-28,80.53,2023-05-31,76.94,2022-06-30-2022-12-31,57.17-89.74,Sell,66 days,4.46%,Fall by 15.26%,348.14%
2023-05-31,76.94,2023-12-31,81.01,2018-01-31-2020-12-31,61.98-71.72,Sell,152 days,-5.29%,Fall by 20.66%,342.85%
2023-12-31,81.01,2023-12-31,81.01,2022-06-30-2022-12-31,57.17-89.74,Buy,0 days,0.0%,Rise by 0%,342.85%
2024-02-29,72.1,2024-04-30,65.2,2017-06-30-2022-12-31,63.76-89.74,Sell,43 days,9.57%,Fall by -83.73%,352.42%
2024-05-31,64.27,2024-07-31,76.06,2018-12-31-2022-12-31,60.32-89.74,Sell,43 days,-18.34%,Fall by -57.49%,334.07%
2024-07-31,76.06,2024-07-31,76.06,2020-12-31-2021-12-31,56.56-74.12,Buy,0 days,0.0%,Rise by 0%,334.07%
