Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1994-05-31,13.03,1994-06-30,14.97,1993-12-31-1994-04-30,8.89-28.3,Sell,22 days,-14.89%,Fall by 11.82%,-14.89%
1996-08-31,17.01,1996-10-31,18.11,1995-12-31-1996-07-31,10.06-27.05,Sell,43 days,-6.47%,Fall by -5.96%,-21.36%
1996-10-31,18.11,1997-09-30,22.91,1993-12-31-1994-04-30,8.89-28.3,Buy,238 days,26.5%,Rise by -19.03%,5.15%
1997-01-31,19.47,1998-07-31,24.8,1995-12-31-1996-07-31,10.06-27.05,Buy,390 days,27.38%,Rise by -14.96%,32.52%
1997-11-30,27.43,1997-12-31,24.01,1995-12-31-1997-10-31,10.06-48.64,Sell,22 days,12.47%,Fall by 11.2%,44.99%
1998-03-31,24.22,1998-03-31,24.22,1994-04-30-1995-12-31,15.42-13.05,Sell,0 days,-0.0%,Fall by 0%,44.99%
1998-05-31,21.32,1999-01-31,26.25,1993-12-31-1997-10-31,8.89-48.64,Buy,174 days,23.12%,Rise by -19.66%,68.12%
1998-10-31,28.05,1998-11-30,26.01,1998-07-31-1998-10-31,16.1-49.53,Sell,20 days,7.27%,Fall by 18.92%,75.39%
1999-02-28,27.88,2000-08-31,16.84,1998-07-31-1998-10-31,16.1-49.53,Buy,393 days,-39.6%,Rise by 99.29%,35.79%
2000-01-31,24.95,2000-01-31,24.95,1995-12-31-1998-10-31,10.06-49.53,Buy,0 days,0.0%,Rise by 0%,35.79%
2000-08-31,16.84,2000-09-30,20.57,1999-07-31-2000-04-30,17.07-34.31,Sell,21 days,-22.15%,Fall by 7.34%,13.64%
2001-09-30,31.93,2002-02-28,21.59,1999-07-31-2000-04-30,17.07-34.31,Buy,108 days,-32.38%,Rise by 83.84%,-18.74%
2001-11-30,23.84,2002-01-31,21.09,1999-07-31-2001-09-30,17.07-49.35,Sell,44 days,11.54%,Fall by 7.68%,-7.21%
2001-12-31,23.8,2002-01-31,21.09,2000-08-31-2001-09-30,16.28-49.35,Sell,23 days,11.39%,Fall by 7.68%,4.18%
2002-08-31,32.64,2002-09-30,39.69,2002-03-31-2002-07-31,17.02-48.46,Sell,20 days,-21.6%,Fall by 25.35%,-17.42%
2003-01-31,31.17,2003-05-31,19.47,2000-08-31-2001-09-30,16.28-49.35,Buy,85 days,-37.54%,Rise by -17.31%,-54.96%
2004-04-30,17.19,2007-11-30,22.87,1993-12-31-1998-10-31,8.89-49.53,Buy,935 days,33.04%,Rise by -22.04%,-21.91%
2006-09-30,11.98,2006-10-31,11.1,2005-07-31-2006-06-30,9.88-23.81,Sell,21 days,7.35%,Fall by -60.63%,-14.57%
2008-03-31,25.61,2008-04-30,20.79,2006-12-31-2008-01-31,9.39-37.57,Sell,22 days,18.82%,Fall by 15.39%,4.25%
2008-06-30,23.95,2008-06-30,23.95,1994-04-30-2006-12-31,12.68-13.05,Sell,0 days,-0.0%,Fall by 0%,4.25%
2008-07-31,22.94,2009-04-30,36.5,2005-07-31-2008-01-31,9.88-37.57,Buy,195 days,59.11%,Rise by -29.84%,63.36%
2008-11-30,55.28,2008-12-31,40.0,2006-12-31-2008-10-31,9.39-89.53,Sell,22 days,27.64%,Fall by 27.7%,91.01%
2008-12-31,40.0,2009-01-31,44.84,2008-05-31-2008-10-31,15.82-89.53,Sell,22 days,-12.1%,Fall by 41.24%,78.91%
2009-03-31,44.14,2009-03-31,44.14,2002-07-31-2006-12-31,12.68-25.63,Sell,0 days,-0.0%,Fall by 0%,78.91%
2010-06-30,34.54,2010-07-31,23.5,2010-04-30-2010-05-31,15.23-48.2,Sell,22 days,31.96%,Fall by 24.47%,110.87%
2011-10-31,29.96,2011-11-30,27.8,2011-04-30-2011-08-31,14.27-48.0,Sell,22 days,7.21%,Fall by 38.31%,118.08%
2012-01-31,19.44,2012-01-31,19.44,2008-01-31-2011-04-30,19.07-22.11,Sell,0 days,-0.0%,Fall by 0%,118.08%
2014-10-31,14.03,2014-11-30,13.33,2014-07-31-2014-10-31,10.28-31.06,Sell,20 days,4.99%,Fall by 9.08%,123.07%
2015-03-31,15.29,2015-04-30,14.55,2010-05-31-2011-04-30,19.07-19.61,Sell,22 days,4.84%,Fall by 4.12%,127.91%
2016-01-31,20.2,2016-01-31,20.2,2008-01-31-2014-07-31,17.11-22.11,Sell,0 days,-0.0%,Fall by 0%,127.91%
2016-06-30,15.63,2019-01-31,16.57,2014-07-31-2014-10-31,10.28-31.06,Buy,675 days,6.01%,Rise by 14.54%,133.92%
2017-09-30,9.51,2017-09-30,9.51,2006-12-31-2008-10-31,9.39-89.53,Buy,0 days,0.0%,Rise by 0%,133.92%
2018-04-30,15.93,2018-05-31,15.43,2017-11-30-2018-02-28,8.56-50.3,Sell,23 days,3.14%,Fall by 11.15%,137.06%
2018-07-31,12.83,2018-07-31,12.83,2006-06-30-2017-11-30,14.51-12.74,Sell,0 days,-0.0%,Fall by 0%,137.06%
2019-05-31,18.71,2019-06-30,15.08,2015-08-31-2017-11-30,14.51-10.88,Sell,20 days,19.4%,Fall by 16.31%,156.46%
2020-01-31,18.84,2020-02-29,40.11,2011-08-31-2014-07-31,17.11-22.46,Sell,20 days,-112.9%,Fall by 39.02%,43.56%
2020-04-30,34.15,2020-05-31,27.51,2017-11-30-2020-03-31,8.56-85.47,Sell,21 days,19.44%,Fall by 25.23%,63.01%
2020-05-31,27.51,2020-06-30,30.43,2010-04-30-2020-03-31,15.23-85.47,Sell,21 days,-10.61%,Fall by 32.4%,52.39%
2020-08-31,26.41,2020-08-31,26.41,1998-10-31-2017-11-30,14.51-27.54,Sell,0 days,-0.0%,Fall by 0%,52.39%
2020-10-31,38.02,2021-04-30,18.61,2002-03-31-2002-07-31,17.02-48.46,Buy,129 days,-51.05%,Rise by -12.63%,1.34%
2022-03-31,20.56,2022-04-30,33.4,2021-06-30-2022-01-31,14.1-38.94,Sell,21 days,-62.45%,Fall by 22.51%,-61.11%
2022-10-31,25.88,2022-10-31,25.88,2021-06-30-2022-01-31,14.1-38.94,Buy,0 days,0.0%,Rise by 0%,-61.11%
2023-08-31,13.57,2023-09-30,17.52,2020-03-31-2021-06-30,21.82-24.93,Sell,21 days,-29.11%,Fall by 23.52%,-90.22%
2024-08-31,15.0,2024-09-30,16.73,2024-07-31-2024-08-31,10.62-65.73,Sell,20 days,-11.53%,Fall by -4.24%,-101.75%
2025-09-30,16.28,2025-10-31,17.44,2022-01-31-2024-07-31,19.36-16.34,Sell,23 days,-7.13%,Fall by 0.0%,-108.88%
