Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-09-23,19.0,2007-09-30,18.0,2006-06-18-2006-12-17,11.93-15.65,Sell,4 days,5.26%,Fall by -2.61%,5.26%
2008-01-27,29.08,2008-02-03,24.02,2006-12-17-2008-01-27,9.39-37.57,Sell,4 days,17.4%,Fall by 16.19%,22.66%
2008-11-02,59.89,2008-11-09,56.1,2008-05-25-2008-10-26,15.82-89.53,Sell,4 days,6.33%,Fall by 22.67%,28.99%
2008-11-30,55.28,2008-12-21,44.93,2008-01-27-2008-05-25,19.8-25.93,Sell,14 days,18.72%,Fall by 11.64%,47.71%
2009-06-07,29.62,2009-06-07,29.62,2006-12-17-2008-10-26,9.39-89.53,Buy,0 days,0.0%,Rise by 0%,47.71%
2010-05-30,32.07,2010-06-06,35.48,2010-04-18-2010-05-23,15.23-48.2,Sell,4 days,-10.63%,Fall by 33.85%,37.08%
2010-06-27,28.53,2010-07-11,24.98,2009-11-08-2010-04-18,19.7-24.06,Sell,9 days,12.44%,Fall by 14.69%,49.52%
2011-08-14,36.36,2011-08-21,43.05,2011-05-01-2011-08-14,14.27-48.0,Sell,4 days,-18.4%,Fall by 15.91%,31.13%
2011-09-18,30.98,2011-09-25,41.25,2009-11-08-2011-05-01,16.42-24.06,Sell,4 days,-33.15%,Fall by 27.18%,-2.03%
2011-11-13,30.04,2011-11-13,30.04,2008-05-25-2008-10-26,15.82-89.53,Buy,0 days,0.0%,Rise by 0%,-2.03%
2012-07-15,16.74,2012-08-05,15.64,2009-11-08-2012-03-18,16.67-24.06,Sell,14 days,6.57%,Fall by 10.61%,4.55%
2012-08-05,15.64,2014-11-09,13.12,2012-03-18-2012-06-10,13.66-27.73,Buy,589 days,-16.11%,Rise by 28.28%,-11.57%
2012-08-12,14.74,2012-08-19,13.45,2012-03-18-2012-06-10,13.66-27.73,Sell,4 days,8.75%,Fall by 7.36%,-2.81%
2012-10-14,16.14,2012-10-28,17.81,2012-06-10-2012-08-19,15.15-20.29,Sell,9 days,-10.35%,Fall by 22.35%,-13.16%
2013-01-06,13.83,2013-01-13,13.36,2012-08-19-2012-12-30,13.3-23.23,Sell,4 days,3.4%,Fall by 15.42%,-9.76%
2013-04-07,13.92,2013-04-14,12.06,2008-01-27-2012-03-18,16.67-25.93,Sell,4 days,13.36%,Fall by 0.66%,3.6%
2013-08-04,11.98,2013-08-04,11.98,2013-03-17-2013-06-30,11.05-21.91,Sell,0 days,-0.0%,Fall by 0%,3.6%
2013-11-03,13.28,2014-03-02,14.0,2013-03-17-2013-06-30,11.05-21.91,Buy,84 days,5.42%,Rise by -11.14%,9.02%
2013-11-17,12.19,2013-11-17,12.19,2009-11-08-2013-03-17,12.93-24.06,Sell,0 days,-0.0%,Fall by 0%,9.02%
2014-02-16,13.57,2014-03-16,17.82,2013-12-29-2014-02-09,11.69-21.48,Sell,19 days,-31.32%,Fall by 27.55%,-22.3%
2014-03-16,17.82,2014-03-23,15.0,2010-05-23-2012-08-19,15.15-28.09,Sell,4 days,15.82%,Fall by 13.87%,-6.47%
2014-04-20,13.36,2014-08-31,12.09,2013-12-29-2014-02-09,11.69-21.48,Buy,94 days,-9.51%,Rise by 81.89%,-15.98%
2014-09-07,12.09,2014-09-14,13.31,2013-10-13-2013-12-29,13.53-15.46,Sell,4 days,-10.09%,Fall by 10.67%,-26.07%
2014-10-26,16.11,2014-11-02,14.03,2014-07-06-2014-10-19,10.28-31.06,Sell,4 days,12.91%,Fall by 10.33%,-13.16%
2014-11-02,14.03,2014-11-09,13.12,2013-03-17-2014-10-19,11.05-31.06,Sell,4 days,6.49%,Fall by 7.55%,-6.67%
