Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2009-07-12,23.71,2009-07-26,26.8,2008-05-25-2009-03-15,20.355-38.89,Sell,9 days,-13.03%,Fall by -2.65%,-13.03%
2010-02-07,26.47,2010-02-28,27.49,2009-03-15-2010-01-17,17.83-30.6,Sell,14 days,-3.85%,Fall by 5.07%,-16.89%
2010-09-12,28.745,2010-11-28,27.49,2010-01-17-2010-05-09,28.615-29.52,Sell,54 days,4.37%,Fall by -2.44%,-12.52%
2010-10-31,28.46,2010-10-31,28.46,2009-03-15-2010-01-17,17.83-30.6,Buy,0 days,0.0%,Rise by 0%,-12.52%
2011-03-27,29.335,2011-04-03,29.855,2008-01-06-2009-03-15,20.355-43.45,Sell,4 days,-1.77%,Fall by 10.37%,-14.29%
2011-05-08,30.11,2014-02-16,31.225,2010-05-09-2011-02-20,25.0-30.995,Buy,724 days,3.7%,Rise by 3.71%,-10.59%
2011-07-03,29.76,2014-04-27,31.65,2009-03-15-2011-02-20,17.83-30.995,Buy,734 days,6.35%,Rise by 6.75%,-4.24%
2011-08-07,23.71,2011-08-21,21.61,2010-05-09-2011-02-20,25.0-30.995,Sell,9 days,8.86%,Fall by 1.5%,4.62%
2011-12-04,23.61,2011-12-11,23.38,2010-08-08-2011-09-25,21.49-28.515,Sell,4 days,0.97%,Fall by 8.85%,5.59%
2012-04-22,23.295,2012-04-22,23.295,2010-01-17-2011-09-25,21.49-29.52,Sell,0 days,-0.0%,Fall by 0%,5.59%
2012-06-17,22.485,2015-05-10,36.715,2011-09-25-2012-03-25,19.405-26.175,Buy,754 days,63.29%,Rise by -12.75%,68.88%
2012-10-21,25.495,2012-11-18,24.38,2012-03-25-2012-06-03,22.525-25.01,Sell,19 days,4.37%,Fall by -7.61%,73.25%
2013-12-15,29.185,2013-12-29,31.12,2013-02-03-2013-04-21,26.645-27.08,Sell,9 days,-6.63%,Fall by 3.26%,66.62%
2014-08-10,29.895,2014-11-02,31.065,2011-09-25-2014-06-22,19.405-34.005,Sell,59 days,-3.91%,Fall by 2.59%,62.71%
2014-08-17,30.13,2014-08-24,30.82,2012-06-03-2014-06-22,21.1-34.005,Sell,4 days,-2.29%,Fall by 4.17%,60.42%
2014-08-24,30.82,2023-08-27,44.415,2012-06-03-2014-06-22,21.1-34.005,Buy,2349 days,44.11%,Rise by 7.96%,104.53%
2014-11-02,31.065,2021-07-11,40.105,2011-09-25-2014-06-22,19.405-34.005,Buy,1744 days,29.1%,Rise by 7.99%,133.63%
2015-05-24,37.31,2015-06-07,35.6,2014-06-22-2014-10-19,30.07-33.3,Sell,9 days,4.58%,Fall by 10.01%,138.21%
2015-07-05,35.03,2021-10-03,39.935,2014-10-19-2015-04-19,27.77-38.29,Buy,1629 days,14.0%,Rise by -11.31%,152.22%
2015-08-23,32.035,2015-09-13,31.47,2011-09-25-2015-04-19,19.405-38.29,Sell,14 days,1.76%,Fall by 13.6%,153.98%
2015-09-20,31.195,2015-11-29,34.545,2014-10-19-2015-04-19,27.77-38.29,Sell,49 days,-10.74%,Fall by 15.75%,143.24%
