Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1998-07-31,46.84,1998-08-31,40.16,1996-05-31-1998-06-30,19.8-55.9,Sell,21 days,14.26%,Fall by 7.57%,14.26%
2000-05-31,37.72,2004-08-31,57.88,1996-05-31-1998-06-30,19.8-55.9,Buy,1109 days,53.45%,Rise by 4.18%,67.71%
2001-01-31,45.0,2001-03-31,43.52,2000-03-31-2001-01-31,27.02-49.5,Sell,42 days,3.29%,Fall by -2.67%,71.0%
2001-06-30,46.0,2002-09-30,49.3,1998-06-30-2000-03-31,36.66-46.8,Sell,325 days,-7.17%,Fall by 16.23%,63.82%
2002-06-30,44.68,2002-09-30,49.3,2000-03-31-2002-05-31,27.02-52.4,Sell,65 days,-10.34%,Fall by 16.23%,53.48%
2003-04-30,46.64,2004-07-31,57.88,2000-03-31-2002-05-31,27.02-52.4,Buy,327 days,24.1%,Rise by 4.18%,77.58%
2004-05-31,59.44,2004-09-30,57.42,2001-09-30-2004-02-29,39.54-63.9,Sell,88 days,3.4%,Fall by 4.88%,80.98%
2004-07-31,57.88,2004-10-31,56.08,2001-01-31-2002-07-31,47.02-42.84,Sell,64 days,3.11%,Fall by 2.6%,84.09%
2004-10-31,56.08,2005-06-30,55.67,2000-03-31-2004-02-29,27.02-63.9,Sell,173 days,0.73%,Fall by -68.49%,84.82%
2004-12-31,58.72,2008-03-31,89.46,2001-09-30-2004-02-29,39.54-63.9,Buy,846 days,52.35%,Rise by -12.77%,137.17%
2005-03-31,57.12,2005-06-30,55.67,2002-07-31-2004-02-29,38.5-63.9,Sell,65 days,2.54%,Fall by -68.49%,139.71%
2005-06-30,55.67,2017-06-30,169.37,2000-03-31-2004-02-29,27.02-63.9,Buy,3131 days,204.24%,Rise by 26.57%,343.95%
2007-05-31,72.5,2007-10-31,88.28,2004-02-29-2005-09-30,56.32-59.36,Sell,109 days,-21.77%,Fall by 13.25%,322.18%
2008-01-31,91.0,2008-06-30,80.24,2002-07-31-2007-12-31,38.5-101.18,Sell,107 days,11.82%,Fall by 12.79%,334.01%
2008-03-31,89.46,2008-06-30,80.24,2005-09-30-2007-12-31,52.24-101.18,Sell,65 days,10.31%,Fall by 12.79%,344.31%
2008-06-30,80.24,2008-07-31,76.58,2000-03-31-2007-12-31,27.02-101.18,Sell,23 days,4.56%,Fall by 16.06%,348.88%
2008-09-30,87.9,2008-09-30,87.9,2000-03-31-2007-12-31,27.02-101.18,Buy,0 days,0.0%,Rise by 0%,348.88%
2008-11-30,69.98,2008-12-31,64.28,1996-05-31-2004-02-29,19.8-63.9,Sell,22 days,8.15%,Fall by -23.01%,357.02%
2009-01-31,59.78,2009-12-31,65.72,2001-09-30-2002-05-31,39.54-52.4,Buy,238 days,9.94%,Rise by 25.81%,366.96%
2010-08-31,78.78,2011-02-28,87.28,2004-02-29-2009-02-28,68.4-59.36,Sell,129 days,-10.79%,Fall by 15.02%,356.17%
2011-06-30,77.39,2011-07-31,74.17,2009-02-28-2011-02-28,44.82-87.65,Sell,21 days,4.16%,Fall by -59.85%,360.33%
2011-11-30,78.76,2011-11-30,78.76,2009-02-28-2011-02-28,44.82-87.65,Buy,0 days,0.0%,Rise by 0%,360.33%
2013-01-31,96.93,2018-06-30,186.65,1996-05-31-2007-12-31,19.8-101.18,Buy,1411 days,92.56%,Rise by 16.92%,452.89%
2013-12-31,118.56,2014-01-31,111.6,2007-12-31-2009-02-28,68.4-87.3,Sell,23 days,5.87%,Fall by -16.85%,458.76%
2014-04-30,128.85,2015-03-31,144.32,2011-09-30-2013-07-31,65.35-119.3,Buy,239 days,12.01%,Rise by -10.08%,470.77%
