Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2007-06-17,72.44,2007-07-15,73.55,2006-12-24-2007-03-04,71.8-72.84,Sell,19 days,-1.53%,Fall by -19.02%,-1.53%,
2009-03-15,54.83,2009-04-12,61.02,2007-12-16-2008-11-23,66.18-90.9,Sell,19 days,-11.29%,Fall by 10.03%,-12.82%,
2009-06-07,58.4,2009-06-21,56.1,2008-10-05-2009-02-22,56.4-86.0,Sell,9 days,3.94%,Fall by -15.76%,-8.88%,
2010-01-31,76.43,2012-11-11,85.18,2009-02-22-2009-08-09,44.82-71.38,Buy,724 days,11.45%,Rise by 35.37%,2.56%,
2010-05-02,77.0,2010-11-07,83.72,2009-02-22-2010-03-14,44.82-83.57,Buy,134 days,8.73%,Rise by 2.13%,11.29%,
2010-05-09,74.41,2010-05-30,70.55,2009-02-22-2010-03-14,44.82-83.57,Sell,14 days,5.19%,Fall by -8.83%,16.48%,
2010-10-31,79.56,2010-11-14,80.25,2010-03-14-2010-05-30,73.42-81.41,Sell,9 days,-0.87%,Fall by 0.64%,15.61%,
2011-06-12,74.06,2011-08-07,71.25,2009-02-22-2011-03-06,44.82-87.65,Sell,39 days,3.79%,Fall by 6.85%,19.41%,
2011-08-28,69.84,2020-03-15,196.4,2009-02-22-2011-03-06,44.82-87.65,Buy,2229 days,181.21%,Rise by -13.82%,200.62%,
2011-12-04,77.44,2012-03-04,78.29,2011-03-06-2011-09-25,70.77-84.62,Sell,64 days,-1.1%,Fall by -8.8%,199.52%,
2012-01-08,76.39,2012-05-13,81.6,2007-12-16-2009-02-22,56.4-90.9,Sell,89 days,-6.82%,Fall by -4.39%,192.7%,
2014-02-23,113.18,2017-01-22,160.21,2011-09-25-2013-07-28,65.35-119.3,Buy,759 days,41.55%,Rise by 18.0%,234.26%,
2014-06-08,128.65,2014-11-09,143.61,2013-07-28-2014-02-09,112.7-115.51,Sell,109 days,-11.63%,Fall by -0.21%,222.63%,
2014-10-26,139.4,2014-11-02,140.16,2014-05-04-2014-08-03,128.66-126.16,Sell,4 days,-0.55%,Fall by -2.68%,222.08%,
2015-02-22,148.72,2015-05-10,148.31,2014-02-09-2014-12-14,108.12-152.94,Buy,54 days,-0.28%,Rise by -2.99%,221.81%,
2015-09-06,129.64,2015-12-06,136.48,2011-09-25-2014-12-14,65.35-152.94,Sell,64 days,-5.28%,Fall by -2.37%,216.53%,
2015-09-13,131.37,2024-08-11,431.67,2009-02-22-2014-12-14,44.82-152.94,Buy,2324 days,228.59%,Rise by 11.9%,445.12%,
2015-12-06,136.48,2024-03-24,411.6,2011-09-25-2014-12-14,65.35-152.94,Buy,2164 days,201.58%,Rise by 15.63%,646.7%,
2016-02-07,126.56,2016-03-13,140.65,2009-02-22-2014-12-14,44.82-152.94,Sell,24 days,-11.13%,Fall by 0.67%,635.57%,
2016-06-05,141.14,2016-06-05,141.14,2014-12-14-2016-02-07,129.64-146.3,Sell,0 days,-0.0%,Fall by 0%,635.57%,
2017-05-07,166.55,2018-02-25,202.76,2016-02-07-2017-03-05,123.55-177.86,Buy,209 days,21.74%,Rise by 8.76%,657.31%,
2018-02-11,196.02,2018-04-08,195.49,2016-02-07-2018-02-04,123.55-217.62,Sell,39 days,0.27%,Fall by 4.52%,657.58%,
2018-03-11,212.94,2018-03-25,192.46,2017-03-05-2017-05-21,164.29-170.32,Sell,9 days,9.62%,Fall by 3.02%,667.2%,
2018-04-08,195.49,2018-11-04,206.57,2016-02-07-2018-02-04,123.55-217.62,Buy,149 days,5.67%,Rise by 1.27%,672.87%,
2018-07-01,186.65,2018-08-12,206.63,2014-02-09-2018-02-04,108.12-217.62,Sell,29 days,-10.7%,Fall by 3.94%,662.16%,
2018-07-15,190.96,2018-11-04,206.57,2011-09-25-2018-02-04,65.35-217.62,Buy,79 days,8.17%,Rise by 1.27%,670.34%,
2018-11-18,218.41,2018-11-25,207.07,2018-02-04-2018-07-01,189.28-207.87,Sell,4 days,5.19%,Fall by 4.04%,675.53%,
2018-12-23,192.1,2019-01-13,196.29,2016-02-07-2018-10-14,123.55-224.07,Sell,14 days,-2.18%,Fall by -1.23%,673.35%,
2019-01-13,196.29,2019-06-02,197.42,2018-07-01-2018-10-14,184.75-224.07,Buy,99 days,0.58%,Rise by 8.2%,673.93%,
2019-03-17,204.31,2019-03-24,200.55,2018-10-14-2018-12-30,204.74-203.28,Sell,4 days,1.84%,Fall by 1.56%,675.77%,
2019-03-24,200.55,2020-12-20,223.43,2014-02-09-2018-10-14,108.12-224.07,Buy,454 days,11.41%,Rise by 30.92%,687.17%,
