Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2006-11-30,3.03,2009-12-31,2.27,Buy,804 days,Rise by 1.660000%,-24.97
2007-11-30,2.97,2008-04-30,2.7,Sell,107 days,Fall by 9.240000%,9.24
2008-01-31,2.82,2008-06-30,2.71,Sell,106 days,Fall by 15.980000%,3.98
2008-09-30,2.56,2009-01-31,2.22,Sell,88 days,Fall by 13.720000%,13.13
2008-10-31,2.37,2009-01-31,2.22,Sell,65 days,Fall by 10.350000%,6.3
2008-11-30,2.33,2009-01-31,2.22,Sell,44 days,Fall by 12.660000%,4.52
2009-07-31,2.39,2014-05-31,2.1,Buy,1260 days,Rise by -10.460000%,-12.33
2010-02-28,2.14,2010-07-31,2.13,Sell,109 days,Fall by 7.180000%,0.33
2011-02-28,2.05,2014-04-30,2.11,Buy,826 days,Rise by -3.580000%,2.95
2012-04-30,2.01,2014-03-31,2.1,Buy,499 days,Rise by 5.650000%,4.07
2013-09-30,2.03,2014-03-31,2.1,Buy,129 days,Rise by 4.750000%,3.18
2015-06-30,2.12,2018-08-31,1.78,Buy,827 days,Rise by -14.410000%,-16.01
2015-07-31,2.14,2018-08-31,1.78,Buy,804 days,Rise by -15.470000%,-17.05
2016-03-31,1.94,2016-10-31,1.7,Sell,151 days,Fall by 12.560000%,12.56
2016-07-31,1.78,2016-11-30,1.78,Sell,86 days,Fall by 0.040000%,0.03
2018-08-31,1.78,2019-03-31,1.77,Sell,150 days,Fall by 6.330000%,0.53
2019-05-31,1.74,2019-10-31,1.76,Sell,108 days,Fall by 1.440000%,-0.92
2019-07-31,1.67,2019-10-31,1.76,Sell,65 days,Fall by -2.920000%,-5.39
2019-11-30,1.76,2021-01-31,1.82,Buy,304 days,Rise by 2.850000%,3.4
2021-01-31,1.82,2021-06-30,1.86,Buy,106 days,Rise by 3.630000%,2.07
2022-04-30,1.73,2022-10-31,1.64,Sell,129 days,Fall by 7.500000%,5.27
2022-05-31,1.73,2022-10-31,1.64,Sell,108 days,Fall by 4.000000%,5.3
2023-10-31,1.66,2025-03-31,1.74,Sell,368 days,Fall by -1.190000%,-4.69
2024-02-29,1.7,2025-07-31,1.72,Buy,369 days,Rise by 1.100000%,0.81
2024-04-30,1.71,2025-07-31,1.72,Buy,326 days,Rise by 2.720000%,0.56
2024-09-30,1.71,2025-04-30,1.75,Sell,151 days,Fall by 0.210000%,-2.4
2025-03-31,1.74,2025-03-31,1.74,Buy,0 days,Rise by -1.580000%,0.0
2025-04-30,1.75,2025-04-30,1.75,Buy,0 days,Rise by -2.550000%,0.0
