Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2003-02-28,6.66,2003-06-30,7.33,Sell,85 days,Fall by -10.050000%,-10.05
2005-02-28,8.45,2006-04-30,10.0,Buy,304 days,Rise by 23.330000%,18.33
2005-10-31,7.89,2006-01-31,10.0,Sell,65 days,Fall by -10.710000%,-26.79
2006-01-31,10.0,2007-01-31,12.4,Buy,260 days,Rise by -10.560000%,23.94
2007-04-30,12.82,2010-07-31,11.01,Buy,849 days,Rise by 7.690000%,-14.18
2007-07-31,13.67,2010-07-31,11.01,Buy,783 days,Rise by -10.410000%,-19.48
2008-02-29,10.81,2008-09-30,10.02,Sell,151 days,Fall by 27.770000%,7.3
2008-10-31,7.81,2009-05-31,8.81,Sell,150 days,Fall by 9.750000%,-12.82
2008-11-30,7.33,2009-05-31,8.81,Sell,129 days,Fall by -30.960000%,-20.19
2011-02-28,9.6,2011-10-31,8.26,Sell,174 days,Fall by 18.940000%,13.95
2014-03-31,7.38,2015-03-31,8.42,Buy,260 days,Rise by 20.820000%,14.14
2015-01-31,8.91,2016-09-30,7.4,Buy,433 days,Rise by -15.180000%,-16.92
2016-06-30,7.51,2017-01-31,6.98,Sell,152 days,Fall by 9.290000%,7.13
2016-11-30,7.05,2018-01-31,7.97,Sell,304 days,Fall by 5.800000%,-13.1
2017-11-30,7.57,2021-08-31,5.06,Buy,977 days,Rise by -11.730000%,-33.13
2019-05-31,6.42,2020-05-31,3.82,Sell,260 days,Fall by 12.180000%,40.49
2020-02-29,5.64,2020-07-31,3.42,Sell,108 days,Fall by 39.320000%,39.32
2020-03-31,4.04,2020-10-31,3.39,Sell,153 days,Fall by 14.200000%,16.18
2022-03-31,5.5,2023-05-31,6.41,Buy,303 days,Rise by 7.640000%,16.55
2022-04-30,5.5,2023-05-31,6.41,Buy,281 days,Rise by 7.640000%,16.55
2022-12-31,5.53,2023-07-31,7.53,Buy,149 days,Rise by 36.170000%,36.17
2023-06-30,7.15,2023-06-30,7.15,Buy,0 days,Rise by -11.330000%,0.0
2024-11-30,6.31,2025-06-30,6.97,Sell,149 days,Fall by -5.070000%,-10.46
