Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2015-06-07,35.67,2015-06-28,33.455,2014-08-31-2014-12-07,25.25-30.74,Sell,14 days,6.21%,Fall by 15.95%,6.21%
2015-06-28,33.455,2015-07-12,32.4,2014-05-25-2015-06-14,19.94-38.0,Sell,9 days,3.15%,Fall by 17.38%,9.36%
2015-09-06,22.81,2015-09-13,24.26,2014-12-07-2015-06-14,21.78-38.0,Sell,4 days,-6.36%,Fall by 4.66%,3.01%
2015-09-13,24.26,2021-03-14,84.02,2014-05-25-2015-06-14,19.94-38.0,Buy,1434 days,246.33%,Rise by -10.13%,249.34%
2016-01-24,27.27,2016-01-31,26.03,2015-06-14-2015-08-30,27.92-35.45,Sell,4 days,4.55%,Fall by 13.02%,253.88%
2016-11-13,24.04,2016-11-13,24.04,2014-08-31-2016-06-19,21.28-30.74,Sell,0 days,-0.0%,Fall by 0%,253.88%
2016-12-04,25.88,2017-09-10,41.15,2014-12-07-2015-06-14,21.78-38.0,Buy,199 days,59.0%,Rise by 22.72%,312.89%
2017-08-20,40.13,2017-09-17,44.91,2016-06-19-2017-08-13,19.51-48.99,Sell,19 days,-11.91%,Fall by 14.45%,300.98%
2017-09-17,44.91,2017-09-24,42.37,2015-06-14-2016-06-19,21.28-35.45,Sell,4 days,5.66%,Fall by 12.04%,306.63%
2017-10-22,39.0,2018-02-25,48.35,2016-06-19-2017-08-13,19.51-48.99,Buy,89 days,23.97%,Rise by -17.68%,330.61%
2017-11-12,39.96,2017-11-12,39.96,2014-12-07-2017-08-13,21.78-48.99,Buy,0 days,0.0%,Rise by 0%,330.61%
2018-02-11,42.93,2018-02-25,48.35,2016-06-19-2018-02-04,19.51-50.68,Sell,9 days,-12.63%,Fall by 17.68%,317.98%
2018-03-11,45.71,2018-03-25,40.87,2017-08-13-2017-10-29,39.2-44.91,Sell,9 days,10.59%,Fall by 12.63%,328.57%
2018-04-22,37.44,2018-05-13,36.95,2017-10-29-2018-02-04,35.79-50.68,Sell,14 days,1.31%,Fall by 12.8%,329.88%
2018-05-13,36.95,2018-05-13,36.95,2016-06-19-2018-02-04,19.51-50.68,Buy,0 days,0.0%,Rise by 0%,329.88%
2019-05-12,28.17,2019-05-12,28.17,2016-10-09-2018-11-25,22.83-25.7,Sell,0 days,-0.0%,Fall by 0%,329.88%
2019-06-16,27.05,2020-09-27,74.67,2014-12-07-2018-02-04,21.78-50.68,Buy,334 days,176.04%,Rise by 42.08%,505.92%
2019-09-01,30.5,2019-09-29,27.82,2018-06-24-2018-11-25,22.83-40.37,Sell,19 days,8.79%,Fall by -35.37%,514.71%
2020-04-12,42.16,2020-04-12,42.16,2015-06-14-2018-11-25,22.83-35.45,Sell,0 days,-0.0%,Fall by 0%,514.71%
2020-08-16,62.06,2020-08-23,74.98,2018-02-04-2018-11-25,22.83-45.5,Sell,4 days,-20.82%,Fall by 9.11%,493.89%
2021-03-07,90.62,2021-03-14,84.02,2017-10-29-2021-02-21,35.79-108.29,Sell,4 days,7.28%,Fall by 10.13%,501.17%
2021-03-14,84.02,2021-04-11,80.41,2018-11-25-2021-02-21,19.21-108.29,Sell,19 days,4.3%,Fall by 11.47%,505.47%
2021-04-11,80.41,2021-04-11,80.41,2018-11-25-2021-02-21,19.21-108.29,Buy,0 days,0.0%,Rise by 0%,505.47%
2021-05-09,75.51,2021-05-09,75.51,2018-11-25-2021-02-21,19.21-108.29,Buy,0 days,0.0%,Rise by 0%,505.47%
2021-08-08,69.59,2021-08-15,69.86,2021-02-21-2021-05-16,74.345-102.26,Sell,4 days,-0.39%,Fall by 2.32%,505.08%
2021-12-19,71.04,2021-12-26,68.65,2021-08-01-2021-11-28,61.65-92.69,Sell,4 days,3.36%,Fall by 30.09%,508.45%
2022-01-02,70.07,2022-01-23,73.46,2021-02-21-2021-08-01,72.2-102.26,Sell,14 days,-4.84%,Fall by 34.67%,503.61%
2022-04-03,59.09,2022-06-19,65.23,2017-10-29-2018-02-04,35.79-50.68,Buy,54 days,10.39%,Rise by -12.54%,514.0%
2023-02-12,52.29,2023-02-12,52.29,2022-07-03-2022-10-30,42.57-62.91,Sell,0 days,-0.0%,Fall by 0%,514.0%
2024-06-23,28.1,2024-06-30,25.84,2019-07-28-2024-01-28,24.15-30.48,Sell,4 days,8.04%,Fall by -34.21%,522.04%
2024-10-20,39.98,2024-11-10,38.35,2024-01-28-2024-10-13,20.82-47.82,Sell,14 days,4.08%,Fall by 13.69%,526.12%
2024-11-17,35.0,2024-11-17,35.0,2021-11-28-2024-01-28,24.15-85.78,Sell,0 days,-0.0%,Fall by 0%,526.12%
2025-04-13,36.42,2025-04-20,34.72,2024-05-19-2024-08-11,26.08-32.085,Sell,4 days,4.67%,Fall by 10.43%,530.79%
2025-05-11,33.86,2025-05-11,33.86,2024-01-28-2024-10-13,20.82-47.82,Buy,0 days,0.0%,Rise by 0%,530.79%
