Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2003-06-30,27.09,2003-12-31,31.49,Buy,131 days,Rise by 18.090000%,16.24,
2004-12-31,35.29,2007-02-28,38.28,Buy,562 days,Rise by -1.840000%,8.47,
2005-09-30,32.49,2006-09-30,34.95,Sell,260 days,Fall by 0.650000%,-7.57,
2005-10-31,31.83,2006-09-30,34.95,Sell,239 days,Fall by -1.410000%,-9.8,
2006-10-31,37.21,2007-11-30,34.65,Buy,282 days,Rise by 7.770000%,-6.88,
2006-11-30,37.68,2009-01-31,19.28,Buy,566 days,Rise by 6.420000%,-48.83,
2008-01-31,32.58,2008-09-30,27.9,Sell,172 days,Fall by 12.580000%,14.36,
2008-11-30,20.49,2009-04-30,23.29,Sell,107 days,Fall by -97.360000%,-13.67,
2009-12-31,29.77,2010-11-30,36.15,Buy,237 days,Rise by 36.210000%,21.43,
2010-03-31,32.84,2011-01-31,37.18,Buy,217 days,Rise by 23.480000%,13.22,
2010-12-31,37.41,2011-07-31,39.65,Buy,150 days,Rise by 21.920000%,5.99,
2011-08-31,37.57,2012-01-31,41.32,Sell,108 days,Fall by -77.910000%,-9.98,
2012-03-31,45.09,2013-03-31,53.0,Buy,259 days,Rise by 48.240000%,17.54,
2012-04-30,45.61,2013-03-31,53.0,Buy,239 days,Rise by 46.550000%,16.2,
2013-03-31,53.0,2013-08-31,57.68,Buy,109 days,Rise by 26.110000%,8.83,
2013-04-30,54.61,2013-10-31,63.41,Buy,131 days,Rise by 22.400000%,16.11,
2013-05-31,56.12,2013-10-31,63.41,Buy,108 days,Rise by 19.100000%,12.99,
2017-12-31,98.69,2018-08-31,116.95,Buy,173 days,Rise by 18.780000%,18.5,
2021-11-30,204.44,2023-11-30,168.78,Buy,521 days,Rise by -20.330000%,-17.44,
2022-02-28,177.43,2022-07-31,162.83,Sell,109 days,Fall by 12.350000%,8.23,
2023-06-30,169.81,2024-12-31,224.35,Buy,391 days,Rise by 8.600000%,32.12,
2023-07-31,173.74,2024-12-31,224.35,Buy,370 days,Rise by 6.140000%,29.13,
2024-12-31,224.35,2024-12-31,224.35,Buy,0 days,Rise by 6.940000%,0.0,
