Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2002-07-31,1.607,2002-10-31,1.4931,2000-01-31-2002-05-31,0.9106-1.8557,Sell,66 days,7.09%,Fall by -49.45%,7.09%,
2002-08-31,1.5611,2002-10-31,1.4931,2001-09-30-2002-05-31,1.0904-1.8557,Sell,43 days,4.36%,Fall by -49.45%,11.44%,
2003-01-31,1.4848,2005-10-31,2.1598,2001-09-30-2002-05-31,1.0904-1.8557,Buy,716 days,45.46%,Rise by 10.71%,56.9%,
2004-05-31,1.8512,2005-07-31,2.5785,2001-09-30-2004-01-31,1.0904-1.9559,Buy,304 days,39.29%,Rise by -15.38%,96.19%,
2005-08-31,2.292,2005-10-31,2.1598,2003-04-30-2005-07-31,1.3278-2.6777,Sell,43 days,5.77%,Fall by 1.53%,101.96%,
2005-10-31,2.1598,2005-11-30,2.0055,2000-01-31-2005-07-31,0.9106-2.6777,Sell,22 days,7.14%,Fall by -6.04%,109.1%,
2005-11-30,2.0055,2006-02-28,2.0606,2002-05-31-2003-04-30,1.4463-1.6452,Sell,64 days,-2.75%,Fall by -3.21%,106.36%,
2006-02-28,2.0606,2020-02-29,7.87,2003-04-30-2005-07-31,1.3278-2.6777,Buy,3653 days,281.93%,Rise by -18.93%,388.28%,
2007-08-31,3.3388,2007-10-31,3.1625,2003-04-30-2007-07-31,1.3278-3.8567,Sell,43 days,5.28%,Fall by 20.56%,393.56%,
2007-10-31,3.1625,2008-01-31,3.0303,2001-09-30-2007-07-31,1.0904-3.8567,Sell,66 days,4.18%,Fall by 29.09%,397.75%,
2008-01-31,3.0303,2008-02-29,2.7328,2000-01-31-2007-07-31,0.9106-3.8567,Sell,21 days,9.82%,Fall by 17.74%,407.56%,
2008-04-30,2.3471,2008-05-31,2.3912,2005-12-31-2007-07-31,1.9724-3.8567,Sell,22 days,-1.88%,Fall by 15.67%,405.68%,
2008-05-31,2.3912,2014-06-30,3.9,2001-09-30-2007-07-31,1.0904-3.8567,Buy,1585 days,63.1%,Rise by 38.72%,468.78%,
2009-02-28,1.9504,2017-01-31,6.84,2003-04-30-2004-01-31,1.3278-1.9559,Buy,2066 days,250.7%,Rise by -10.53%,719.48%,
2009-06-30,1.7741,2009-09-30,2.0496,2001-09-30-2004-01-31,1.0904-1.9559,Sell,66 days,-15.53%,Fall by -30.38%,703.95%,
2009-09-30,2.0496,2020-02-29,7.87,2003-04-30-2007-07-31,1.3278-3.8567,Buy,2717 days,283.98%,Rise by -18.93%,987.93%,
2010-06-30,2.0778,2010-10-31,2.3333,2005-07-31-2009-07-31,1.9835-2.5014,Sell,87 days,-12.3%,Fall by -40.24%,975.63%,
2012-05-31,2.8611,2014-07-31,3.82,2000-01-31-2007-07-31,0.9106-3.8567,Buy,565 days,33.52%,Rise by 41.62%,1009.15%,
2012-08-31,2.8889,2014-07-31,3.82,2005-12-31-2007-07-31,1.9724-3.8567,Buy,499 days,32.23%,Rise by 41.62%,1041.38%,
2014-07-31,3.82,2014-08-31,3.67,2011-12-31-2014-03-31,2.2722-4.4444,Sell,21 days,3.93%,Fall by -86.38%,1045.3%,
