Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2006-08-31,26.15,2010-05-31,14.45,Buy,976 days,Rise by -0.250000%,-44.74,
2006-09-30,26.91,2010-05-31,14.45,Buy,954 days,Rise by -11.990000%,-46.3,
2007-12-31,21.57,2008-06-30,16.58,Sell,129 days,Fall by 14.830000%,23.14,
2008-04-30,19.08,2008-12-31,16.8,Sell,174 days,Fall by 11.930000%,11.93,
2008-06-30,16.58,2009-01-31,13.83,Sell,154 days,Fall by 16.540000%,16.54,
2011-01-31,17.29,2011-05-31,20.35,Buy,85 days,Rise by 18.770000%,17.73,
2011-02-28,18.25,2012-03-31,21.49,Buy,284 days,Rise by 12.470000%,17.72,
2012-07-31,22.81,2013-03-31,27.38,Buy,173 days,Rise by 20.920000%,20.05,
2013-01-31,25.88,2013-10-31,29.12,Buy,194 days,Rise by 7.150000%,12.5,
2013-07-31,27.73,2014-02-28,30.46,Buy,151 days,Rise by 9.890000%,9.85,
2016-02-29,28.15,2017-01-31,30.1,Sell,240 days,Fall by -6.880000%,-6.94,
2016-03-31,28.12,2017-01-31,30.1,Sell,217 days,Fall by -6.980000%,-7.05,
2017-09-30,33.87,2018-09-30,41.81,Buy,259 days,Rise by 29.500000%,23.45,
2018-09-30,41.81,2021-04-30,38.65,Buy,673 days,Rise by -11.870000%,-7.56,
2019-06-30,41.1,2021-04-30,38.65,Buy,478 days,Rise by -11.080000%,-5.96,
2019-08-31,33.73,2020-05-31,36.23,Sell,194 days,Fall by 8.190000%,-7.43,
2020-02-29,31.71,2021-06-30,39.16,Sell,346 days,Fall by -5.620000%,-23.5,
2020-10-31,33.66,2021-07-31,42.81,Sell,194 days,Fall by -30.000000%,-27.18,
2021-04-30,38.65,2021-10-31,43.74,Buy,130 days,Rise by 52.780000%,13.17,
2021-11-30,53.73,2024-11-30,26.21,Buy,783 days,Rise by -15.820000%,-51.22,
2023-09-30,33.17,2024-02-29,26.56,Sell,107 days,Fall by 19.930000%,19.93,
