Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2013-06-23,59.18,2013-07-21,65.09,Sell,19 days,Fall by -15.290000%,-9.99,
2013-10-20,69.53,2013-12-01,70.44,Buy,29 days,Rise by 3.350000%,1.31,
2014-07-20,79.7,2014-09-14,82.16,Buy,39 days,Rise by 3.090000%,3.09,
2015-01-18,75.51,2015-02-08,76.07,Sell,14 days,Fall by 0.560000%,-0.74,
2015-01-25,75.42,2015-02-08,76.07,Sell,9 days,Fall by 0.440000%,-0.86,
2015-04-19,80.76,2016-05-22,77.85,Buy,284 days,Rise by -12.230000%,-3.6,
2015-05-17,78.78,2015-07-12,76.58,Sell,39 days,Fall by 10.030000%,2.79,
2015-08-23,72.8,2015-10-25,74.85,Sell,44 days,Fall by 7.900000%,-2.82,
2016-04-24,77.58,2016-08-07,79.46,Buy,74 days,Rise by 5.100000%,2.42,
2016-05-22,77.85,2016-08-07,79.46,Buy,54 days,Rise by 4.740000%,2.07,
2016-10-09,81.9,2016-12-04,87.73,Buy,39 days,Rise by 20.990000%,7.12,
2016-10-23,84.5,2016-12-11,90.3,Buy,34 days,Rise by 17.270000%,6.86,
2016-12-18,91.63,2017-02-05,94.6,Buy,34 days,Rise by 8.140000%,3.24,
2017-02-19,99.09,2017-11-12,99.84,Buy,189 days,Rise by -3.840000%,0.76,
2017-04-23,94.55,2017-09-10,90.53,Sell,99 days,Fall by 4.250000%,4.25,
2017-10-08,98.11,2017-11-12,99.84,Buy,24 days,Rise by 9.800000%,1.76,
2018-01-14,105.16,2018-10-28,94.49,Buy,204 days,Rise by -4.360000%,-10.15,
2018-04-08,97.3,2018-06-24,101.37,Sell,54 days,Fall by 2.890000%,-4.18,
2018-04-15,96.06,2018-06-24,101.37,Sell,49 days,Fall by 1.630000%,-5.53,
2018-07-22,101.48,2018-09-16,103.07,Buy,39 days,Rise by 2.570000%,1.57,
2019-04-21,107.06,2019-12-29,103.47,Buy,179 days,Rise by -1.280000%,-3.35,
2019-08-25,97.6,2019-09-15,105.25,Sell,14 days,Fall by -5.710000%,-7.84,
2019-09-22,107.96,2020-12-27,104.91,Buy,329 days,Rise by 1.190000%,-2.83,
2020-03-08,97.5,2020-03-29,82.54,Sell,14 days,Fall by 14.670000%,15.34,
2020-08-16,97.46,2020-12-06,105.15,Buy,79 days,Rise by 10.980000%,7.89,
2021-03-21,116.54,2021-05-30,125.62,Buy,49 days,Rise by 8.300000%,7.79,
2022-04-10,136.66,2022-05-22,127.25,Sell,29 days,Fall by 13.190000%,6.89,
2022-05-01,129.75,2022-07-10,127.56,Sell,49 days,Fall by 8.570000%,1.69,
2022-10-30,125.57,2022-12-04,134.21,Buy,24 days,Rise by 10.530000%,6.88,
2022-11-06,127.32,2022-12-11,130.91,Buy,24 days,Rise by 9.010000%,2.82,
2022-12-18,127.96,2023-01-15,134.28,Sell,19 days,Fall by 0.900000%,-4.94,
2023-03-19,127.26,2023-04-23,135.3,Sell,24 days,Fall by 3.880000%,-6.32,
2023-04-16,132.79,2024-02-11,131.01,Buy,214 days,Rise by -1.330000%,-1.34,
2023-12-10,125.24,2024-01-14,132.2,Buy,24 days,Rise by 11.070000%,5.56,
2023-12-24,133.67,2024-06-02,148.98,Buy,114 days,Rise by 4.070000%,11.45,
2024-01-07,134.63,2024-06-02,148.98,Buy,104 days,Rise by 3.330000%,10.66,
2024-02-25,133.22,2024-04-07,139.11,Buy,29 days,Rise by 11.830000%,4.42,
2024-04-21,134.57,2024-05-12,141.08,Sell,14 days,Fall by -17.280000%,-4.84,
2024-06-30,145.65,2024-08-04,148.96,Buy,24 days,Rise by 19.520000%,2.27,
2024-07-21,152.64,2024-09-15,168.02,Buy,39 days,Rise by 14.050000%,10.08,
2024-09-01,162.98,2024-10-06,166.2,Buy,24 days,Rise by 6.810000%,1.98,
2025-07-13,180.37,2025-09-07,200.22,Buy,39 days,Rise by 13.920000%,11.01,
2025-08-31,199.58,2025-10-19,204.27,Buy,34 days,Rise by 2.950000%,2.35,
