Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2007-03-04,6.6375,2007-03-18,6.4025,2006-06-18-2007-02-11,3.995-7.6562,Sell,9 days,3.54%,Fall by 2.93%,3.54%,
2007-04-15,6.87,2019-05-05,10.33,2006-06-18-2007-02-11,3.995-7.6562,Buy,3144 days,50.36%,Rise by 11.13%,53.9%,
2007-11-18,5.2688,2007-11-25,4.8875,2007-02-11-2007-08-26,5.8812-7.2888,Sell,4 days,7.24%,Fall by 2.76%,61.14%,
2008-07-06,5.325,2008-07-06,5.325,2007-02-11-2008-03-23,4.375-7.2888,Sell,0 days,-0.0%,Fall by 0%,61.14%,
2008-07-13,4.7675,2008-08-03,5.0563,2008-03-23-2008-06-01,4.0813-6.265,Sell,14 days,-6.06%,Fall by 16.91%,55.08%,
2009-03-22,3.2362,2009-03-22,3.2362,2006-04-23-2008-11-23,3.1675-5.0,Sell,0 days,-0.0%,Fall by 0%,55.08%,
2009-09-06,5.6137,2010-11-07,8.62,2008-03-23-2008-06-01,4.0813-6.265,Buy,304 days,53.55%,Rise by 10.32%,108.64%,
2010-02-21,6.9988,2010-04-18,7.7475,2008-06-01-2008-11-23,3.1675-5.4187,Sell,39 days,-10.7%,Fall by 6.41%,97.94%,
2011-02-13,8.39,2011-03-20,8.0688,2007-02-11-2008-11-23,3.1675-7.2888,Sell,24 days,3.83%,Fall by 11.09%,101.77%,
2011-03-13,8.4438,2016-05-08,9.2,2008-11-23-2011-01-09,2.6375-9.74,Buy,1344 days,8.96%,Rise by -10.71%,110.72%,
2011-03-20,8.0688,2011-04-03,9.1388,2008-03-23-2011-01-09,4.0813-9.74,Sell,9 days,-13.26%,Fall by 13.95%,97.46%,
2011-04-17,7.9012,2011-08-07,7.1737,2008-11-23-2011-01-09,2.6375-9.74,Sell,79 days,9.21%,Fall by 15.96%,106.67%,
2011-12-04,6.6013,2011-12-18,6.2962,2011-01-09-2011-09-25,6.3463-9.3775,Sell,9 days,4.62%,Fall by 13.18%,111.29%,
2012-11-11,5.3812,2012-12-16,5.21,2012-02-26-2012-07-29,4.9575-7.39,Sell,24 days,3.18%,Fall by 3.79%,114.47%,
2013-04-14,5.3875,2013-04-21,5.2175,2012-07-29-2013-03-03,4.7413-6.9637,Sell,4 days,3.16%,Fall by 3.83%,117.63%,
2013-09-22,5.985,2013-10-13,6.675,2012-10-07-2012-12-23,5.3538-6.0738,Sell,14 days,-11.53%,Fall by 3.69%,106.1%,
2014-04-13,6.6438,2014-04-13,6.6438,2012-10-07-2013-06-30,5.2125-6.0738,Sell,0 days,-0.0%,Fall by 0%,106.1%,
2014-05-04,6.6838,2015-05-10,7.805,2013-06-30-2014-03-09,4.8637-7.9,Buy,264 days,16.77%,Rise by 15.12%,122.87%,
2014-05-18,6.65,2014-05-25,6.5813,2013-06-30-2014-03-09,4.8637-7.9,Sell,4 days,1.03%,Fall by -18.48%,123.91%,
2015-01-11,8.39,2015-02-22,9.23,2014-03-09-2014-06-01,6.6875-7.47,Sell,29 days,-10.01%,Fall by 13.84%,113.9%,
2015-04-26,7.9525,2015-05-24,7.9575,2013-06-30-2015-02-22,4.8637-9.32,Sell,19 days,-0.06%,Fall by 2.73%,113.83%,
2015-05-24,7.9575,2016-05-08,9.2,2014-06-01-2015-02-22,6.2575-9.32,Buy,249 days,15.61%,Rise by -10.71%,129.45%,
2015-09-06,8.46,2015-10-04,9.445,2014-06-01-2015-02-22,6.2575-9.32,Sell,19 days,-11.64%,Fall by 14.19%,117.8%,
2015-09-27,8.905,2015-11-15,8.51,2015-02-22-2015-05-10,8.0-8.985,Sell,34 days,4.44%,Fall by 4.99%,122.24%,
2015-10-18,9.02,2015-11-15,8.51,2014-06-01-2015-10-11,6.2575-9.73,Sell,19 days,5.65%,Fall by 4.99%,127.89%,
2015-12-06,8.185,2016-03-06,9.22,2012-07-29-2015-10-11,4.7413-9.73,Sell,64 days,-12.65%,Fall by 10.14%,115.25%,
2015-12-20,8.175,2016-01-24,8.95,2013-06-30-2015-10-11,4.8637-9.73,Sell,24 days,-9.48%,Fall by 11.17%,105.77%,
2016-06-12,9.04,2016-07-17,8.405,2014-06-01-2016-04-17,6.2575-10.235,Sell,24 days,7.02%,Fall by 10.53%,112.79%,
2016-07-17,8.405,2016-08-07,8.125,2008-03-23-2016-04-17,4.0813-10.235,Sell,14 days,3.33%,Fall by 10.71%,116.12%,
2016-07-31,8.215,2016-08-21,7.95,2008-11-23-2016-04-17,2.6375-10.235,Sell,14 days,3.23%,Fall by 12.64%,119.35%,
2016-09-11,8.035,2016-10-30,7.645,2013-06-30-2016-04-17,4.8637-10.235,Sell,34 days,4.85%,Fall by 9.22%,124.2%,
2016-09-18,8.035,2016-10-30,7.645,2012-07-29-2016-04-17,4.7413-10.235,Sell,29 days,4.85%,Fall by 9.22%,129.06%,
2016-11-20,6.945,2016-12-11,7.37,2012-07-29-2014-03-09,4.7413-7.9,Sell,14 days,-6.12%,Fall by 5.83%,122.94%,
2016-12-11,7.37,2019-10-13,10.97,2013-06-30-2016-04-17,4.8637-10.235,Buy,739 days,48.85%,Rise by -10.39%,171.78%,
2017-05-07,7.4,2017-05-07,7.4,2015-02-22-2017-02-05,7.055-8.985,Sell,0 days,-0.0%,Fall by 0%,171.78%,
2018-04-29,8.81,2019-05-05,10.33,2008-11-23-2016-04-17,2.6375-10.235,Buy,264 days,17.25%,Rise by 11.13%,189.04%,
2018-10-21,9.58,2018-10-28,9.02,2018-01-28-2018-04-15,9.11-8.995,Sell,4 days,5.85%,Fall by -16.08%,194.88%,
2019-10-20,10.57,2019-10-27,9.2,2017-02-05-2019-09-08,6.71-12.08,Sell,4 days,12.96%,Fall by 24.57%,207.84%,
2019-11-10,9.68,2020-01-12,10.65,2013-06-30-2019-09-08,4.8637-12.08,Sell,44 days,-10.02%,Fall by 21.31%,197.82%,
2019-11-24,9.6,2020-01-12,10.65,2014-06-01-2019-09-08,6.2575-12.08,Sell,34 days,-10.94%,Fall by 21.31%,186.89%,
2020-03-29,8.51,2020-04-05,7.56,2019-04-14-2019-10-27,9.43-10.45,Sell,4 days,11.16%,Fall by -150.13%,198.05%,
2020-04-12,8.52,2020-04-12,8.52,2014-06-01-2019-09-08,6.2575-12.08,Buy,0 days,0.0%,Rise by 0%,198.05%,
2020-11-22,14.91,2020-12-27,16.6,2019-09-08-2020-03-29,9.13-11.22,Sell,24 days,-11.33%,Fall by -7.77%,186.71%,
2022-03-13,24.01,2022-03-13,24.01,2012-07-29-2022-01-16,4.7413-26.39,Buy,0 days,0.0%,Rise by 0%,186.71%,
2022-04-17,20.46,2022-05-15,19.45,2020-03-29-2022-01-16,6.76-26.39,Sell,19 days,4.94%,Fall by 10.64%,191.65%,
2022-04-24,20.26,2022-05-15,19.45,2008-11-23-2022-01-16,2.6375-26.39,Sell,14 days,4.0%,Fall by 10.64%,195.65%,
2022-06-12,18.33,2022-06-12,18.33,2013-06-30-2022-01-16,4.8637-26.39,Buy,0 days,0.0%,Rise by 0%,195.65%,
2022-10-09,17.06,2022-10-09,17.06,2020-03-29-2022-01-16,6.76-26.39,Buy,0 days,0.0%,Rise by 0%,195.65%,
