Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Spread,Actual Rise/Fall wrt Entry,Return,Cum-Return
2008-04-13,51.48,2008-09-07,42.73,Buy,104 Days,8.47,Rise by 9.19%,-17.0%,-17.0%
2008-04-20,53.51,2008-06-22,50.98,Sell,44 Days,-18.32,Fall by 9.83%,4.73%,-12.27%
2009-03-22,25.91,2009-05-10,33.32,Buy,34 Days,6.79,Rise by 28.6%,28.6%,16.33%
2011-03-20,43.56,2011-04-10,46.34,Sell,14 Days,-11.63,Fall by -3.51%,-6.38%,9.95%
2012-04-15,39.3,2012-05-13,38.09,Sell,19 Days,-13.42,Fall by 11.45%,3.08%,13.03%
2013-05-12,44.84,2016-01-10,36.84,Buy,694 Days,13.36,Rise by -3.14%,-17.84%,-4.81%
2013-08-25,43.15,2013-10-20,46.62,Sell,39 Days,-13.9,Fall by -4.33%,-8.04%,-12.86%
2015-08-02,44.08,2015-08-23,40.44,Sell,14 Days,-19.6,Fall by 11.3%,8.26%,-4.6%
2016-01-17,35.65,2016-03-06,38.63,Sell,34 Days,-27.63,Fall by -5.05%,-8.36%,-12.96%
2016-11-20,39.39,2017-08-06,47.48,Buy,184 Days,20.08,Rise by 10.74%,20.54%,7.58%
2018-04-15,50.15,2018-06-24,47.82,Sell,49 Days,-16.67,Fall by 5.78%,4.65%,12.23%
2021-01-24,55.39,2022-06-12,46.54,Buy,359 Days,8.07,Rise by 3.34%,-15.98%,-3.75%
2021-10-03,55.68,2022-01-30,53.1,Sell,84 Days,-12.57,Fall by 2.46%,4.63%,0.88%
2023-06-11,48.84,2025-05-18,59.01,Buy,504 Days,20.25,Rise by 4.71%,20.82%,21.71%
2025-01-19,52.74,2025-02-16,55.91,Sell,19 Days,-15.14,Fall by 2.88%,-6.01%,15.7%
2025-07-06,61.25,2025-07-06,61.25,Buy,0 Days,11.9,Rise by 0%,0.0%,15.7%
