Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2008-08-24,1.854,2008-09-07,1.7686,2007-11-11-2008-02-24,1.9707-2.0792,Sell,9 days,4.61%,Fall by 10.01%,4.61%,
2009-09-13,1.6681,2009-09-13,1.6681,2007-01-28-2009-01-25,1.4909-1.9574,Sell,0 days,-0.0%,Fall by 0%,4.61%,
2009-11-01,1.6448,2009-11-01,1.6448,2009-01-25-2009-08-09,1.353-1.7005,Buy,0 days,0.0%,Rise by 0%,4.61%,
2009-12-27,1.6019,2010-01-17,1.627,2009-08-09-2009-10-18,1.6359-1.6685,Sell,14 days,-1.57%,Fall by 8.43%,3.04%,
2010-09-12,1.5426,2010-09-12,1.5426,2009-08-09-2010-05-23,1.454-1.6685,Sell,0 days,-0.0%,Fall by 0%,3.04%,
2011-07-31,1.6368,2014-06-01,1.6724,2010-05-23-2011-05-01,1.4239-1.6743,Buy,739 days,2.17%,Rise by -10.23%,5.21%,
2011-12-04,1.5683,2011-12-11,1.5638,2011-05-01-2011-10-09,1.5642-1.6435,Sell,4 days,0.29%,Fall by 1.55%,5.5%,
2012-07-29,1.5686,2012-07-29,1.5686,2009-08-09-2012-01-29,1.5728-1.6685,Sell,0 days,-0.0%,Fall by 0%,5.5%,
2013-07-28,1.5382,2013-07-28,1.5382,2012-05-06-2013-03-17,1.5174-1.6144,Sell,0 days,-0.0%,Fall by 0%,5.5%,
2013-11-10,1.6089,2014-09-28,1.6331,2013-01-06-2013-07-14,1.5189-1.6015,Sell,229 days,-1.5%,Fall by 8.07%,4.0%,
2014-06-15,1.6959,2014-09-07,1.6294,2007-01-28-2012-01-29,1.5728-1.9574,Sell,59 days,3.92%,Fall by 7.86%,7.92%,
2014-09-28,1.6331,2014-09-28,1.6331,2013-07-14-2014-07-20,1.4819-1.7187,Buy,0 days,0.0%,Rise by 0%,7.92%,
2015-02-08,1.5326,2015-02-08,1.5326,2012-01-29-2014-07-20,0.6374-1.7187,Buy,0 days,0.0%,Rise by 0%,7.92%,
2015-04-05,1.4831,2015-04-05,1.4831,2007-11-11-2012-01-29,1.5728-2.0792,Sell,0 days,-0.0%,Fall by 0%,7.92%,
2015-04-12,1.4715,2015-05-03,1.5355,2013-07-14-2014-07-20,1.4819-1.7187,Sell,14 days,-4.35%,Fall by 1.41%,3.57%,
2015-07-26,1.552,2015-09-20,1.5569,2014-07-20-2015-04-19,1.5053-1.704,Sell,39 days,-0.32%,Fall by 8.62%,3.25%,
2015-09-20,1.5569,2015-09-20,1.5569,2015-04-19-2015-06-21,1.4574-1.5931,Buy,0 days,0.0%,Rise by 0%,3.25%,
2016-01-17,1.4427,2016-02-07,1.4581,2015-04-19-2015-06-21,1.4574-1.5931,Sell,14 days,-1.07%,Fall by 11.42%,2.19%,
2016-01-24,1.4227,2016-01-24,1.4227,2012-01-29-2014-07-20,0.6374-1.7187,Sell,0 days,-0.0%,Fall by 0%,2.19%,
2016-02-07,1.4581,2016-02-07,1.4581,2012-01-29-2013-01-06,0.6374-1.6384,Buy,0 days,0.0%,Rise by 0%,2.19%,
2016-06-12,1.4464,2016-06-12,1.4464,2012-05-06-2016-03-06,1.4237-1.6144,Sell,0 days,-0.0%,Fall by 0%,2.19%,
2016-06-26,1.4558,2016-06-26,1.4558,2012-01-29-2013-01-06,0.6374-1.6384,Sell,0 days,-0.0%,Fall by 0%,2.19%,
2016-07-31,1.3162,2016-10-09,1.2402,2014-07-20-2016-03-06,1.4237-1.704,Sell,49 days,5.77%,Fall by 1.91%,7.96%,
2016-10-16,1.2222,2016-11-13,1.2553,2014-07-20-2016-07-10,1.333-1.704,Sell,19 days,-2.71%,Fall by 3.09%,5.25%,
2017-01-15,1.2165,2017-02-05,1.252,2016-06-26-2016-10-30,1.2273-1.3239,Sell,14 days,-2.92%,Fall by -1.26%,2.33%,
2017-06-25,1.2678,2017-06-25,1.2678,2013-06-23-2017-01-22,1.24-1.5371,Sell,0 days,-0.0%,Fall by 0%,2.33%,
2018-06-17,1.3257,2018-06-17,1.3257,2017-01-22-2018-04-22,1.1995-1.4377,Buy,0 days,0.0%,Rise by 0%,2.33%,
2018-10-28,1.2825,2018-11-18,1.2767,2018-04-22-2018-08-19,1.2818-1.4009,Sell,14 days,0.45%,Fall by 1.08%,2.79%,
2019-04-07,1.3077,2019-05-12,1.301,2018-04-22-2018-12-16,1.2757-1.4009,Sell,24 days,0.51%,Fall by 7.06%,3.3%,
2019-05-12,1.301,2020-01-05,1.3153,2018-12-16-2019-03-03,1.2481-1.3349,Buy,169 days,1.1%,Rise by -12.61%,4.4%,
2019-08-04,1.2124,2019-09-01,1.2187,2018-12-16-2019-03-03,1.2481-1.3349,Sell,19 days,-0.52%,Fall by 5.69%,3.88%,
2019-12-01,1.2913,2019-12-01,1.2913,2012-05-06-2019-09-08,1.2353-1.6144,Sell,0 days,-0.0%,Fall by 0%,3.88%,
2020-01-19,1.3079,2020-01-19,1.3079,2013-06-23-2019-09-08,1.2353-1.5371,Sell,0 days,-0.0%,Fall by 0%,3.88%,
2020-03-22,1.1494,2020-04-05,1.2395,2019-09-08-2019-12-15,1.1959-1.351,Sell,9 days,-7.84%,Fall by 1.39%,-3.96%,
2020-06-07,1.2609,2020-06-07,1.2609,2019-09-08-2019-12-15,1.1959-1.351,Buy,0 days,0.0%,Rise by 0%,-3.96%,
2020-07-19,1.256,2020-07-19,1.256,2013-01-06-2020-03-22,1.24-1.6015,Sell,0 days,-0.0%,Fall by 0%,-3.96%,
2020-10-11,1.294,2020-10-11,1.294,2018-12-16-2019-12-15,1.2481-1.351,Buy,0 days,0.0%,Rise by 0%,-3.96%,
2021-04-04,1.3835,2021-04-11,1.3734,2010-11-07-2012-01-29,1.5728-1.5967,Sell,4 days,0.73%,Fall by -0.19%,-3.23%,
2021-08-08,1.3928,2021-08-08,1.3928,2019-09-08-2021-06-06,1.1959-1.4247,Buy,0 days,0.0%,Rise by 0%,-3.23%,
2021-10-17,1.3669,2021-10-17,1.3669,2020-03-22-2021-06-06,1.1477-1.4247,Buy,0 days,0.0%,Rise by 0%,-3.23%,
2022-05-08,1.2364,2022-05-29,1.2617,2018-12-16-2021-06-06,1.2481-1.4247,Sell,14 days,-2.05%,Fall by 6.16%,-5.28%,
2022-07-10,1.2028,2022-07-31,1.2173,2019-09-08-2021-06-06,1.1959-1.4247,Sell,14 days,-1.21%,Fall by 8.31%,-6.48%,
2022-09-18,1.1453,2022-10-16,1.1304,2020-03-22-2021-06-06,1.1477-1.4247,Sell,19 days,1.3%,Fall by -5.48%,-5.18%,
2023-01-22,1.2393,2023-01-22,1.2393,2013-06-23-2022-10-02,1.1234-1.5371,Sell,0 days,-0.0%,Fall by 0%,-5.18%,
2023-03-05,1.1952,2023-03-05,1.1952,2016-06-26-2022-10-02,1.1234-1.3239,Sell,0 days,-0.0%,Fall by 0%,-5.18%,
2023-08-20,1.275,2023-09-24,1.2294,2014-07-20-2022-10-02,1.1234-1.704,Sell,24 days,3.58%,Fall by -2.48%,-1.61%,
2023-10-22,1.2137,2025-07-27,1.351,2022-10-02-2023-07-16,1.0379-1.3142,Buy,459 days,11.31%,Rise by 0.5%,9.71%,
2024-02-04,1.2747,2024-02-25,1.2664,2023-07-16-2023-10-08,1.2261-1.2753,Sell,14 days,0.65%,Fall by 1.78%,10.36%,
2024-12-08,1.2759,2024-12-08,1.2759,2023-10-08-2024-09-29,1.2043-1.3433,Buy,0 days,0.0%,Rise by 0%,10.36%,
2025-02-02,1.2424,2025-02-02,1.2424,2022-10-02-2024-09-29,1.0379-1.3433,Buy,0 days,0.0%,Rise by 0%,10.36%,
2025-08-10,1.3452,2025-08-10,1.3452,2018-04-22-2025-01-19,1.2307-1.4009,Sell,0 days,-0.0%,Fall by 0%,10.36%,
