Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2008-10-31,9.58,2008-12-31,11.2,Sell,42 days,Fall by -389.350000%,-16.91,
2010-09-30,21.31,2011-01-31,27.39,Buy,86 days,Rise by 119.990000%,28.53,
2010-11-30,27.44,2011-06-30,33.84,Buy,151 days,Rise by 70.850000%,23.32,
2012-06-30,26.65,2012-09-30,33.48,Sell,64 days,Fall by 11.970000%,-25.63,
2012-09-30,33.48,2016-12-31,15.11,Buy,1109 days,Rise by -17.740000%,-54.87,
2013-04-30,23.46,2013-08-31,22.6,Sell,88 days,Fall by 10.910000%,3.67,
2013-05-31,21.44,2013-08-31,22.6,Sell,65 days,Fall by 10.260000%,-5.41,
2014-10-31,15.5,2015-05-31,15.99,Sell,150 days,Fall by 10.520000%,-3.16,
2014-11-30,14.83,2015-10-31,14.8,Sell,239 days,Fall by 11.060000%,0.2,
2016-03-31,14.68,2016-08-31,17.72,Buy,108 days,Rise by -6.470000%,20.71,
2018-01-31,16.35,2020-01-31,16.82,Buy,521 days,Rise by -10.640000%,2.87,
2018-07-31,14.61,2018-12-31,14.52,Sell,108 days,Fall by 6.570000%,0.62,
2019-01-31,15.05,2019-12-31,16.68,Buy,237 days,Rise by 13.950000%,10.83,
2019-08-31,17.15,2020-11-30,21.05,Buy,324 days,Rise by -23.910000%,22.74,
2020-08-31,26.23,2022-07-31,18.7,Buy,499 days,Rise by -13.460000%,-28.71,
2022-03-31,22.88,2023-09-30,20.34,Buy,391 days,Rise by -27.530000%,-11.1,
2023-04-30,23.0,2024-08-31,26.35,Buy,349 days,Rise by -11.570000%,14.57,
2023-08-31,22.39,2024-07-31,26.39,Buy,238 days,Rise by 23.980000%,17.87,
2024-04-30,24.05,2024-09-30,28.41,Buy,108 days,Rise by 23.950000%,18.13,
2024-05-31,27.76,2025-08-31,36.19,Buy,325 days,Rise by 7.380000%,30.37,
2025-07-31,33.32,2025-07-31,33.32,Buy,0 days,Rise by 32.080000%,0.0,
