Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2012-09-02,30.79,2012-09-30,33.48,Buy,19 days,Rise by -10.300000%,8.74
2013-04-14,25.28,2013-05-12,22.98,Sell,19 days,Fall by 15.190000%,9.1
2013-11-24,19.13,2014-02-16,20.65,Sell,59 days,Fall by 3.550000%,-7.95
2014-02-23,20.97,2016-05-29,15.39,Buy,589 days,Rise by -10.870000%,-26.61
2014-05-11,18.42,2014-06-22,20.03,Sell,29 days,Fall by 12.490000%,-8.74
2014-06-01,18.08,2014-06-22,20.03,Sell,14 days,Fall by 10.840000%,-10.79
2014-06-22,20.03,2016-05-29,15.39,Buy,504 days,Rise by -10.680000%,-23.17
2014-09-28,16.9,2014-11-23,15.79,Sell,39 days,Fall by 12.250000%,6.57
2014-11-09,15.1,2014-12-14,16.3,Sell,24 days,Fall by 1.320000%,-7.95
2015-01-25,17.51,2016-05-29,15.39,Buy,349 days,Rise by -14.910000%,-12.11
2015-03-29,16.22,2016-05-29,15.39,Buy,304 days,Rise by 3.270000%,-5.12
2015-07-12,14.88,2015-08-09,14.11,Sell,19 days,Fall by 6.450000%,5.17
2016-02-07,14.34,2016-05-08,16.63,Buy,64 days,Rise by 18.410000%,15.97
2016-02-14,14.99,2016-05-15,16.28,Buy,64 days,Rise by 13.280000%,8.61
2016-04-24,16.14,2016-07-10,19.22,Buy,54 days,Rise by 19.890000%,19.08
2017-02-12,17.02,2019-03-24,14.45,Buy,549 days,Rise by 3.000000%,-15.1
2017-05-28,16.4,2019-03-24,14.45,Buy,474 days,Rise by 3.780000%,-11.89
2017-07-23,15.6,2017-09-10,17.02,Buy,34 days,Rise by 9.100000%,9.1
2017-09-10,17.02,2019-03-24,14.45,Buy,399 days,Rise by -12.100000%,-15.1
2017-10-01,15.74,2018-05-20,15.48,Sell,164 days,Fall by 4.960000%,1.65
2017-10-29,15.91,2018-03-18,15.39,Sell,99 days,Fall by 3.270000%,3.27
2017-11-12,15.95,2019-03-24,14.45,Buy,354 days,Rise by 2.880000%,-9.4
2017-12-10,14.96,2018-05-20,15.48,Sell,114 days,Fall by -2.870000%,-3.48
2018-01-14,16.27,2019-03-24,14.45,Buy,309 days,Rise by -0.860000%,-11.19
2018-04-22,16.13,2019-03-24,14.45,Buy,239 days,Rise by -10.110000%,-10.42
2018-05-13,15.7,2019-03-24,14.45,Buy,224 days,Rise by -11.340000%,-7.96
2018-07-22,14.59,2018-09-09,13.32,Sell,34 days,Fall by 9.320000%,8.7
2018-12-16,13.7,2019-01-20,14.37,Buy,24 days,Rise by 9.120000%,4.89
2019-06-23,14.36,2019-08-18,16.02,Buy,39 days,Rise by 19.430000%,11.56
2019-07-28,15.31,2019-09-08,16.87,Buy,29 days,Rise by 10.520000%,10.19
2020-03-22,11.62,2020-03-29,13.44,Sell,4 days,Fall by -83.300000%,-15.66
2020-06-14,16.28,2020-07-19,18.01,Sell,24 days,Fall by -30.840000%,-10.63
2021-03-07,23.36,2021-05-09,25.47,Sell,44 days,Fall by 11.220000%,-9.03
2022-02-20,22.12,2022-03-27,23.48,Buy,24 days,Rise by -12.210000%,6.15
2022-02-27,22.4,2023-02-05,20.57,Buy,244 days,Rise by -13.300000%,-8.17
2022-05-01,21.04,2022-06-05,20.23,Sell,24 days,Fall by 12.980000%,3.85
2022-07-24,17.14,2022-08-14,19.17,Sell,14 days,Fall by -10.040000%,-11.84
2022-08-28,17.36,2022-10-09,18.5,Sell,29 days,Fall by -8.640000%,-6.57
2022-10-09,18.5,2022-12-04,21.29,Buy,39 days,Rise by 20.700000%,15.08
2022-11-13,19.95,2023-01-01,22.02,Buy,34 days,Rise by 11.930000%,10.38
2023-04-16,23.31,2024-05-05,24.22,Buy,274 days,Rise by -11.710000%,3.9
2023-06-18,22.18,2024-04-14,25.63,Buy,214 days,Rise by -11.050000%,15.55
2023-07-16,22.86,2024-05-05,24.22,Buy,209 days,Rise by -11.020000%,5.95
2023-09-03,22.17,2024-04-14,25.63,Buy,159 days,Rise by 5.230000%,15.61
2023-09-17,21.11,2023-11-19,21.75,Sell,44 days,Fall by 2.080000%,-3.03
2024-04-14,25.63,2024-06-09,26.67,Buy,39 days,Rise by 19.550000%,4.06
2024-10-06,29.36,2025-06-22,32.72,Buy,184 days,Rise by 5.590000%,11.44
2025-02-16,29.31,2025-06-22,32.72,Buy,89 days,Rise by 19.520000%,11.63
2025-07-13,35.03,2025-09-28,41.86,Buy,54 days,Rise by 25.640000%,19.5
2025-09-14,38.34,2025-10-19,46.99,Buy,24 days,Rise by 14.790000%,22.56
2025-09-28,41.86,2025-09-28,41.86,Buy,0 days,Rise by 5.140000%,0.0
