Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2010-12-31,119.13,2011-10-31,116.91,Sell,215 days,Fall by 8.860000%,1.86,
2012-10-31,121.02,2013-03-31,123.33,Buy,107 days,Rise by 3.500000%,1.91,
2013-06-30,118.47,2014-02-28,124.59,Sell,173 days,Fall by 2.230000%,-5.17,
2014-02-28,124.59,2017-11-30,110.82,Buy,978 days,Rise by -10.880000%,-11.05,
2014-12-31,115.83,2015-10-31,109.41,Sell,217 days,Fall by 12.170000%,5.54,
2015-09-30,106.98,2016-03-31,102.75,Sell,130 days,Fall by -0.530000%,3.95,
2018-09-30,108.15,2019-10-31,108.19,Buy,282 days,Rise by 0.730000%,0.04,
2019-04-30,108.81,2020-05-31,101.99,Buy,283 days,Rise by 0.670000%,-6.27,
2020-12-31,108.94,2022-01-31,105.57,Buy,281 days,Rise by 0.970000%,-3.09,
2021-08-31,110.0,2024-04-30,93.43,Buy,694 days,Rise by -11.260000%,-15.06,
2023-10-31,88.92,2023-12-31,94.73,Sell,43 days,Fall by -7.370000%,-6.53,
2024-08-31,96.82,2024-08-31,96.82,Buy,0 days,Rise by 0.590000%,0.0,
