Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1983-06-30,0.2182,1983-07-31,0.1557,1982-07-31-1983-06-30,0.0491-0.2824,Sell,21 days,28.64%,Fall by 30.12%,28.64%,
1984-01-31,0.1105,1991-07-31,0.4129,1982-07-31-1983-06-30,0.0491-0.2824,Buy,1956 days,273.67%,Rise by 45.97%,302.31%,
1988-03-31,0.3571,1988-06-30,0.4129,1983-06-30-1985-08-31,0.072-0.2042,Sell,65 days,-15.63%,Fall by 18.65%,286.68%,
1991-04-30,0.4911,1991-05-31,0.4196,1985-08-31-1991-04-30,0.0647-0.654,Sell,23 days,14.56%,Fall by 3.98%,301.24%,
1991-06-30,0.3705,1991-07-31,0.4129,1990-10-31-1991-04-30,0.2165-0.654,Sell,22 days,-11.44%,Fall by 2.42%,289.8%,
1991-09-30,0.442,1991-09-30,0.442,1987-10-31-1990-10-31,0.2857-0.2467,Sell,0 days,-0.0%,Fall by 0%,289.8%,
1993-06-30,0.3527,1993-07-31,0.2478,1992-10-31-1993-01-31,0.3705-0.5826,Sell,22 days,29.74%,Fall by 4.52%,319.54%,
1995-08-31,0.3839,1995-09-30,0.3326,1993-10-31-1995-06-30,0.1964-0.4475,Sell,21 days,13.36%,Fall by 26.19%,332.9%,
1997-04-30,0.1518,2000-12-31,0.2656,1985-08-31-1991-04-30,0.0647-0.654,Buy,957 days,74.97%,Rise by 66.19%,407.87%,
1997-10-31,0.1521,1997-12-31,0.1172,1996-07-31-1997-08-31,0.1429-0.264,Sell,43 days,22.95%,Fall by -539.93%,430.82%,
1998-01-31,0.1635,1998-02-28,0.2109,1991-04-30-1996-07-31,0.2031-0.4866,Sell,19 days,-28.99%,Fall by -330.25%,401.82%,
2000-04-30,1.1077,2000-05-31,0.75,1997-12-31-2000-03-31,0.1138-1.3426,Sell,22 days,32.29%,Fall by 53.43%,434.12%,
2000-08-31,1.0882,2000-08-31,1.0882,1993-01-31-1997-12-31,0.1602-0.5112,Sell,0 days,-0.0%,Fall by 0%,434.12%,
2001-11-30,0.3804,2006-05-31,2.1346,1990-10-31-1991-04-30,0.2165-0.654,Buy,1173 days,461.15%,Rise by 53.36%,895.26%,
2002-12-31,0.2559,2003-11-30,0.3734,1996-07-31-1997-08-31,0.1429-0.264,Buy,238 days,45.92%,Rise by 329.06%,941.18%,
2003-06-30,0.3404,2015-10-31,29.875,1993-10-31-1995-06-30,0.1964-0.4475,Buy,3219 days,8676.44%,Rise by -21.56%,9617.62%,
2004-02-29,0.4271,2004-02-29,0.4271,1985-08-31-2000-03-31,0.0647-1.3426,Buy,0 days,0.0%,Rise by 0%,9617.62%,
2005-07-31,1.5232,2005-09-30,1.9146,2002-04-30-2003-04-30,0.267-0.4107,Sell,44 days,-25.7%,Fall by -6.83%,9591.92%,
2006-02-28,2.4461,2006-03-31,2.24,2003-04-30-2006-01-31,0.2271-3.0857,Sell,23 days,8.43%,Fall by -99.33%,9600.35%,
