Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2008-01-20,5.7629,2008-01-27,4.6432,2006-07-16-2007-12-30,1.7914-7.2486,Sell,4 days,19.43%,Fall by -20.5%,19.43%
2008-07-20,5.8982,2012-10-14,22.4896,2006-07-16-2007-12-30,1.7914-7.2486,Buy,1104 days,281.3%,Rise by -15.32%,300.73%
2010-02-14,7.1564,2010-03-14,8.0929,2008-05-18-2009-01-25,3.2143-6.5304,Sell,19 days,-13.09%,Fall by -6.63%,287.64%
2010-06-06,9.1414,2010-07-04,8.8193,2007-12-30-2009-01-25,3.2143-6.9568,Sell,19 days,3.52%,Fall by 2.15%,291.16%
2011-09-04,13.3589,2011-10-16,15.0714,2011-02-20-2011-06-26,11.8982-12.4829,Sell,29 days,-12.82%,Fall by -25.68%,278.34%
2012-10-28,21.5714,2012-11-04,20.6,2011-06-26-2012-09-23,11.0893-25.1811,Sell,4 days,4.5%,Fall by 11.65%,282.85%
2012-11-11,19.5379,2012-11-18,18.8457,2009-01-25-2012-09-23,2.7929-25.1811,Sell,4 days,3.54%,Fall by 16.64%,286.39%
2012-12-02,20.9029,2018-02-11,39.1025,2011-06-26-2012-09-23,11.0893-25.1811,Buy,1354 days,87.07%,Rise by 22.56%,373.46%
2013-05-05,16.0707,2020-09-27,112.28,2009-01-25-2012-09-23,2.7929-25.1811,Buy,1929 days,598.66%,Rise by 23.86%,972.12%
2014-02-16,19.4282,2015-03-29,30.8125,2013-04-21-2013-12-08,13.7536-20.5407,Buy,289 days,58.6%,Rise by 7.54%,1030.72%
2014-10-12,25.1825,2014-10-19,24.4175,2012-09-23-2013-04-21,15.2818-24.7721,Sell,4 days,3.04%,Fall by -8.52%,1033.75%
2015-08-09,28.88,2015-08-23,26.44,2013-04-21-2015-05-03,13.7536-33.635,Sell,9 days,8.45%,Fall by 11.1%,1042.2%
2015-08-16,28.99,2015-08-23,26.44,2011-06-26-2015-05-03,11.0893-33.635,Sell,4 days,8.8%,Fall by 11.1%,1051.0%
2015-10-18,27.76,2020-03-15,69.4925,2009-01-25-2015-05-03,2.7929-33.635,Buy,1149 days,150.33%,Rise by 79.6%,1201.33%
2015-12-06,29.7575,2017-10-15,39.2475,2011-06-26-2015-05-03,11.0893-33.635,Buy,484 days,31.89%,Rise by 13.68%,1233.22%
2015-12-13,28.295,2015-12-20,26.5075,2015-05-03-2015-08-30,28.3275-31.145,Sell,4 days,6.32%,Fall by 11.33%,1239.54%
2016-01-10,24.24,2016-02-07,23.505,2009-01-25-2015-05-03,2.7929-33.635,Sell,19 days,3.03%,Fall by 3.72%,1242.57%
2016-07-17,24.695,2016-07-17,24.695,2015-11-08-2016-05-15,23.4425-29.9025,Sell,0 days,-0.0%,Fall by 0%,1242.57%
2016-10-02,28.2625,2020-09-27,112.28,2013-04-21-2015-05-03,13.7536-33.635,Buy,1039 days,297.28%,Rise by 23.86%,1539.85%
2016-11-20,27.515,2017-01-29,30.4875,2015-05-03-2016-05-15,23.4425-31.145,Sell,49 days,-10.8%,Fall by -16.66%,1529.05%
2018-11-18,48.3825,2018-11-25,43.0725,2016-05-15-2018-10-07,22.3675-58.3675,Sell,4 days,10.98%,Fall by 11.61%,1540.02%
2018-11-25,43.0725,2018-12-16,41.37,2011-06-26-2018-10-07,11.0893-58.3675,Sell,14 days,3.95%,Fall by -5.8%,1543.97%
2019-01-20,39.205,2019-01-20,39.205,2013-04-21-2018-10-07,13.7536-58.3675,Buy,0 days,0.0%,Rise by 0%,1543.97%
2019-06-09,47.5375,2019-06-09,47.5375,2017-05-21-2019-01-06,39.84-37.4275,Sell,0 days,-0.0%,Fall by 0%,1543.97%
2021-03-28,121.21,2021-10-10,142.9,2019-01-06-2021-01-31,35.5-145.09,Buy,139 days,17.89%,Rise by 25.58%,1561.87%
2022-04-03,174.31,2022-05-01,157.65,2019-01-06-2022-01-09,35.5-182.94,Buy,19 days,-9.56%,Rise by -16.55%,1552.31%
2022-05-15,147.11,2022-05-22,137.59,2019-01-06-2022-01-09,35.5-182.94,Sell,4 days,6.47%,Fall by -0.44%,1558.78%
2022-05-22,137.59,2022-06-19,131.56,2011-06-26-2022-01-09,11.0893-182.94,Sell,19 days,4.38%,Fall by -5.05%,1563.16%
2022-09-25,150.43,2022-10-02,138.2,2022-01-09-2022-06-19,137.34-171.03,Sell,4 days,8.13%,Fall by 6.21%,1571.29%
2023-01-22,137.87,2024-01-07,181.18,2016-05-15-2022-01-09,22.3675-182.94,Buy,249 days,31.41%,Rise by 27.24%,1602.71%
2023-03-19,155.0,2023-03-19,155.0,2013-04-21-2022-01-09,13.7536-182.94,Buy,0 days,0.0%,Rise by 0%,1602.71%
2023-09-03,189.46,2023-09-03,189.46,2023-01-08-2023-07-23,124.17-198.23,Buy,0 days,0.0%,Rise by 0%,1602.71%
2023-10-29,168.22,2023-11-12,186.4,2023-01-08-2023-07-23,124.17-198.23,Sell,9 days,-10.81%,Fall by 2.8%,1591.9%
2024-01-21,191.56,2024-02-18,182.31,2022-08-21-2023-01-08,130.9-171.31,Sell,19 days,4.83%,Fall by 9.49%,1596.73%
2024-02-18,182.31,2024-08-11,216.24,2023-10-29-2023-12-17,165.67-199.62,Buy,124 days,18.61%,Rise by 8.68%,1615.34%
2024-04-21,165.0,2024-05-05,183.38,2023-10-29-2023-12-17,165.67-199.62,Sell,9 days,-11.14%,Fall by -21.49%,1604.2%
2024-05-05,183.38,2024-05-05,183.38,2019-01-06-2023-12-17,35.5-199.62,Buy,0 days,0.0%,Rise by 0%,1604.2%
2024-11-24,229.87,2024-12-22,254.49,2023-07-23-2023-10-29,174.01-191.23,Sell,19 days,-10.71%,Fall by 10.55%,1593.49%
2025-01-26,222.78,2025-02-23,245.55,2023-01-08-2024-12-29,124.17-260.1,Sell,19 days,-10.22%,Fall by 19.3%,1583.27%
2025-02-09,227.63,2025-02-09,227.63,2024-04-21-2024-12-29,164.08-260.1,Buy,0 days,0.0%,Rise by 0%,1583.27%
2025-03-02,241.84,2025-03-16,213.49,2024-04-21-2024-12-29,164.08-260.1,Sell,9 days,11.72%,Fall by -26.64%,1594.99%
2025-03-30,217.9,2025-03-30,217.9,2023-01-08-2024-12-29,124.17-260.1,Buy,0 days,0.0%,Rise by 0%,1594.99%
2025-04-06,188.38,2025-04-27,209.28,2019-01-06-2024-12-29,35.5-260.1,Sell,14 days,-11.09%,Fall by -29.19%,1583.9%
2025-04-27,209.28,2025-04-27,209.28,2013-04-21-2024-12-29,13.7536-260.1,Buy,0 days,0.0%,Rise by 0%,1583.9%
