Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2007-06-30,1.0645,2007-09-30,0.9958,2006-06-30-2007-03-31,1.0931-1.1873,Sell,64 days,6.45%,Fall by -5.66%,6.45%,
2008-06-30,1.0193,2008-12-31,1.2159,2003-09-30-2006-06-30,1.1767-1.3365,Sell,132 days,-19.29%,Fall by 12.12%,-12.83%,
2009-06-30,1.1621,2009-09-30,1.0685,2006-06-30-2009-03-31,1.0931-1.3058,Sell,66 days,8.05%,Fall by 4.51%,-4.78%,
2009-12-31,1.0522,2010-03-31,1.0156,2007-12-31-2009-03-31,0.9062-1.3058,Sell,64 days,3.48%,Fall by 4.75%,-1.3%,
2010-06-30,1.0626,2010-12-31,0.9996,2003-09-30-2007-12-31,1.0243-1.3365,Sell,132 days,5.93%,Fall by -1.63%,4.63%,
2010-12-31,0.9996,2016-12-31,1.3478,2007-12-31-2009-03-31,0.9062-1.3058,Buy,1565 days,34.83%,Rise by -0.35%,39.46%,
2016-03-31,1.2977,2016-12-31,1.3478,2007-12-31-2016-03-31,0.9062-1.4687,Sell,196 days,-3.86%,Fall by 7.73%,35.6%,
2016-12-31,1.3478,2019-09-30,1.3235,2006-06-30-2009-03-31,1.0931-1.3058,Buy,715 days,-1.8%,Rise by -3.71%,33.8%,
2017-06-30,1.2993,2017-09-30,1.2436,2009-03-31-2011-09-30,1.0463-1.176,Sell,65 days,4.29%,Fall by -5.03%,38.08%,
2018-03-31,1.2887,2021-03-31,1.2621,2011-09-30-2016-03-31,0.9406-1.4687,Buy,782 days,-2.06%,Rise by 8.34%,36.02%,
2019-06-30,1.3094,2020-09-30,1.3384,2011-09-30-2016-03-31,0.9406-1.4687,Sell,327 days,-2.21%,Fall by 7.38%,33.81%,
2024-03-31,1.3536,2024-03-31,1.3536,2016-03-31-2021-06-30,1.2648-1.286,Sell,0 days,-0.0%,Fall by 0%,33.81%,
