Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2006-09-03,1.1042,2006-09-17,1.1195,2005-11-13-2006-06-04,1.1097-1.1805,Sell,9 days,-1.39%,Fall by -3.56%,-1.39%
2007-06-03,1.0599,2007-06-24,1.0671,2006-06-04-2007-02-11,1.0931-1.1873,Sell,14 days,-0.68%,Fall by 12.44%,-2.06%
2008-03-02,0.987,2008-03-16,0.9873,2007-02-11-2007-11-11,0.9448-1.1506,Sell,9 days,-0.03%,Fall by -0.07%,-2.1%
2009-01-25,1.2292,2009-04-12,1.2261,2006-06-04-2007-02-11,1.0931-1.1873,Buy,54 days,-0.25%,Rise by -11.02%,-2.35%
2009-05-31,1.091,2009-10-11,1.0419,2006-06-04-2009-03-15,1.0931-1.3058,Sell,94 days,4.5%,Fall by 1.24%,2.15%
2009-06-21,1.1346,2009-06-21,1.1346,2007-11-11-2009-03-15,0.9062-1.3058,Buy,0 days,0.0%,Rise by 0%,2.15%
2010-01-10,1.0298,2010-01-31,1.07,2007-11-11-2009-03-15,0.9062-1.3058,Sell,14 days,-3.9%,Fall by 6.64%,-1.75%
2010-03-14,1.0189,2010-04-04,1.0102,2009-03-15-2009-10-18,1.043-1.2632,Sell,14 days,0.85%,Fall by -0.65%,-0.9%
2010-07-11,1.0334,2010-09-26,1.034,2010-04-25-2010-05-30,0.993-1.0847,Buy,54 days,0.06%,Rise by -5.09%,-0.84%
2010-08-15,1.0416,2010-08-22,1.0395,2009-03-15-2010-04-25,1.0212-1.2632,Sell,4 days,0.2%,Fall by 3.57%,-0.64%
2010-11-28,1.0087,2011-03-06,0.9726,2010-02-07-2010-04-25,1.0212-1.0543,Sell,69 days,3.58%,Fall by 2.3%,2.94%
2011-03-06,0.9726,2011-03-27,0.9764,2010-04-25-2010-05-30,0.993-1.0847,Sell,14 days,-0.39%,Fall by 3.34%,2.55%
2011-08-07,0.9807,2011-08-14,0.9856,2008-01-27-2011-05-08,0.97-1.0014,Sell,4 days,-0.5%,Fall by 0.04%,2.05%
2011-11-13,1.0163,2011-11-13,1.0163,2008-01-27-2011-07-31,0.9587-1.0014,Sell,0 days,-0.0%,Fall by 0%,2.05%
2012-07-15,1.0198,2012-08-19,0.9865,2010-05-30-2011-07-31,0.9587-1.0443,Sell,24 days,3.27%,Fall by 0.33%,5.32%
2012-12-23,0.9875,2012-12-23,0.9875,2011-10-09-2012-09-16,0.9787-1.0236,Sell,0 days,-0.0%,Fall by 0%,5.32%
2013-10-06,1.0328,2013-10-06,1.0328,2012-09-16-2013-07-07,0.9632-1.0607,Buy,0 days,0.0%,Rise by 0%,5.32%
