Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2007-07-29,2.5689,2007-08-05,2.3998,2007-02-25-2007-05-13,2.4415-2.6324,Sell,4 days,6.58%,Fall by 10.13%,6.58%,
2007-11-11,2.3315,2007-11-18,2.1566,2007-02-25-2007-08-19,2.3258-2.6324,Sell,4 days,7.5%,Fall by 15.2%,14.08%,
2008-02-03,2.2941,2008-02-10,2.2095,2007-06-24-2007-11-25,2.2875-2.6641,Sell,4 days,3.69%,Fall by 13.88%,17.77%,
2008-06-15,2.3258,2008-06-29,2.1144,2007-06-24-2008-03-23,1.9875-2.6641,Sell,9 days,9.09%,Fall by 10.0%,26.86%,
2008-09-28,1.9029,2008-09-28,1.9029,2007-02-25-2008-03-23,1.9875-2.6324,Sell,0 days,-0.0%,Fall by 0%,26.86%,
2008-10-05,1.8818,2008-10-12,1.5329,2008-03-23-2008-08-24,1.7972-2.4421,Sell,4 days,18.54%,Fall by 1.38%,45.4%,
2009-07-26,1.8924,2009-08-30,1.8183,2007-12-30-2009-04-12,1.4166-2.5055,Sell,24 days,3.92%,Fall by -16.2%,49.32%,
2010-02-14,2.1239,2010-06-06,2.0461,2009-04-12-2010-01-17,1.3215-2.4353,Sell,79 days,3.66%,Fall by 2.17%,52.98%,
2010-02-21,2.1128,2010-03-07,2.2129,2009-06-21-2009-09-06,1.8183-1.8818,Sell,9 days,-4.74%,Fall by 11.56%,48.24%,
2010-03-07,2.2129,2010-03-07,2.2129,2008-03-23-2008-08-24,1.7972-2.4421,Buy,0 days,0.0%,Rise by 0%,48.24%,
2010-05-23,2.0906,2010-05-23,2.0906,2007-02-25-2009-04-12,1.4166-2.6324,Sell,0 days,-0.0%,Fall by 0%,48.24%,
2010-06-27,2.035,2010-06-27,2.035,2009-04-12-2010-01-17,1.3215-2.4353,Buy,0 days,0.0%,Rise by 0%,48.24%,
2011-02-06,2.1795,2011-02-20,2.224,2010-01-17-2010-09-12,2.1017-2.3575,Sell,9 days,-2.04%,Fall by 12.0%,46.2%,
2011-03-20,1.946,2011-04-03,2.0795,2010-09-12-2011-01-09,1.946-2.3241,Sell,9 days,-6.86%,Fall by 16.58%,39.34%,
2012-02-12,1.668,2012-02-19,1.6124,2009-06-21-2011-10-30,1.5235-1.8818,Sell,4 days,3.33%,Fall by -6.9%,42.67%,
2012-04-22,1.8904,2012-05-20,1.8015,2011-01-09-2011-10-30,1.5235-2.2796,Sell,19 days,4.7%,Fall by -5.55%,47.38%,
2012-06-17,1.7347,2012-10-07,1.9794,2011-10-30-2012-03-18,1.3678-1.9794,Buy,79 days,14.11%,Rise by 10.11%,61.48%,
2012-12-09,2.0683,2012-12-30,2.1462,2011-11-13-2012-01-29,1.5902-1.5902,Sell,14 days,-3.77%,Fall by 25.47%,57.72%,
2012-12-30,2.1462,2012-12-30,2.1462,2010-09-12-2011-01-09,1.946-2.3241,Buy,0 days,0.0%,Rise by 0%,57.72%,
2013-03-24,2.0906,2013-03-24,2.0906,2011-10-30-2012-11-04,1.3678-2.2129,Buy,0 days,0.0%,Rise by 0%,57.72%,
2013-04-07,1.5996,2013-04-28,1.4969,2011-10-30-2012-11-04,1.3678-2.2129,Sell,14 days,6.42%,Fall by 3.43%,64.14%,
2013-04-14,1.5654,2013-04-28,1.4969,2011-10-30-2012-03-18,1.3678-1.9794,Sell,9 days,4.38%,Fall by 3.43%,68.51%,
2013-10-27,1.5483,2013-11-17,1.4969,2011-11-13-2013-08-25,1.4713-1.5902,Sell,14 days,3.32%,Fall by 10.28%,71.83%,
2014-02-23,1.343,2014-03-09,1.3515,2012-03-18-2013-08-25,1.4713-1.8571,Sell,9 days,-0.63%,Fall by -19.62%,71.2%,
2014-10-19,1.6338,2014-10-19,1.6338,2012-11-04-2014-04-06,1.343-2.1239,Sell,0 days,-0.0%,Fall by 0%,71.2%,
2015-05-03,1.8391,2015-05-10,1.7792,2012-03-18-2014-04-06,1.343-1.8571,Sell,4 days,3.26%,Fall by -2.88%,74.46%,
2015-06-07,1.9845,2015-06-07,1.9845,2014-04-06-2015-03-29,1.3002-2.0358,Buy,0 days,0.0%,Rise by 0%,74.46%,
2015-07-12,1.8477,2015-07-12,1.8477,2008-08-24-2014-04-06,1.343-2.3787,Sell,0 days,-0.0%,Fall by 0%,74.46%,
2015-08-09,1.8305,2015-08-30,1.7749,2014-04-06-2015-03-29,1.3002-2.0358,Sell,14 days,3.04%,Fall by 10.12%,77.49%,
2016-05-01,1.5397,2016-05-29,1.2532,2007-12-30-2014-04-06,1.343-2.5055,Sell,19 days,18.61%,Fall by 24.58%,96.1%,
2017-04-02,1.0778,2017-04-09,1.0179,2016-12-04-2017-03-19,0.5902-1.1976,Sell,4 days,5.56%,Fall by 6.72%,101.66%,
2017-08-13,0.7827,2017-08-13,0.7827,2016-12-04-2017-03-19,0.5902-1.1976,Buy,0 days,0.0%,Rise by 0%,101.66%,
2018-04-22,0.8661,2018-06-03,0.8126,2012-03-18-2016-12-04,0.6415-1.8571,Sell,29 days,6.18%,Fall by 3.29%,107.84%,
2018-04-29,0.8554,2021-06-13,0.8111,2017-11-19-2018-03-18,0.5475-0.9195,Buy,814 days,-5.18%,Rise by -11.64%,102.66%,
2018-06-03,0.8126,2018-06-17,0.8126,2017-11-19-2018-03-18,0.5475-0.9195,Sell,9 days,-0.0%,Fall by 3.29%,102.66%,
2018-06-17,0.8126,2018-08-12,0.7859,2015-03-29-2017-11-19,0.6629-1.976,Sell,39 days,3.29%,Fall by 0.0%,105.94%,
2018-10-28,0.7966,2018-12-16,0.7966,2018-03-18-2018-08-05,0.8233-0.8661,Sell,34 days,-0.0%,Fall by 10.07%,105.94%,
2018-12-16,0.7966,2019-02-24,0.7592,2011-11-13-2017-11-19,0.6629-1.5902,Sell,49 days,4.69%,Fall by -2.81%,110.64%,
2019-03-10,0.7164,2019-03-31,0.7485,2018-03-18-2018-12-02,0.8233-0.8661,Sell,14 days,-4.48%,Fall by -4.28%,106.16%,
2019-06-30,0.8126,2019-07-14,0.8073,2018-03-18-2019-03-17,0.7378-0.8661,Sell,9 days,0.65%,Fall by 7.28%,106.81%,
2019-08-25,0.7966,2021-06-13,0.8111,2019-03-17-2019-05-26,0.695-0.8661,Buy,469 days,1.82%,Rise by -11.64%,108.63%,
2020-03-22,0.6444,2020-04-12,0.6444,2019-03-17-2019-05-26,0.695-0.8661,Sell,14 days,-0.0%,Fall by -2.59%,108.63%,
2020-03-29,0.6333,2020-04-12,0.6444,2019-05-26-2019-09-29,0.8394-0.8233,Sell,9 days,-1.75%,Fall by -2.59%,106.88%,
2020-11-08,0.6444,2020-11-15,0.6611,2018-03-18-2020-03-29,0.6778-0.8661,Sell,4 days,-2.59%,Fall by -15.97%,104.29%,
2021-01-17,0.7944,2021-01-17,0.7944,2018-09-30-2020-03-29,0.6778-0.8447,Sell,0 days,-0.0%,Fall by 0%,104.29%,
2021-06-06,0.8333,2021-06-06,0.8333,2008-08-24-2017-11-19,0.6629-2.3787,Sell,0 days,-0.0%,Fall by 0%,104.29%,
2021-06-13,0.8111,2021-07-25,0.7611,2017-11-19-2021-05-02,0.5475-0.9889,Sell,29 days,6.16%,Fall by 7.29%,110.45%,
2021-06-20,0.8611,2021-06-20,0.8611,2020-03-29-2021-05-02,0.5944-0.9889,Buy,0 days,0.0%,Rise by 0%,110.45%,
2021-08-08,0.7833,2025-03-09,1.6111,2017-11-19-2021-05-02,0.5475-0.9889,Buy,934 days,105.68%,Rise by -16.21%,216.13%,
2021-08-22,0.7833,2021-09-12,0.7556,2019-03-17-2021-05-02,0.695-0.9889,Sell,14 days,3.54%,Fall by 6.62%,219.67%,
2021-09-26,0.7389,2021-10-03,0.7167,2020-03-29-2021-05-02,0.5944-0.9889,Sell,4 days,3.0%,Fall by -4.65%,222.67%,
2022-02-06,0.7667,2022-02-13,0.7667,2021-05-02-2021-11-21,0.7167-0.9556,Sell,4 days,-0.0%,Fall by 9.43%,222.67%,
2022-06-05,0.7444,2023-02-12,0.7333,2021-11-21-2022-01-16,0.6889-0.8111,Buy,179 days,-1.49%,Rise by -2.26%,221.18%,
2022-09-04,0.6833,2022-09-25,0.7333,2021-11-21-2022-01-16,0.6889-0.8111,Sell,14 days,-7.32%,Fall by 9.08%,213.86%,
2023-01-29,0.7889,2023-02-05,0.7278,2021-05-02-2022-09-11,0.6944-0.9556,Sell,4 days,7.74%,Fall by 8.4%,221.61%,
2023-02-19,0.6667,2023-03-12,0.6889,2022-09-11-2022-12-25,0.6667-0.8333,Sell,14 days,-3.33%,Fall by 3.22%,218.28%,
2023-05-21,0.6722,2023-05-28,0.6778,2022-01-16-2022-09-11,0.6944-0.7889,Sell,4 days,-0.83%,Fall by -0.81%,217.45%,
2023-08-06,0.7,2023-08-06,0.7,2021-05-02-2023-05-14,0.6667-0.9556,Sell,0 days,-0.0%,Fall by 0%,217.45%,
