Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2005-07-31,2.38,2006-07-31,3.6,Buy,259 days,Rise by 53.090000%,51.76,
2006-06-30,3.64,2010-05-31,2.11,Buy,1020 days,Rise by -38.950000%,-41.9,
2008-03-31,1.95,2008-05-31,2.34,Sell,44 days,Fall by 16.850000%,-20.11,
2008-08-31,2.34,2010-05-31,2.11,Buy,454 days,Rise by -25.340000%,-9.57,
2009-10-31,1.91,2010-03-31,2.2,Buy,106 days,Rise by 16.860000%,15.11,
2009-12-31,2.22,2011-04-30,2.09,Buy,346 days,Rise by 4.500000%,-6.0,
2010-06-30,2.02,2010-12-31,2.32,Sell,131 days,Fall by 16.480000%,-14.83,
2012-03-31,1.86,2012-11-30,2.15,Buy,173 days,Rise by 15.570000%,15.57,
2012-08-31,2.05,2015-07-31,1.83,Buy,759 days,Rise by 4.890000%,-10.54,
2014-03-31,1.34,2014-05-31,1.54,Sell,44 days,Fall by 0.640000%,-14.65,
2015-01-31,1.93,2017-07-31,0.8,Buy,649 days,Rise by -11.500000%,-58.41,
2015-02-28,2.0,2017-07-31,0.8,Buy,629 days,Rise by -11.560000%,-59.74,
2015-09-30,1.71,2016-03-31,1.52,Sell,130 days,Fall by 22.000000%,11.0,
2016-07-31,1.14,2016-12-31,0.71,Sell,109 days,Fall by 37.450000%,37.45,
2016-10-31,0.77,2016-12-31,0.71,Sell,44 days,Fall by 10.000000%,7.22,
2018-03-31,0.87,2019-09-30,0.74,Buy,389 days,Rise by 0.000000%,-14.81,
2019-02-28,0.76,2019-11-30,0.84,Sell,196 days,Fall by 2.820000%,-11.22,
2021-03-31,0.91,2023-04-30,0.71,Buy,542 days,Rise by -14.630000%,-21.95,
2022-03-31,0.78,2023-04-30,0.71,Buy,281 days,Rise by -12.150000%,-8.58,
2022-07-31,0.69,2022-11-30,0.78,Sell,86 days,Fall by 1.600000%,-12.8,
2023-02-28,0.68,2024-02-29,0.8,Sell,261 days,Fall by 1.620000%,-17.08,
