Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2003-05-31,19.38,2003-11-30,22.78,Buy,129 days,Rise by 35.010000%,17.51,
2005-09-30,23.8,2006-05-31,30.09,Sell,172 days,Fall by -38.630000%,-26.4,
2006-11-30,32.6,2007-06-30,34.14,Buy,151 days,Rise by 7.230000%,4.71,
2006-12-31,33.81,2010-09-30,33.1,Buy,977 days,Rise by 3.410000%,-2.09,
2008-01-31,29.84,2008-09-30,30.69,Sell,172 days,Fall by -1.710000%,-2.85,
2008-07-31,30.35,2009-02-28,16.77,Sell,151 days,Fall by 25.240000%,44.74,
2008-11-30,22.52,2009-04-30,21.9,Sell,107 days,Fall by -84.860000%,2.75,
2010-04-30,36.84,2011-04-30,43.1,Buy,260 days,Rise by -10.150000%,16.99,
2010-10-31,36.13,2011-03-31,43.09,Buy,107 days,Rise by -16.520000%,19.26,
2011-02-28,43.74,2012-09-30,52.28,Buy,414 days,Rise by -11.710000%,19.52,
2011-07-31,38.62,2011-12-31,37.5,Sell,109 days,Fall by -88.010000%,2.9,
2011-09-30,30.16,2011-12-31,37.5,Sell,65 days,Fall by -165.480000%,-24.34,
2013-05-31,63.08,2014-01-31,72.61,Buy,174 days,Rise by 28.110000%,15.11,
2013-06-30,63.15,2014-02-28,80.81,Buy,173 days,Rise by 27.970000%,27.97,
2013-10-31,68.59,2014-03-31,80.07,Buy,106 days,Rise by 74.950000%,16.74,
2016-06-30,97.82,2017-03-31,113.39,Sell,195 days,Fall by 0.010000%,-15.92,
2016-08-31,94.46,2017-03-31,113.39,Sell,151 days,Fall by -3.550000%,-20.04,
2016-09-30,92.86,2017-03-31,113.39,Sell,129 days,Fall by -5.330000%,-22.11,
2016-12-31,104.22,2017-04-30,115.6,Buy,84 days,Rise by 4.270000%,10.92,
2017-09-30,98.57,2018-07-31,113.56,Sell,215 days,Fall by -0.910000%,-15.21,
2018-03-31,100.44,2019-02-28,112.84,Sell,237 days,Fall by -9.170000%,-12.35,
2020-03-31,96.6,2020-08-31,131.87,Sell,108 days,Fall by 2.280000%,-36.51,
2021-10-31,169.07,2022-03-31,137.16,Sell,107 days,Fall by 18.870000%,18.87,
2023-09-30,81.05,2024-02-29,111.58,Sell,107 days,Fall by -11.510000%,-37.67,
2023-11-30,92.69,2024-05-31,103.91,Buy,130 days,Rise by 26.730000%,12.1,
