Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
1970-03-31,0.76,1972-03-31,1.63,Buy,522 days,Rise by 141.680000%,115.58,
1976-03-31,1.25,1979-09-30,0.83,Buy,912 days,Rise by -22.220000%,-33.74,
1977-12-31,0.82,1980-12-31,1.05,Buy,781 days,Rise by 6.560000%,28.12,
1979-12-31,0.92,1982-06-30,1.21,Buy,651 days,Rise by 41.220000%,30.91,
1986-03-31,3.08,1987-09-30,6.37,Buy,391 days,Rise by 106.670000%,106.67,
1995-06-30,18.25,1997-09-30,26.51,Buy,586 days,Rise by 15.090000%,45.27,
1995-09-30,18.87,1997-09-30,26.51,Buy,520 days,Rise by 86.060000%,40.52,
1995-12-31,19.36,1997-09-30,26.51,Buy,455 days,Rise by 78.450000%,36.94,
1996-03-31,21.0,1997-12-31,32.55,Buy,456 days,Rise by 19.180000%,54.99,
1997-06-30,26.39,2001-06-30,28.5,Buy,1044 days,Rise by 33.020000%,8.0,
1997-09-30,26.51,2001-06-30,28.5,Buy,978 days,Rise by 53.490000%,7.5,
1997-12-31,32.55,2001-06-30,28.5,Buy,912 days,Rise by -23.110000%,-12.45,
2003-09-30,19.9,2004-09-30,22.25,Buy,261 days,Rise by 42.440000%,11.8,
2005-03-31,28.34,2007-09-30,34.39,Buy,651 days,Rise by -16.570000%,21.34,
2005-12-31,23.65,2007-06-30,34.14,Sell,389 days,Fall by -31.940000%,-44.38,
2006-06-30,29.6,2007-09-30,34.39,Buy,325 days,Rise by 16.200000%,16.2,
2007-03-31,33.97,2012-12-31,49.79,Buy,1499 days,Rise by -33.200000%,46.59,
2009-03-31,18.16,2009-09-30,27.46,Sell,130 days,Fall by -66.080000%,-51.21,
2019-06-30,139.64,2021-12-31,154.89,Buy,653 days,Rise by -30.820000%,10.92,
2021-03-31,184.52,2025-03-31,98.7,Buy,1042 days,Rise by -16.060000%,-46.51,
2023-09-30,81.05,2024-03-31,122.36,Sell,129 days,Fall by -38.950000%,-50.97,
