Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2010-11-07,2.1033,2010-11-21,2.0083,2010-04-11-2010-08-29,1.9663-3.4083,Sell,9 days,4.52%,Fall by 13.44%,4.52%,
2012-03-11,0.97,2012-03-25,0.8867,2011-10-02-2012-02-12,0.475-1.2117,Sell,9 days,8.59%,Fall by 15.42%,13.1%,
2012-03-18,0.9433,2012-03-25,0.8867,2010-04-11-2011-10-02,0.57-3.4083,Sell,4 days,6.0%,Fall by 15.42%,19.1%,
2012-04-15,0.94,2013-11-17,1.6233,2011-10-02-2012-02-12,0.475-1.2117,Buy,414 days,72.69%,Rise by 42.1%,91.8%,
2013-03-24,1.0633,2013-04-07,0.9167,2012-02-12-2012-07-22,0.5933-1.0517,Sell,9 days,13.79%,Fall by -19.26%,105.58%,
2014-05-04,1.8033,2014-05-11,1.5867,2012-07-22-2014-03-23,0.5267-2.38,Sell,4 days,12.01%,Fall by 20.38%,117.59%,
2014-10-19,2.09,2014-11-02,2.11,2013-10-27-2014-02-02,1.605-1.6533,Sell,9 days,-0.96%,Fall by 40.13%,116.64%,
2014-11-23,1.99,2014-12-07,1.825,2012-07-22-2014-09-14,0.5267-2.4583,Sell,9 days,8.29%,Fall by 30.23%,124.93%,
2015-01-11,1.275,2017-11-05,2.86,2011-10-02-2014-03-23,0.475-2.38,Buy,734 days,124.31%,Rise by 12.12%,249.24%,
2015-06-21,2.0583,2015-07-05,1.8467,2015-02-15-2015-06-07,1.075-2.5267,Sell,9 days,10.28%,Fall by 29.33%,259.52%,
2015-07-05,1.8467,2015-07-12,1.685,2012-07-22-2015-06-07,0.5267-2.5267,Sell,4 days,8.76%,Fall by 16.52%,268.28%,
2015-07-12,1.685,2015-07-12,1.685,2013-10-27-2015-02-15,1.275-1.6533,Sell,0 days,-0.0%,Fall by 0%,268.28%,
2015-07-26,1.4883,2017-10-29,2.9517,2012-07-22-2014-09-14,0.5267-2.4583,Buy,589 days,98.33%,Rise by 8.64%,366.61%,
2015-12-13,1.67,2015-12-27,1.8633,2014-09-14-2015-02-15,1.275-2.375,Sell,9 days,-11.57%,Fall by 25.31%,355.03%,
2015-12-27,1.8633,2020-12-20,7.9833,2015-02-15-2015-06-07,1.075-2.5267,Buy,1299 days,328.45%,Rise by 42.82%,683.48%,
2016-02-07,1.5233,2017-11-05,2.86,2011-10-02-2015-06-07,0.475-2.5267,Buy,454 days,87.75%,Rise by 12.12%,771.23%,
2016-08-28,2.1733,2016-11-06,2.055,2015-11-08-2016-02-14,1.4983-2.045,Sell,49 days,5.44%,Fall by 15.98%,776.67%,
2016-11-06,2.055,2016-11-20,1.9517,2015-08-30-2016-09-11,1.17-2.44,Sell,9 days,5.03%,Fall by 5.55%,781.7%,
2016-12-04,1.925,2020-08-09,3.3333,2015-08-30-2016-09-11,1.17-2.44,Buy,959 days,73.16%,Rise by 155.35%,854.86%,
2017-03-19,1.8883,2017-04-16,1.965,2015-06-07-2015-08-30,1.4233-2.1667,Sell,19 days,-4.06%,Fall by -1.61%,850.8%,
2017-05-21,1.8967,2017-06-18,2.1067,2016-09-11-2017-01-01,1.785-2.345,Sell,19 days,-11.07%,Fall by 5.22%,839.73%,
2017-10-29,2.9517,2017-11-05,2.86,2017-01-01-2017-10-08,1.71-3.4967,Sell,4 days,3.11%,Fall by 3.96%,842.83%,
2017-12-10,2.7983,2018-01-28,3.2067,2015-08-30-2017-10-08,1.17-3.4967,Sell,34 days,-14.59%,Fall by 16.89%,828.24%,
