Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-03-25,28.02,2007-12-02,33.6,2006-06-18-2007-01-28,21.46-31.48,Buy,179 days,19.91%,Rise by -15.0%,19.91%
2007-12-02,33.6,2008-02-03,30.45,2006-06-18-2007-11-04,21.46-37.5,Sell,44 days,9.38%,Fall by 14.68%,29.29%
2008-06-01,28.32,2008-06-29,27.63,2007-11-04-2008-03-09,28.41-34.35,Sell,19 days,2.44%,Fall by 22.19%,31.73%
2008-06-29,27.63,2014-12-07,48.42,2006-06-18-2007-11-04,21.46-37.5,Buy,1679 days,75.24%,Rise by -16.56%,106.97%
2008-10-12,21.5,2008-10-19,23.93,2006-06-18-2007-01-28,21.46-31.48,Sell,4 days,-11.3%,Fall by 16.97%,95.67%
2009-05-31,20.89,2009-06-14,23.33,2007-07-22-2009-03-08,16.4-29.72,Sell,9 days,-11.68%,Fall by -19.72%,83.99%
2010-05-23,26.84,2010-05-30,25.8,2009-03-08-2010-04-25,14.87-31.58,Sell,4 days,3.87%,Fall by 7.56%,87.86%
2010-07-18,24.89,2013-06-30,34.54,2009-03-08-2010-04-25,14.87-31.58,Buy,769 days,38.77%,Rise by 11.06%,126.63%
2010-09-05,24.29,2010-09-19,25.22,2007-11-04-2009-03-08,16.4-34.35,Sell,9 days,-3.83%,Fall by 1.67%,122.8%
2010-12-19,27.9,2010-12-19,27.9,2010-01-03-2010-07-04,24.61-30.48,Sell,0 days,-0.0%,Fall by 0%,122.8%
2011-04-03,25.48,2012-05-13,31.16,2010-07-04-2011-01-30,22.73-29.46,Buy,289 days,22.29%,Rise by 0.16%,145.1%
2012-04-22,32.42,2012-05-06,30.98,2011-01-30-2011-06-19,24.45-27.45,Sell,9 days,4.44%,Fall by 14.4%,149.54%
2012-04-29,31.98,2013-07-07,34.21,2011-06-19-2012-03-18,23.65-32.95,Buy,309 days,6.97%,Rise by 12.13%,156.51%
2012-06-24,30.7,2014-12-07,48.42,2009-03-08-2012-03-18,14.87-32.95,Buy,639 days,57.72%,Rise by -16.56%,214.23%
2012-10-28,28.21,2012-11-18,26.52,2009-03-08-2012-03-18,14.87-32.95,Sell,14 days,5.99%,Fall by -18.4%,220.22%
