Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2012-06-10,5.724,2012-08-19,6.38,2011-05-01-2011-12-18,3.918-5.6,Sell,49 days,-11.46%,Fall by 0.0%,-11.46%,
2013-06-30,7.792,2013-07-14,7.958,2012-11-04-2013-04-07,6.394-6.912,Sell,9 days,-2.13%,Fall by -30.94%,-13.59%,
2014-04-27,13.14,2014-05-11,12.342,2011-12-18-2014-03-09,3.632-16.646,Sell,9 days,6.07%,Fall by -18.46%,-7.52%,
2014-10-19,14.62,2016-11-06,25.49,2011-12-18-2014-08-17,3.632-17.64,Buy,534 days,74.35%,Rise by 76.89%,66.83%,
2015-01-04,14.38,2020-09-20,67.02,2011-12-18-2014-03-09,3.632-16.646,Buy,1489 days,366.06%,Rise by 19.01%,432.9%,
2015-03-08,16.75,2015-03-22,18.58,2014-08-17-2014-12-21,15.11-16.77,Sell,9 days,-10.93%,Fall by 10.66%,421.97%,
2015-06-28,20.43,2015-08-16,18.55,2014-12-21-2015-04-19,13.55-22.15,Buy,34 days,-9.2%,Rise by 9.16%,412.77%,
2015-08-02,18.61,2015-08-23,16.6,2014-12-21-2015-04-19,13.55-22.15,Sell,14 days,10.8%,Fall by -2.95%,423.57%,
2015-08-23,16.6,2015-09-06,16.1,2011-12-18-2015-04-19,3.632-22.15,Sell,9 days,3.01%,Fall by -6.15%,426.58%,
2015-09-13,16.56,2015-09-13,16.56,2011-12-18-2015-04-19,3.632-22.15,Buy,0 days,0.0%,Rise by 0%,426.58%,
2016-01-03,19.62,2016-01-10,17.97,2015-04-19-2015-08-30,17.69-19.65,Sell,4 days,8.41%,Fall by -10.24%,434.99%,
2016-12-04,24.29,2016-12-18,23.41,2015-08-30-2016-09-25,14.9-28.24,Sell,9 days,3.62%,Fall by -48.06%,438.61%,
2016-12-18,23.41,2017-01-08,25.2,2014-12-21-2016-09-25,13.55-28.24,Sell,14 days,-7.65%,Fall by -37.54%,430.97%,
2017-01-08,25.2,2017-06-18,34.98,2015-08-30-2016-09-25,14.9-28.24,Buy,114 days,38.81%,Rise by 53.6%,469.78%,
2017-12-31,51.92,2018-01-21,58.2,2016-09-25-2016-12-25,23.6-26.9,Sell,14 days,-12.1%,Fall by 11.92%,457.68%,
2018-04-29,49.48,2018-07-29,47.02,2015-08-30-2018-01-28,14.9-61.0,Sell,64 days,4.97%,Fall by 12.06%,462.65%,
2018-05-20,52.22,2020-12-06,75.73,2011-12-18-2018-01-28,3.632-61.0,Buy,664 days,45.02%,Rise by 30.86%,507.67%,
2018-07-22,48.2,2018-08-05,45.24,2011-12-18-2018-01-28,3.632-61.0,Sell,9 days,6.14%,Fall by 13.95%,513.82%,
2018-09-30,40.84,2018-09-30,40.84,2015-08-30-2018-01-28,14.9-61.0,Buy,0 days,0.0%,Rise by 0%,513.82%,
2018-11-18,37.47,2021-03-07,87.25,2014-12-21-2018-01-28,13.55-61.0,Buy,599 days,132.85%,Rise by -10.4%,646.67%,
2019-07-21,45.73,2019-08-11,42.99,2018-11-04-2019-04-14,31.54-51.24,Sell,14 days,5.99%,Fall by 5.51%,652.66%,
2019-11-17,40.96,2020-12-06,75.73,2018-11-04-2019-04-14,31.54-51.24,Buy,274 days,84.89%,Rise by 30.86%,737.55%,
2020-03-22,45.25,2020-04-05,47.81,2019-04-14-2019-11-03,41.27-48.11,Sell,9 days,-5.66%,Fall by -45.89%,731.89%,
2020-09-13,66.19,2020-10-25,73.03,2018-01-28-2018-11-04,38.74-58.66,Sell,29 days,-10.33%,Fall by 4.49%,721.56%,
2021-02-21,95.5,2021-02-28,87.2,2019-11-03-2021-02-14,40.04-99.4,Sell,4 days,8.69%,Fall by 10.34%,730.25%,
2021-03-28,80.98,2021-05-09,78.18,2018-11-04-2021-02-14,31.54-99.4,Sell,29 days,3.46%,Fall by 14.44%,733.71%,
