Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-01-29,111.77,2012-03-18,122.93,Buy,34 days,Rise by 12.890000%,9.98,
2013-01-20,144.45,2013-03-03,150.53,Buy,29 days,Rise by 14.930000%,4.21,
2013-09-01,152.13,2013-09-22,169.75,Sell,14 days,Fall by -6.440000%,-11.58,
2014-02-09,161.93,2014-05-25,160.16,Sell,74 days,Fall by 5.690000%,1.09,
2014-07-27,175.4,2014-09-21,186.2,Buy,39 days,Rise by 11.430000%,6.16,
2015-08-16,202.02,2015-09-20,180.94,Sell,24 days,Fall by 12.380000%,10.43,
2015-09-27,179.83,2015-11-08,199.17,Sell,29 days,Fall by 13.470000%,-10.75,
2015-12-20,175.49,2016-02-07,156.47,Sell,34 days,Fall by 10.840000%,10.84,
2016-01-10,163.94,2016-02-14,146.13,Sell,24 days,Fall by 11.160000%,10.86,
2016-11-20,210.35,2017-01-01,239.45,Buy,29 days,Rise by 16.430000%,13.83,
2017-10-08,246.02,2018-01-07,255.52,Buy,64 days,Rise by 5.260000%,3.86,
2018-02-11,249.3,2018-05-27,235.01,Sell,74 days,Fall by 11.520000%,5.73,
2018-03-25,245.26,2018-06-17,231.92,Sell,59 days,Fall by 10.070000%,5.44,
2018-04-29,239.8,2018-06-24,226.02,Sell,39 days,Fall by 8.020000%,5.75,
2018-10-14,213.87,2018-12-16,172.77,Sell,44 days,Fall by 10.840000%,19.22,
2018-12-09,179.67,2019-01-13,176.93,Sell,24 days,Fall by -5.170000%,1.53,
2019-04-14,207.84,2019-11-24,220.28,Buy,159 days,Rise by -12.200000%,5.99,
2019-05-19,197.43,2019-06-30,204.6,Sell,29 days,Fall by 0.620000%,-3.63,
2019-06-30,204.6,2019-11-17,220.25,Buy,99 days,Rise by 21.930000%,7.65,
2019-12-29,230.66,2020-02-09,238.0,Buy,29 days,Rise by -12.960000%,3.18,
2020-01-19,249.46,2021-01-24,289.39,Buy,264 days,Rise by -22.690000%,16.01,
2020-03-08,192.85,2020-03-29,158.34,Sell,14 days,Fall by 10.880000%,17.89,
2021-11-14,404.91,2021-12-26,385.04,Sell,29 days,Fall by 15.070000%,4.91,
2022-01-23,343.91,2022-05-22,306.8,Sell,84 days,Fall by 11.170000%,10.79,
2022-07-31,333.39,2022-11-27,388.86,Buy,84 days,Rise by -12.100000%,16.64,
2022-11-13,385.17,2024-04-21,404.0,Buy,374 days,Rise by -10.850000%,4.89,
2023-03-19,303.54,2023-04-16,336.92,Sell,19 days,Fall by -3.680000%,-11.0,
2023-07-30,353.23,2024-01-14,377.75,Buy,119 days,Rise by -11.540000%,6.94,
2023-12-17,380.51,2024-03-17,387.21,Buy,64 days,Rise by 22.920000%,1.76,
2024-03-31,417.69,2024-05-26,461.18,Buy,39 days,Rise by 11.980000%,10.41,
2025-03-16,541.41,2025-04-27,544.86,Sell,29 days,Fall by -45.800000%,-0.64,
2025-04-06,470.81,2025-04-27,544.86,Sell,14 days,Fall by -67.660000%,-15.73,
