Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2005-05-31,51.65,2005-09-30,58.1,Sell,87 days,Fall by -60.660000%,-12.49,
2005-12-31,59.43,2006-04-30,68.03,Buy,84 days,Rise by 36.350000%,14.47,
2006-01-31,62.86,2006-11-30,72.45,Buy,216 days,Rise by 28.910000%,15.26,
2006-04-30,68.03,2007-02-28,74.15,Buy,216 days,Rise by 19.110000%,9.0,
2008-07-31,66.39,2008-12-31,44.86,Sell,108 days,Fall by 32.430000%,32.43,
2008-10-31,44.57,2009-04-30,41.92,Sell,128 days,Fall by 15.660000%,5.95,
2010-06-30,46.51,2010-07-31,51.91,Sell,22 days,Fall by -2.730000%,-11.61,
2011-09-30,47.78,2012-02-29,54.66,Sell,107 days,Fall by 0.040000%,-14.4,
2012-10-31,53.58,2013-04-30,61.94,Buy,128 days,Rise by 15.600000%,15.6,
2012-12-31,56.86,2013-05-31,60.07,Buy,108 days,Rise by 22.070000%,5.65,
2013-11-30,66.24,2015-09-30,57.32,Buy,476 days,Rise by 4.790000%,-13.47,
2014-03-31,67.2,2015-09-30,57.32,Buy,391 days,Rise by -0.830000%,-14.7,
2015-09-30,57.32,2016-04-30,58.43,Sell,152 days,Fall by 6.440000%,-1.94,
2015-12-31,58.72,2017-01-31,59.63,Sell,282 days,Fall by -14.050000%,-1.55,
2016-02-29,53.63,2017-01-31,59.63,Sell,240 days,Fall by -25.560000%,-11.19,
2017-01-31,59.63,2017-06-30,65.2,Buy,107 days,Rise by 23.830000%,9.34,
2017-02-28,60.34,2017-07-31,66.93,Buy,108 days,Rise by 22.370000%,10.92,
2019-04-30,66.76,2020-05-31,59.64,Buy,283 days,Rise by 4.010000%,-10.67,
2019-11-30,68.18,2021-03-31,75.87,Buy,346 days,Rise by -17.030000%,11.28,
2020-03-31,53.46,2020-05-31,59.64,Sell,43 days,Fall by -4.770000%,-11.56,
2020-12-31,72.96,2021-06-30,78.88,Buy,128 days,Rise by 10.790000%,8.11,
2024-01-31,75.01,2024-06-30,78.33,Buy,107 days,Rise by 11.490000%,4.43,
2024-02-29,77.25,2025-08-31,91.48,Buy,391 days,Rise by 8.260000%,18.42,
2025-10-31,94.49,2025-10-31,94.49,Buy,0 days,Rise by 0.000000%,0.0,
