Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2008-10-31,0.71,2009-03-31,0.71,Sell,106 days,Fall by -0.480000%,0.04
2009-10-31,0.78,2011-03-31,0.74,Buy,367 days,Rise by -1.080000%,-5.04
2011-06-30,0.8,2013-02-28,0.85,Buy,434 days,Rise by 4.460000%,5.77
2011-07-31,0.83,2013-08-31,0.82,Buy,544 days,Rise by 0.970000%,-1.09
2012-05-31,0.77,2013-01-31,0.84,Sell,174 days,Fall by -5.500000%,-8.15
2013-02-28,0.85,2014-01-31,0.91,Buy,240 days,Rise by 13.350000%,7.9
2013-04-30,0.86,2014-03-31,0.96,Buy,238 days,Rise by 10.800000%,10.8
2014-02-28,0.93,2015-07-31,0.86,Buy,369 days,Rise by 2.130000%,-7.67
2014-03-31,0.96,2015-07-31,0.86,Buy,348 days,Rise by -0.810000%,-10.34
2016-02-29,0.89,2016-07-31,0.93,Sell,109 days,Fall by -4.590000%,-4.45
2016-05-31,0.87,2016-07-31,0.93,Sell,43 days,Fall by -6.730000%,-6.59
2016-10-31,0.96,2019-07-31,0.87,Buy,716 days,Rise by -2.970000%,-9.39
2017-08-31,0.91,2017-12-31,0.89,Sell,86 days,Fall by 5.400000%,1.97
2017-11-30,0.89,2018-12-31,0.91,Sell,281 days,Fall by 2.870000%,-3.19
2018-05-31,0.9,2018-10-31,0.86,Sell,108 days,Fall by 4.480000%,4.48
2018-09-30,0.86,2019-12-31,0.88,Sell,325 days,Fall by 3.580000%,-1.95
2019-05-31,0.88,2019-11-30,0.85,Sell,130 days,Fall by 1.500000%,3.09
2020-07-31,0.9,2023-04-30,0.84,Buy,715 days,Rise by 3.420000%,-6.94
2020-10-31,0.88,2023-04-30,0.84,Buy,649 days,Rise by 0.650000%,-5.3
2020-12-31,0.92,2023-04-30,0.84,Buy,606 days,Rise by -3.450000%,-9.15
2021-02-28,0.93,2023-04-30,0.84,Buy,564 days,Rise by -4.360000%,-10.01
2022-01-31,0.84,2022-08-31,0.8,Sell,151 days,Fall by 4.090000%,3.98
2023-01-31,0.87,2025-01-31,0.82,Buy,522 days,Rise by -3.190000%,-5.65
2024-09-30,0.86,2024-09-30,0.86,Buy,0 days,Rise by -3.290000%,0.0
2024-11-30,0.83,2024-11-30,0.83,Sell,0 days,Fall by 2.920000%,0.0
