Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2011-11-13,6.6,2012-01-01,7.29,Buy,34 days,Rise by 35.990000%,10.35
2013-02-10,11.92,2013-04-21,13.92,Buy,49 days,Rise by 39.890000%,16.78
2013-03-31,13.46,2013-05-12,14.47,Buy,29 days,Rise by 23.820000%,7.45
2013-04-21,13.92,2013-05-26,16.67,Buy,24 days,Rise by 108.140000%,19.78
2013-09-15,20.66,2013-10-20,25.33,Buy,24 days,Rise by 40.210000%,22.62
2013-10-20,25.33,2013-12-15,27.84,Buy,39 days,Rise by 66.030000%,9.88
2014-03-30,39.97,2016-04-10,21.13,Buy,529 days,Rise by -11.710000%,-47.14
2014-11-23,32.77,2016-04-10,21.13,Buy,359 days,Rise by -30.790000%,-35.52
2015-01-18,21.63,2015-02-08,24.76,Sell,14 days,Fall by 10.030000%,-14.47
2015-04-19,29.1,2016-04-10,21.13,Buy,254 days,Rise by -13.920000%,-27.39
2015-07-19,24.26,2015-08-09,25.32,Sell,14 days,Fall by 18.380000%,-4.37
2015-11-22,24.99,2016-09-11,27.52,Buy,209 days,Rise by 7.320000%,10.12
2016-01-24,23.25,2016-09-11,27.52,Buy,164 days,Rise by 3.910000%,18.37
2016-01-31,24.11,2016-09-11,27.52,Buy,159 days,Rise by -10.660000%,14.14
2016-04-03,21.54,2016-04-17,22.96,Sell,9 days,Fall by 4.740000%,-6.59
2016-04-24,22.94,2016-09-11,27.52,Buy,99 days,Rise by -10.550000%,19.97
2016-07-17,21.02,2016-08-14,24.72,Sell,19 days,Fall by -45.050000%,-17.6
2016-08-21,26.64,2016-10-16,28.1,Buy,39 days,Rise by 21.250000%,5.48
2016-09-18,28.61,2016-12-18,30.3,Buy,64 days,Rise by 12.900000%,5.91
2017-01-29,34.44,2018-07-29,29.96,Buy,389 days,Rise by -11.470000%,-13.01
2017-05-21,22.41,2017-06-25,25.92,Sell,24 days,Fall by -14.460000%,-15.66
2017-09-24,25.65,2017-10-15,28.02,Sell,14 days,Fall by 10.600000%,-9.24
2018-01-14,26.33,2018-02-25,24.73,Sell,29 days,Fall by 12.910000%,6.08
2018-05-27,28.96,2018-07-01,31.67,Buy,24 days,Rise by 9.560000%,9.36
2018-11-25,31.36,2019-01-27,36.05,Buy,44 days,Rise by 54.300000%,14.96
2019-01-13,35.48,2019-03-17,40.64,Buy,44 days,Rise by 36.390000%,14.54
2019-01-20,36.14,2019-03-17,40.64,Buy,39 days,Rise by 33.900000%,12.45
2019-10-06,39.22,2019-12-08,35.38,Sell,44 days,Fall by 10.940000%,9.79
2020-03-08,30.23,2020-04-05,23.07,Sell,19 days,Fall by 14.190000%,23.69
2020-03-22,20.88,2020-04-05,23.07,Sell,9 days,Fall by -64.560000%,-10.49
2020-11-08,34.36,2020-11-22,37.88,Sell,9 days,Fall by 3.840000%,-10.24
2020-12-06,40.97,2021-04-11,42.51,Buy,89 days,Rise by 9.350000%,3.76
2021-02-21,39.9,2021-04-11,42.51,Buy,34 days,Rise by -11.600000%,6.54
2021-03-07,42.73,2022-09-18,30.9,Buy,399 days,Rise by -13.320000%,-27.69
2021-05-30,38.92,2021-07-18,33.04,Sell,34 days,Fall by 15.110000%,15.11
2021-11-28,32.02,2022-02-06,31.06,Sell,49 days,Fall by 12.710000%,3.0
2022-03-13,26.07,2022-03-20,29.97,Sell,4 days,Fall by -6.790000%,-14.96
2022-03-27,29.87,2022-09-04,30.77,Buy,114 days,Rise by 7.530000%,3.01
2022-06-26,27.84,2022-07-24,30.29,Sell,19 days,Fall by -1.110000%,-8.8
2022-07-31,30.73,2023-08-27,34.3,Buy,279 days,Rise by 1.330000%,11.62
2023-01-22,31.75,2023-09-03,35.92,Buy,159 days,Rise by 2.930000%,13.13
2023-01-29,31.73,2023-09-03,35.92,Buy,154 days,Rise by 2.990000%,13.21
2023-07-09,30.15,2023-08-20,33.81,Buy,29 days,Rise by 19.140000%,12.14
2023-07-16,30.61,2023-08-20,33.81,Buy,24 days,Rise by 17.350000%,10.45
2023-07-30,31.53,2023-09-03,35.92,Buy,24 days,Rise by 29.780000%,13.92
2023-08-13,34.91,2023-12-03,40.54,Buy,79 days,Rise by 17.220000%,16.13
2023-09-03,35.92,2023-12-03,40.54,Buy,64 days,Rise by 13.920000%,12.86
2023-10-08,35.3,2023-12-03,40.54,Buy,39 days,Rise by 15.920000%,14.84
2023-11-12,40.23,2024-02-04,47.13,Buy,59 days,Rise by 19.310000%,17.15
2023-12-03,40.54,2024-02-11,46.81,Buy,49 days,Rise by 18.400000%,15.47
2024-05-12,43.32,2024-06-16,40.64,Sell,24 days,Fall by 11.170000%,6.19
2024-07-21,36.8,2024-10-13,40.43,Sell,59 days,Fall by 3.150000%,-9.86
2025-03-16,39.73,2025-06-01,44.61,Buy,54 days,Rise by 85.230000%,12.28
2025-05-11,42.6,2025-06-08,45.45,Buy,19 days,Rise by 72.750000%,6.69
2025-07-20,53.5,2025-09-21,59.66,Buy,44 days,Rise by 37.550000%,11.51
2025-10-12,65.01,2025-10-12,65.01,Buy,0 days,Rise by 13.200000%,0.0
