Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2004-10-31,89.44,2005-08-31,95.99,Buy,216 days,Rise by 8.120000%,7.32
2005-06-30,96.7,2007-04-30,88.75,Buy,476 days,Rise by -10.170000%,-8.22
2006-04-30,84.16,2007-03-31,88.28,Sell,239 days,Fall by -4.030000%,-4.9
2006-10-31,89.81,2008-02-29,94.23,Buy,347 days,Rise by 6.770000%,4.92
2007-06-30,85.17,2008-08-31,93.84,Sell,304 days,Fall by -6.000000%,-10.18
2008-12-31,119.35,2010-12-31,94.12,Buy,521 days,Rise by -21.100000%,-21.14
2010-05-31,96.5,2010-10-31,100.42,Buy,109 days,Rise by 25.180000%,4.06
2011-09-30,120.8,2012-11-30,124.79,Buy,304 days,Rise by 7.370000%,3.3
2013-01-31,117.32,2013-09-30,106.4,Sell,171 days,Fall by 9.660000%,9.31
2014-02-28,108.57,2014-08-31,119.05,Buy,130 days,Rise by 27.360000%,9.65
2014-04-30,111.1,2014-11-30,122.49,Buy,152 days,Rise by 24.460000%,10.25
2014-08-31,119.05,2015-03-31,130.69,Buy,150 days,Rise by 16.150000%,9.78
2015-01-31,138.28,2016-11-30,120.24,Buy,476 days,Rise by -15.060000%,-13.05
2015-06-30,117.46,2016-06-30,138.9,Sell,261 days,Fall by -2.660000%,-18.25
2016-02-29,130.98,2018-01-31,122.73,Buy,501 days,Rise by 8.080000%,-6.3
2016-07-31,141.56,2018-01-31,122.73,Buy,391 days,Rise by -15.840000%,-13.3
2018-02-28,118.75,2019-01-31,121.97,Sell,240 days,Fall by 4.350000%,-2.71
2018-10-31,113.58,2019-05-31,131.83,Sell,151 days,Fall by -38.730000%,-16.07
2019-01-31,121.97,2019-07-31,132.89,Buy,128 days,Rise by 20.750000%,8.95
2020-02-29,155.31,2020-10-31,157.57,Buy,174 days,Rise by 10.100000%,1.46
2022-03-31,132.08,2022-08-31,111.88,Sell,108 days,Fall by 15.290000%,15.29
2022-04-30,119.45,2022-12-31,99.56,Sell,174 days,Fall by 14.230000%,16.65
2023-07-31,100.05,2023-11-30,91.56,Sell,87 days,Fall by 11.820000%,8.49
2024-08-31,96.49,2024-08-31,96.49,Buy,0 days,Rise by -10.580000%,0.0
2025-10-31,90.29,2025-10-31,90.29,Buy,0 days,Rise by 0.000000%,0.0
