Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2012-12-23,122.25,2013-02-03,115.54,Sell,29 days,Fall by 6.130000%,5.49
2013-08-04,106.52,2013-10-27,108.29,Sell,59 days,Fall by 4.420000%,-1.66
2013-12-22,104.25,2014-02-16,106.58,Buy,39 days,Rise by 9.450000%,2.24
2014-02-02,108.28,2014-05-04,112.71,Buy,64 days,Rise by 5.370000%,4.09
2014-03-02,108.57,2014-05-04,112.71,Buy,44 days,Rise by 5.090000%,3.81
2014-05-04,112.71,2014-08-17,117.71,Buy,74 days,Rise by 5.630000%,4.44
2015-01-11,131.07,2016-03-13,127.36,Buy,304 days,Rise by -10.280000%,-2.83
2015-01-18,133.19,2016-03-13,127.36,Buy,299 days,Rise by -11.710000%,-4.38
2015-02-01,138.28,2016-03-13,127.36,Buy,289 days,Rise by -10.330000%,-7.9
2015-05-10,122.51,2015-06-28,115.23,Sell,34 days,Fall by 5.940000%,5.94
2015-08-02,122.53,2016-02-14,131.5,Buy,139 days,Rise by 1.000000%,7.32
2016-01-24,125.34,2016-02-28,130.41,Buy,24 days,Rise by 5.320000%,4.04
2016-06-12,134.78,2016-07-24,138.8,Buy,29 days,Rise by -10.340000%,2.98
2016-06-19,135.61,2016-07-24,138.8,Buy,24 days,Rise by -10.010000%,2.35
2016-07-10,143.6,2017-07-30,123.89,Buy,274 days,Rise by -15.010000%,-13.73
2016-11-20,120.85,2017-01-01,119.13,Sell,29 days,Fall by 2.980000%,1.42
2017-10-01,124.76,2018-02-18,118.71,Sell,99 days,Fall by 5.490000%,4.85
2018-02-11,117.94,2018-07-08,122.75,Sell,104 days,Fall by 0.620000%,-4.08
2018-07-01,121.72,2019-04-21,122.9,Buy,209 days,Rise by 0.320000%,0.97
2019-03-31,126.44,2019-06-23,131.43,Buy,59 days,Rise by 5.040000%,3.95
2019-05-26,127.78,2019-06-23,131.43,Buy,19 days,Rise by 15.260000%,2.86
2019-08-11,140.05,2019-09-08,145.79,Buy,19 days,Rise by 21.990000%,4.1
2019-10-06,145.99,2020-04-19,167.81,Buy,139 days,Rise by 17.020000%,14.95
2020-02-02,145.9,2020-04-19,167.81,Buy,54 days,Rise by 17.090000%,15.02
2021-02-14,147.11,2021-03-14,136.06,Sell,19 days,Fall by 3.560000%,7.51
2021-11-07,149.3,2024-10-20,93.87,Buy,769 days,Rise by -10.620000%,-37.13
2021-12-05,154.35,2024-10-20,93.87,Buy,749 days,Rise by -10.430000%,-39.18
2022-04-17,120.75,2022-05-22,118.51,Sell,24 days,Fall by 7.180000%,1.86
2022-12-11,106.33,2024-10-20,93.87,Buy,484 days,Rise by 2.070000%,-11.72
2023-01-15,106.75,2024-10-20,93.87,Buy,459 days,Rise by 1.670000%,-12.07
2023-02-05,106.7,2024-10-20,93.87,Buy,444 days,Rise by 1.720000%,-12.02
2023-05-28,101.09,2023-08-27,95.22,Sell,64 days,Fall by 12.270000%,5.81
2023-08-06,96.53,2023-10-01,88.69,Sell,39 days,Fall by 12.160000%,8.12
2024-11-03,90.84,2024-12-01,93.97,Sell,19 days,Fall by 5.920000%,-3.45
2024-12-29,87.1,2025-02-09,89.27,Sell,29 days,Fall by 0.240000%,-2.49
2025-03-02,92.43,2025-03-02,92.43,Buy,0 days,Rise by -5.450000%,0.0
2025-03-16,90.17,2025-06-01,86.28,Sell,54 days,Fall by 6.230000%,4.31
2025-07-20,85.24,2025-09-14,89.95,Sell,39 days,Fall by -5.920000%,-5.53
2025-09-14,89.95,2025-09-14,89.95,Buy,0 days,Rise by 0.380000%,0.0
2025-10-12,90.62,2025-10-12,90.62,Buy,0 days,Rise by -0.360000%,0.0
2025-10-26,91.47,2025-10-26,91.47,Buy,0 days,Rise by -1.290000%,0.0
