Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2012-01-22,28.14,2012-03-04,31.29,Buy,29 days,Rise by 23.670000%,11.19,
2012-09-23,27.38,2013-01-06,32.67,Sell,74 days,Fall by -86.160000%,-19.32,
2012-12-16,31.53,2013-02-17,35.63,Buy,44 days,Rise by 31.680000%,13.0,
2013-10-20,56.76,2013-11-17,67.22,Buy,19 days,Rise by 38.760000%,18.43,
2014-03-09,78.76,2017-04-02,62.31,Buy,799 days,Rise by -13.800000%,-20.89,
2014-05-04,66.0,2014-08-24,73.92,Sell,79 days,Fall by 4.200000%,-12.0,
2015-02-15,66.22,2015-05-10,70.5,Buy,59 days,Rise by 11.790000%,6.46,
2016-10-02,46.74,2016-12-11,59.06,Buy,49 days,Rise by 45.530000%,26.36,
2017-02-05,66.03,2017-12-31,76.16,Buy,234 days,Rise by -10.630000%,15.34,
2017-12-24,75.59,2018-05-06,79.78,Buy,94 days,Rise by 25.840000%,5.54,
2018-12-09,71.5,2019-01-20,78.27,Sell,29 days,Fall by 11.100000%,-9.47,
2018-12-23,64.39,2019-01-20,78.27,Sell,19 days,Fall by 12.630000%,-21.56,
2019-02-03,72.68,2019-06-02,56.26,Sell,84 days,Fall by 12.550000%,22.59,
2019-11-03,49.84,2020-12-27,59.72,Buy,299 days,Rise by 5.920000%,19.82,
2019-11-10,54.23,2021-02-07,47.77,Buy,324 days,Rise by -2.660000%,-11.91,
2020-09-06,29.9,2020-10-25,40.52,Buy,34 days,Rise by 99.730000%,35.52,
2020-12-06,54.61,2021-10-24,57.03,Buy,229 days,Rise by -15.160000%,4.43,
2021-05-02,44.88,2021-07-11,42.43,Sell,49 days,Fall by 9.290000%,5.46,
2021-05-23,43.72,2021-09-05,47.48,Sell,74 days,Fall by 10.200000%,-8.6,
2021-06-20,40.98,2021-09-05,47.48,Sell,54 days,Fall by 4.200000%,-15.86,
2021-09-05,47.48,2021-10-03,61.25,Buy,19 days,Rise by 48.130000%,29.0,
2021-09-19,54.64,2021-10-24,57.03,Buy,24 days,Rise by 28.720000%,4.37,
2021-09-26,57.41,2022-03-06,66.08,Buy,114 days,Rise by -11.080000%,15.1,
2021-10-10,62.41,2022-04-17,69.55,Buy,134 days,Rise by -14.530000%,11.44,
2021-12-05,51.05,2022-01-30,59.55,Sell,39 days,Fall by -20.060000%,-16.65,
2022-02-06,61.97,2022-04-17,69.55,Buy,49 days,Rise by 13.490000%,12.23,
2022-06-26,51.85,2022-07-31,47.64,Sell,24 days,Fall by 15.540000%,8.12,
2022-11-13,53.28,2023-02-05,67.42,Buy,59 days,Rise by 38.780000%,26.54,
2022-12-11,50.07,2023-01-15,59.79,Sell,24 days,Fall by -18.810000%,-19.41,
2023-04-30,60.65,2023-06-04,59.19,Sell,24 days,Fall by 15.200000%,2.41,
2023-08-06,59.89,2024-04-28,65.96,Buy,189 days,Rise by 2.200000%,10.14,
2023-10-01,61.21,2024-05-05,66.0,Buy,154 days,Rise by 5.750000%,7.83,
2023-10-15,57.57,2023-12-24,64.73,Sell,49 days,Fall by 2.410000%,-12.44,
2023-12-24,64.73,2024-05-26,72.23,Buy,109 days,Rise by -1.900000%,11.59,
2024-04-07,69.6,2025-03-09,60.71,Buy,239 days,Rise by 5.040000%,-12.77,
2024-09-15,51.3,2024-10-06,60.52,Sell,14 days,Fall by 20.310000%,-17.97,
2025-03-16,54.21,2025-04-27,43.07,Sell,29 days,Fall by 16.090000%,20.55,
2025-06-22,51.26,2025-10-05,53.82,Buy,74 days,Rise by -11.120000%,4.99,
