Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2004-01-31,15.09,2004-09-30,18.9,Buy,172 days,Rise by 17.300000%,25.25
2004-09-30,18.9,2005-03-31,23.31,Buy,129 days,Rise by 23.330000%,23.33
2005-03-31,23.31,2006-12-31,31.9,Buy,456 days,Rise by -22.990000%,36.85
2008-10-31,13.69,2009-04-30,13.74,Sell,128 days,Fall by 28.050000%,-0.37
2010-01-31,23.9,2011-01-31,27.22,Buy,259 days,Rise by -12.340000%,13.89
2010-02-28,24.91,2011-01-31,27.22,Buy,239 days,Rise by 21.440000%,9.27
2010-11-30,30.08,2012-09-30,28.05,Buy,478 days,Rise by 2.690000%,-6.75
2011-08-31,25.41,2012-02-29,31.02,Sell,129 days,Fall by -8.340000%,-22.08
2012-03-31,32.48,2013-05-31,45.87,Buy,303 days,Rise by -13.640000%,41.23
2015-09-30,44.22,2016-04-30,43.88,Sell,152 days,Fall by 14.990000%,0.77
2016-01-31,37.34,2016-09-30,46.74,Sell,173 days,Fall by 1.930000%,-25.17
2017-02-28,67.69,2018-06-30,92.96,Buy,348 days,Rise by -18.330000%,37.33
2018-01-31,77.64,2018-09-30,101.96,Buy,172 days,Rise by 31.320000%,31.32
2018-06-30,92.96,2021-05-31,42.9,Buy,759 days,Rise by -20.800000%,-53.85
2018-12-31,65.66,2019-09-30,47.01,Sell,194 days,Fall by 14.320000%,28.4
2019-05-31,56.26,2019-11-30,49.43,Sell,130 days,Fall by 11.290000%,12.14
2019-08-31,43.16,2020-05-31,22.31,Sell,194 days,Fall by 10.470000%,48.31
2020-03-31,17.13,2020-06-30,24.5,Sell,64 days,Fall by -139.870000%,-43.02
2020-09-30,32.47,2021-02-28,49.06,Buy,107 days,Rise by 79.770000%,51.09
2022-03-31,68.17,2023-07-31,59.43,Buy,346 days,Rise by -30.370000%,-12.82
2022-07-31,47.64,2023-01-31,62.98,Sell,130 days,Fall by -14.900000%,-32.2
2024-05-31,73.11,2025-06-30,45.09,Buy,280 days,Rise by -25.450000%,-38.33
2024-10-31,54.5,2025-01-31,75.79,Sell,65 days,Fall by 20.730000%,-39.06
2025-03-31,50.46,2025-03-31,50.46,Sell,0 days,Fall by -9.390000%,0.0
2025-04-30,43.2,2025-04-30,43.2,Sell,0 days,Fall by -27.780000%,0.0
2025-09-30,55.33,2025-09-30,55.33,Buy,0 days,Rise by -0.230000%,0.0
