Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2011-09-18,54.97,2011-11-27,43.22,Sell,49 days,Fall by 15.290000%,21.37,
2011-11-06,52.03,2011-12-11,46.21,Sell,24 days,Fall by 18.880000%,11.19,
2014-01-12,54.38,2014-02-02,60.45,Sell,14 days,Fall by -97.890000%,-11.16,
2014-03-02,63.0,2014-04-06,73.93,Buy,24 days,Rise by 66.160000%,17.35,
2016-02-14,128.8,2016-03-20,142.82,Sell,24 days,Fall by -49.570000%,-10.88,
2016-05-01,163.0,2016-07-10,185.78,Buy,49 days,Rise by 36.820000%,13.98,
2016-07-03,181.99,2016-08-14,193.32,Buy,29 days,Rise by 22.540000%,6.22,
2016-07-10,185.78,2016-08-21,197.73,Buy,29 days,Rise by 20.040000%,6.43,
2017-03-12,207.78,2017-04-16,243.7,Sell,24 days,Fall by -1.190000%,-17.29,
2018-01-14,244.95,2018-03-11,219.7,Sell,39 days,Fall by 10.310000%,10.31,
2018-06-24,213.18,2019-04-21,181.45,Buy,214 days,Rise by -11.430000%,-14.88,
2018-08-12,200.8,2019-04-21,181.45,Buy,179 days,Rise by -33.940000%,-9.64,
2018-08-26,178.48,2018-11-04,151.18,Sell,49 days,Fall by 19.060000%,15.3,
2019-01-27,178.72,2019-06-16,193.25,Buy,99 days,Rise by 10.870000%,8.13,
2019-03-10,183.68,2019-06-16,193.25,Buy,69 days,Rise by 11.430000%,5.21,
2019-09-15,204.28,2019-10-20,260.15,Buy,24 days,Rise by 20.280000%,27.35,
2019-09-22,201.92,2019-10-20,260.15,Buy,19 days,Rise by 21.680000%,28.83,
2019-09-29,234.9,2019-11-03,259.7,Buy,24 days,Rise by 4.600000%,10.56,
2019-10-06,257.77,2021-04-04,218.7,Buy,389 days,Rise by -11.960000%,-15.16,
2020-03-01,213.18,2020-04-05,158.57,Sell,24 days,Fall by 15.540000%,25.61,
2020-05-17,159.1,2020-06-07,184.8,Sell,14 days,Fall by -6.840000%,-16.15,
2020-10-04,176.65,2020-11-15,206.42,Sell,29 days,Fall by -17.120000%,-16.86,
2021-01-17,207.3,2021-03-21,216.48,Buy,44 days,Rise by 11.380000%,4.43,
2021-03-07,230.9,2021-06-27,235.02,Buy,79 days,Rise by 4.720000%,1.79,
2021-09-05,245.65,2023-02-12,167.0,Buy,374 days,Rise by -14.980000%,-32.02,
2021-09-26,207.4,2021-10-17,229.65,Sell,14 days,Fall by 10.280000%,-10.73,
2021-10-31,208.85,2021-12-19,192.35,Sell,34 days,Fall by 10.900000%,7.9,
2022-05-22,166.4,2022-07-10,162.65,Sell,34 days,Fall by 10.500000%,2.25,
2022-08-21,169.12,2023-04-23,173.1,Buy,174 days,Rise by -11.940000%,2.35,
2022-12-04,170.55,2023-05-21,180.15,Buy,119 days,Rise by 3.020000%,5.63,
2023-01-08,172.35,2023-05-28,182.15,Buy,99 days,Rise by 1.940000%,5.69,
2023-03-19,175.7,2023-05-28,182.15,Buy,49 days,Rise by 4.000000%,3.67,
2023-08-06,180.2,2023-10-22,173.2,Sell,54 days,Fall by 7.060000%,3.88,
2023-09-24,175.98,2023-11-12,192.02,Sell,34 days,Fall by -66.440000%,-9.12,
2024-01-21,240.48,2024-03-03,311.65,Buy,29 days,Rise by 36.000000%,29.6,
2024-02-11,307.15,2024-08-25,352.2,Buy,139 days,Rise by 6.480000%,14.67,
2025-07-06,346.2,2025-07-06,346.2,Buy,0 days,Rise by -10.980000%,0.0,
2025-09-21,329.55,2025-09-21,329.55,Buy,0 days,Rise by 11.460000%,0.0,
2025-11-03,367.3,2025-11-03,367.3,Buy,0 days,Rise by 0.000000%,0.0,
