Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2006-12-31,52.53,2007-02-11,53.21,2006-04-09-2006-07-23,44.18-51.0,Sell,29 days,-1.29%,Fall by -5.19%,-1.29%,
2008-02-10,50.66,2008-05-04,56.15,2006-07-23-2007-11-04,42.5-64.78,Sell,59 days,-10.84%,Fall by 8.73%,-12.13%,
2008-07-13,51.25,2008-07-13,51.25,2007-01-14-2008-01-27,53.98-53.01,Sell,0 days,-0.0%,Fall by 0%,-12.13%,
2009-03-22,33.55,2009-03-29,35.56,2008-06-08-2008-11-23,33.14-56.66,Sell,4 days,-5.99%,Fall by -41.68%,-18.12%,
2010-02-14,51.7,2010-02-14,51.7,2006-04-09-2008-11-23,33.14-51.0,Sell,0 days,-0.0%,Fall by 0%,-18.12%,
2010-05-23,52.24,2010-07-04,49.13,2008-11-23-2010-05-02,28.85-59.57,Sell,29 days,5.95%,Fall by -2.5%,-12.17%,
2010-07-18,51.81,2015-01-25,104.71,2008-11-23-2010-05-02,28.85-59.57,Buy,1179 days,102.1%,Rise by 6.08%,89.93%,
2011-03-27,63.95,2011-06-12,60.61,2007-07-22-2008-11-23,33.14-59.58,Sell,54 days,5.22%,Fall by 11.1%,95.16%,
2011-04-03,64.04,2020-09-27,304.36,2010-05-09-2011-02-20,44.46-67.22,Buy,2474 days,375.27%,Rise by 25.05%,470.42%,
2011-06-19,59.74,2011-07-24,65.81,2006-07-23-2011-02-20,42.5-67.22,Sell,24 days,-10.16%,Fall by 13.9%,460.26%,
2011-07-03,64.38,2015-03-29,105.85,2008-11-23-2011-02-20,28.85-67.22,Buy,974 days,64.41%,Rise by 4.94%,524.68%,
2011-09-04,56.98,2011-10-16,63.45,2008-11-23-2011-02-20,28.85-67.22,Sell,29 days,-11.35%,Fall by -2.29%,513.32%,
2011-12-18,60.91,2012-02-05,68.29,2011-02-20-2011-08-21,59.76-66.23,Sell,34 days,-12.12%,Fall by 4.96%,501.21%,
2012-05-13,69.36,2012-05-20,65.75,2007-11-04-2008-11-23,33.14-63.13,Sell,4 days,5.2%,Fall by -0.35%,506.41%,
2012-05-20,65.75,2012-08-19,73.29,2006-07-23-2012-04-08,42.5-75.22,Sell,64 days,-11.47%,Fall by 9.97%,494.94%,
2012-06-17,67.8,2012-06-24,68.19,2010-05-09-2012-04-08,44.46-75.22,Sell,4 days,-0.58%,Fall by 3.24%,494.37%,
2012-06-24,68.19,2015-03-29,105.85,2011-08-21-2012-04-08,53.81-75.22,Buy,719 days,55.23%,Rise by 4.94%,549.6%,
2012-11-18,65.98,2013-03-10,72.71,2006-07-23-2012-09-16,42.5-75.85,Sell,79 days,-10.2%,Fall by -1.69%,539.4%,
2012-12-02,69.72,2015-01-25,104.71,2010-05-09-2012-09-16,44.46-75.85,Buy,559 days,50.19%,Rise by 6.08%,589.58%,
2013-01-13,71.04,2014-10-19,94.14,2011-08-21-2012-09-16,53.81-75.85,Buy,459 days,32.52%,Rise by 16.22%,622.1%,
2013-05-05,74.49,2014-10-19,94.14,2006-07-23-2012-04-08,42.5-75.22,Buy,379 days,26.38%,Rise by 16.22%,648.48%,
2015-07-05,106.89,2015-07-26,108.31,2014-11-30-2015-02-08,104.78-105.16,Sell,14 days,-1.33%,Fall by 11.02%,647.15%,
2016-01-10,100.42,2016-02-07,96.37,2014-11-30-2015-08-30,103.31-105.16,Sell,19 days,4.03%,Fall by -8.21%,651.18%,
2016-01-17,98.1,2016-03-20,107.97,2011-08-21-2015-12-06,53.81-113.32,Sell,44 days,-10.06%,Fall by 3.42%,641.12%,
2016-02-07,96.37,2020-09-27,304.36,2015-08-30-2015-12-06,77.11-113.32,Buy,1209 days,215.82%,Rise by 25.05%,856.95%,
2016-05-15,104.28,2016-05-22,105.89,2015-12-06-2016-02-14,96.52-110.05,Sell,4 days,-1.54%,Fall by -10.11%,855.4%,
2016-07-17,111.44,2017-07-02,140.84,2011-08-21-2015-12-06,53.81-113.32,Buy,249 days,26.38%,Rise by 19.12%,881.78%,
2018-11-18,182.77,2020-03-15,219.63,2015-08-30-2018-10-07,77.11-204.44,Buy,344 days,20.17%,Rise by 48.96%,901.95%,
2018-11-25,172.29,2018-12-23,158.9,2015-08-30-2018-10-07,77.11-204.44,Sell,19 days,7.77%,Fall by -22.38%,909.72%,
2018-12-09,173.67,2019-05-26,198.43,2011-08-21-2018-10-07,53.81-204.44,Buy,119 days,14.26%,Rise by 12.52%,923.98%,
2018-12-23,158.9,2019-01-20,176.75,2011-08-21-2018-10-07,53.81-204.44,Sell,19 days,-11.23%,Fall by -10.02%,912.75%,
2019-09-08,218.61,2019-12-22,243.01,2018-10-07-2018-12-30,167.93-195.31,Sell,74 days,-11.16%,Fall by 22.99%,901.59%,
2022-02-13,405.96,2024-03-31,524.34,2015-08-30-2022-01-02,77.11-467.06,Buy,554 days,29.16%,Rise by 14.56%,930.75%,
2022-03-13,374.92,2022-03-27,414.52,2018-12-30-2022-01-02,154.72-467.06,Sell,9 days,-10.56%,Fall by 15.47%,920.18%,
2022-04-03,415.26,2022-04-03,415.26,2011-08-21-2022-01-02,53.81-467.06,Buy,0 days,0.0%,Rise by 0%,920.18%,
2022-05-01,367.2,2022-05-15,350.38,2015-08-30-2022-01-02,77.11-467.06,Sell,9 days,4.58%,Fall by 12.28%,924.76%,
2022-05-08,362.75,2022-05-15,350.38,2011-08-21-2022-01-02,53.81-467.06,Sell,4 days,3.41%,Fall by 12.28%,928.17%,
2022-05-15,350.38,2022-05-22,337.77,2008-11-23-2022-01-02,28.85-467.06,Sell,4 days,3.6%,Fall by 10.93%,931.77%,
2022-07-03,327.53,2022-07-03,327.53,2018-12-30-2022-01-02,154.72-467.06,Buy,0 days,0.0%,Rise by 0%,931.77%,
2022-09-25,319.32,2022-10-02,307.37,2022-01-02-2022-06-19,335.31-457.91,Sell,4 days,3.74%,Fall by -41.93%,935.52%,
2023-01-22,338.2,2023-04-02,385.47,2022-01-02-2022-10-16,313.27-457.91,Sell,49 days,-13.98%,Fall by -8.39%,921.54%,
2024-08-25,580.01,2024-09-08,533.17,2023-07-23-2023-10-29,414.76-447.4,Sell,9 days,8.08%,Fall by -15.06%,929.61%,
2025-03-16,563.01,2025-03-30,543.24,2022-10-16-2025-01-26,291.62-648.76,Sell,9 days,3.51%,Fall by -46.01%,933.13%,
2025-04-06,478.6,2025-04-27,546.55,2018-12-30-2025-01-26,154.72-648.76,Sell,14 days,-14.2%,Fall by -45.13%,918.93%,
2025-04-27,546.55,2025-04-27,546.55,2018-12-30-2025-01-26,154.72-648.76,Buy,0 days,0.0%,Rise by 0%,918.93%,
